epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
60,61,305,false,trade_planning,65535,301,305,2897,1120,120,260,4994,0,26163,7374,42850,411734331,230,28018466,328403966,169589443,742871004,0,10651267,20148472,-9497205,223,56828289405,18942763374,895735784,195117082,8846993,1549311,ACTIVE,true,0,0,0
61,62,310,false,trade_planning,65535,306,310,2897,1120,120,260,4994,0,26534,7374,42459,423376947,199,28645620,340684937,186850157,742871004,0,14712162,21380554,-6668392,218,57564347260,19188116007,891201340,217905230,9162968,1769709,ACTIVE,true,0,0,0
62,63,315,false,trade_planning,65535,311,315,2897,1120,120,260,4994,0,24478,7374,44497,395248440,196,25275393,323905545,166233769,742871004,0,11845249,16746377,-4901128,236,58330399419,19443466716,797761077,176406914,8598830,1199202,ACTIVE,true,0,0,0
63,64,320,false,trade_planning,65535,316,320,2897,1120,120,260,4994,0,22764,7374,46190,387188378,181,23313678,314497064,157643578,742871004,0,6309923,16005496,-9695573,320,59135425571,19711808762,757724324,100299537,6758504,749590,ACTIVE,true,0,0,0
64,65,325,false,trade_planning,65535,321,325,2897,1120,120,260,4994,0,22695,7374,46199,382074357,182,22960886,304685336,144402284,742871004,0,7628117,15177279,-7549162,306,59918246404,19972749044,792284990,123162435,6290914,858676,ACTIVE,true,0,0,0
65,66,330,false,trade_planning,65535,326,330,2897,1120,120,260,4994,0,23939,7374,44943,406217838,165,25589704,320749460,162473589,742871004,0,6618142,19982708,-13364566,307,60685885101,20228628602,830269722,123785994,6113130,787088,ACTIVE,true,0,0,0
66,67,335,false,trade_planning,65535,331,335,2897,1120,120,260,4994,0,24248,7374,44632,389839037,165,24427790,300489732,147935939,742871004,0,16609849,15392110,1217739,221,61415994169,20471998303,850798902,196279957,7939325,2045146,ACTIVE,true,0,0,0
67,68,340,false,trade_planning,65535,336,340,2897,1120,120,260,4994,0,25239,7374,43639,402854078,163,26581529,316303410,169759971,742871004,0,10721495,18608325,-7886830,215,62184445443,20728148709,876830785,205708124,8269854,1424176,ACTIVE,true,0,0,0
68,69,345,false,trade_planning,65535,341,345,2897,1120,120,260,4994,0,23898,7374,44943,382544527,156,23916363,295806987,146421131,742871004,0,11433026,14424771,-2991745,234,62925609653,20975203458,832815913,176598017,8282688,1472600,ACTIVE,true,0,0,0
69,70,350,false,trade_planning,65535,346,350,2897,1120,120,260,4994,0,23600,7374,45230,382850424,161,23680537,295226066,142387617,742871004,0,10611476,14476472,-3864996,241,63685562168,21228520952,836375171,157709247,7991766,1311955,ACTIVE,true,0,0,0
70,71,355,false,trade_planning,65535,351,355,2897,1120,120,260,4994,0,24345,7374,44470,408060166,161,26146747,312151119,167290316,742871004,0,6278532,20069935,-13791403,303,64428835485,21476278731,856053216,128834948,7018012,1004355,ACTIVE,true,0,0,0
71,72,360,false,trade_planning,65535,356,360,2897,1120,120,260,4994,0,23429,7374,45345,383875957,175,23837748,288275118,134367711,742871004,0,9012978,15280185,-6267207,303,65149938457,21716646397,823281058,126276157,7228964,1573729,ACTIVE,true,0,0,0
72,73,365,false,trade_planning,65535,361,365,2897,1120,120,260,4994,0,23198,7374,45555,375150076,220,23376634,283476066,126633835,742871004,0,6998282,14151707,-7153425,305,65880692271,21960230986,826794310,125767230,7330350,1513088,ACTIVE,true,0,0,0
73,74,370,false,trade_planning,65535,366,370,2897,1120,120,260,4994,0,26406,7374,42310,415729444,260,28065705,311104643,164269238,742871004,0,18685095,19522122,-837027,218,66587819508,22195940078,925133370,209368164,9394402,2339924,ACTIVE,true,0,0,0
74,75,375,false,trade_planning,65535,371,375,2897,1120,120,260,4994,0,25205,7374,43497,391634171,295,25982310,295926492,138820185,742871004,0,12405263,16055948,-3650685,233,67324124982,22441375216,864656725,180490369,9628716,1746976,ACTIVE,true,0,0,0
75,76,380,false,trade_planning,65535,376,380,2897,1120,120,260,4994,0,26242,7374,42443,421786035,301,28393819,318592605,159929493,742871004,0,13819767,21205147,-7385380,241,68034675569,22678225442,917644133,173716541,9277373,1726759,ACTIVE,true,0,0,0
76,77,385,false,trade_planning,65535,381,385,2897,1120,120,260,4994,0,24573,7374,44107,392357253,301,25040027,300885223,144438721,742871004,0,14940843,15804151,-863308,229,68739129042,22913043257,866637350,196847035,8816632,1351109,ACTIVE,true,0,0,0
77,78,390,false,trade_planning,65535,386,390,2897,1120,120,260,4994,0,22957,7374,45716,386475904,297,23491681,295223622,142193863,742871004,0,8448863,15816816,-7367953,305,69490849529,23163616748,828547750,124935050,6997848,922681,ACTIVE,true,0,0,0
78,79,395,false,trade_planning,65535,391,395,2897,1120,120,260,4994,0,22597,7374,46035,376574700,290,22772129,287636319,129694356,742871004,0,7270813,14526914,-7256101,305,70210371320,23403457350,831613610,127338203,6590850,977712,ACTIVE,true,0,0,0
79,80,400,false,trade_planning,65535,396,400,2897,1120,120,260,4994,0,23749,7374,44845,398304867,283,25150466,306609791,152455661,742871004,0,7911144,18443522,-10532378,297,70909395311,23636465352,877479731,142307391,6640603,1098216,ACTIVE,true,0,0,0
80,81,405,false,trade_planning,65535,401,405,2897,1120,120,260,4994,0,24311,7374,44264,389709105,283,24796852,297458666,143540542,742871004,0,15537118,15594486,-57368,229,71594471213,23864823978,861234728,190831997,8755720,2076217,ACTIVE,true,0,0,0
81,82,410,false,trade_planning,65535,406,410,2893,1120,120,260,4994,0,25537,7374,43031,411853461,282,27684859,323837375,163457045,742871004,0,8973212,20420723,-11447511,241,72327747802,24109249500,882693769,169468001,8750477,1546157,ACTIVE,true,0,0,0
82,83,415,false,trade_planning,65535,411,415,2892,1120,120,260,4994,0,24215,7374,44335,384952783,266,24599511,304813834,143757480,742871004,0,13073220,14846075,-1772855,228,73030268475,24343423063,855430585,199455718,8531723,1702967,ACTIVE,true,0,0,0
83,84,420,false,trade_planning,65535,416,420,2890,1120,120,260,4994,0,24017,7374,44525,387858463,266,24501946,308310665,144729979,742871004,0,12991798,15287643,-2295845,225,73779744581,24593248432,863820902,198279149,8202386,1255411,ACTIVE,true,0,0,0
84,85,425,false,trade_planning,65535,421,425,2864,1120,120,260,4994,0,22304,7374,46228,375260698,255,22425559,298398717,141702486,742871004,0,6727080,13988070,-7260990,304,74523407990,24841136238,809771154,127090573,6691027,816115,ACTIVE,true,0,0,0
85,86,430,false,trade_planning,65535,426,430,2864,1120,120,260,4994,0,23446,7374,45002,398697026,264,24846885,315871671,156367768,742871004,0,7568497,18450285,-10881788,297,75233375293,25077792003,862963517,143522244,6429314,850822,ACTIVE,true,0,0,0
86,87,435,false,trade_planning,65535,431,435,2864,1120,120,260,4994,0,22109,7374,46314,377054995,253,22419057,300811440,133644692,742871004,0,5806478,14912368,-9105890,308,75929468850,25309823182,803783673,119960442,6063556,611744,ACTIVE,true,0,0,0
87,88,440,false,trade_planning,65535,436,440,2864,1120,120,260,4994,0,22550,7374,45857,380587968,256,22832798,301837545,136303758,742871004,0,9492429,14779101,-5286672,281,76651592648,25550531130,809335842,135214912,6584548,1102471,ACTIVE,true,0,0,0
88,89,445,false,trade_planning,65535,441,445,2864,1120,120,260,4994,0,25771,7374,42633,419235515,253,28018192,335634285,172383581,742871004,0,13656644,21409586,-7752942,229,77371493800,25790498183,877775336,191638045,8271422,2179107,ACTIVE,true,0,0,0
89,90,450,false,trade_planning,65535,446,450,2864,1120,120,260,4994,0,23922,7374,44474,377392789,257,24224009,300105948,139302151,742871004,0,10152957,14237753,-4084796,227,78103328575,26034443105,846272097,194699623,8493722,1794766,ACTIVE,true,0,0,0
90,91,455,false,trade_planning,65535,451,455,2864,1120,120,260,4994,0,23961,7374,44423,381000397,247,24258122,306880566,143081107,742871004,0,11103843,14615088,-3511245,228,78835595642,26278532123,835660658,189485446,8461324,1361439,ACTIVE,true,0,0,0
91,92,460,false,trade_planning,65535,456,460,2864,1120,120,260,4994,0,24576,7374,43806,406141129,241,26227945,324888720,169517231,742871004,0,11432743,19305703,-7872960,257,79564177938,26521392881,865316215,162540334,7928928,1237338,ACTIVE,true,0,0,0
92,93,465,false,trade_planning,65535,461,465,2863,1120,120,260,4994,0,22799,7374,45581,375055885,240,23056761,298292627,137691522,742871004,0,7495759,14352148,-6856389,306,80273054756,26757685162,788022759,120491129,7523221,1260551,ACTIVE,true,0,0,0
93,94,470,false,trade_planning,65535,466,470,2862,1120,120,260,4994,0,22614,7374,45727,373891762,215,22869610,296964749,129924829,742871004,0,6256954,14314100,-8057146,318,80995194633,26998398456,778066230,102137612,7216700,1134206,ACTIVE,true,0,0,0
94,95,475,false,trade_planning,65535,471,475,2856,1120,120,260,4994,0,23732,7374,44595,382751451,205,24039749,304694358,137050106,742871004,0,13015399,14881287,-1865888,265,81711671622,27237224120,794638279,156546773,7990956,1708736,ACTIVE,true,0,0,0
95,96,480,false,trade_planning,65535,476,480,2853,1120,120,260,4994,0,26078,7374,42229,420840405,186,28351862,334085774,168124537,742871004,0,14659340,21620334,-6960994,226,82444165640,27481388796,878108126,182349358,8801550,1850981,ACTIVE,true,0,0,0
96,97,485,false,trade_planning,65535,481,485,2853,1120,120,260,4994,0,24315,7374,43984,391148948,186,25160046,316036136,142331827,742871004,0,12133528,16745024,-4611496,227,83147142232,27715714300,822174845,174021062,8509768,1247021,ACTIVE,true,0,0,0
97,98,490,false,trade_planning,65535,486,490,2853,1120,120,260,4994,0,24194,7374,44090,400991762,166,25614699,322245929,165303928,742871406,0,10757476,18840568,-8083092,261,83853203844,27951068205,849440300,162005961,7795242,1069594,ACTIVE,true,0,0,0
98,99,495,false,trade_planning,65535,491,495,2853,1120,120,260,4994,0,22312,7374,45968,368397551,170,22117553,295638985,135818190,742912209,0,8319274,13424050,-5104776,270,84556383095,28185461274,784528804,140818127,7363240,781453,ACTIVE,true,0,0,0
99,100,500,false,trade_planning,65535,496,500,2853,1120,120,260,4994,0,21774,7374,46501,366236654,177,21786708,291929119,129282257,742946982,0,5790567,14023202,-8232635,318,85280797178,28426932624,767594501,103786170,6560903,861388,ACTIVE,true,0,0,0
100,101,505,false,trade_planning,65535,501,505,2853,1120,120,260,4994,0,22591,7374,45671,364239094,178,22434550,284020253,125634825,742973112,0,12121350,13934081,-1812731,262,85986883635,28662294788,814044398,152613191,7406337,1678950,ACTIVE,true,0,0,0
101,102,510,false,trade_planning,65535,506,510,2853,1120,120,260,4994,0,24553,7374,43683,383979774,166,25727244,299610116,145331584,742988589,0,12615488,18270383,-5654895,225,86698354818,28899451848,845857261,188122505,8516414,2109807,ACTIVE,true,0,0,0
102,103,515,false,trade_planning,65535,511,515,2849,1120,120,260,4994,0,24024,7374,44185,373175069,163,24916999,290109812,136411263,742990599,0,9357798,16921310,-7563512,229,87397890840,29132630520,860297023,181736855,8476415,1552725,ACTIVE,true,0,0,0
103,104,520,false,trade_planning,65535,516,520,2848,1120,120,260,4994,0,24364,7374,43784,384818195,162,25626201,301476471,153226177,742985172,0,13074629,18436218,-5361589,220,88052772649,29350924446,879923092,200908932,8518919,1492199,ACTIVE,true,0,0,0
104,105,525,false,trade_planning,65535,521,525,2848,1120,120,260,4994,0,21404,7374,46682,351063957,162,21377751,273332464,130664486,742985172,0,5577416,14011981,-8434565,308,88727262991,29575754576,790856020,121022183,6918628,864470,ACTIVE,true,0,0,0
105,106,530,false,trade_planning,65535,526,530,2849,1120,120,260,4994,0,21116,7374,46898,349288054,172,21015582,271379497,121245650,742985172,0,5253280,13622493,-8369213,318,89405733607,29801911444,775593797,105716084,6373512,795463,ACTIVE,true,0,0,0
106,107,535,false,trade_planning,65535,531,535,2849,1120,120,260,4994,0,21679,7370,46230,349900917,172,21550123,270144756,119866963,742985172,0,9789209,13922378,-4133169,280,90087475883,30029158873,808951673,148081932,6777221,1216772,ACTIVE,true,0,0,0
107,108,540,false,trade_planning,65535,536,540,2847,1120,120,260,4994,0,23930,7370,43904,378312324,175,24875701,289843422,139018835,742985172,0,14384182,17673968,-3289786,223,90774676585,30258225778,871454550,187949098,8170517,1944532,ACTIVE,true,0,0,0
