epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
33,35,175,false,trade_planning,65535,171,175,2398,1120,120,259,4526,0,21067,0,10932,15497196,142048433,11151174,0,0,46747,1035071,-988324,598,3295575780,1098525532,502045827,ACTIVE,true,0,0,0
34,36,180,false,trade_planning,65535,176,180,2398,1120,120,259,4526,0,21143,0,10545,15292330,145709073,11147205,0,0,46745,1062582,-1015837,598,3341386941,1113795944,519121257,ACTIVE,true,0,0,0
35,37,185,false,trade_planning,65535,181,185,2398,1120,120,259,4526,0,21549,0,10052,15354213,143154329,11143382,0,0,46740,1615784,-1569044,598,3386882553,1128961120,539644590,ACTIVE,true,0,0,0
36,38,190,false,trade_planning,65535,186,190,2398,1120,120,259,4526,0,21590,0,9613,15319886,146698853,11140489,0,0,46736,1696380,-1649644,598,3430534174,1143511661,563264326,ACTIVE,true,0,0,0
37,39,195,false,trade_planning,65535,191,195,2398,1120,120,259,4526,0,20755,0,10146,15184965,139548916,11137367,0,0,46730,1539476,-1492746,598,3473092954,1157697932,581121236,ACTIVE,true,0,0,0
38,40,200,false,trade_planning,65535,196,200,2398,1120,120,259,4526,0,20326,0,10512,15104093,138806128,11137451,0,0,46726,1218821,-1172095,598,3515942386,1171981068,599453034,ACTIVE,true,0,0,0
39,41,205,false,trade_planning,65535,201,205,2398,1120,120,259,4526,0,19911,0,10348,15066336,141284650,11136812,0,0,46718,1071947,-1025229,598,3558062182,1186020997,613429588,ACTIVE,true,0,0,0
40,42,210,false,trade_planning,65535,206,210,2398,1120,120,259,4526,0,20312,0,9812,14969121,148013163,11134709,0,0,46709,1062585,-1015876,598,3600318593,1200106482,622159409,ACTIVE,true,0,0,0
41,43,215,false,trade_planning,65535,211,215,2398,1120,120,259,4526,0,21162,0,8912,14928875,152270242,11134133,0,0,46688,1608924,-1562236,598,3641886935,1213962598,619063771,ACTIVE,true,0,0,0
42,44,220,false,trade_planning,65535,216,220,2398,1120,120,259,4526,0,21034,0,8458,14976766,155268622,11131274,0,0,46654,1678289,-1631635,598,3683780245,1227927018,623228869,ACTIVE,true,0,0,0
43,45,225,false,trade_planning,65535,221,225,2398,1120,120,259,4526,0,20792,0,8569,14887128,155078385,11130584,0,0,46581,1518277,-1471696,598,3724834066,1241611616,619585507,ACTIVE,true,0,0,0
44,46,230,false,trade_planning,65535,226,230,2398,1120,120,259,4526,0,20126,0,9190,14860964,150772439,11131397,0,0,46484,1188231,-1141747,598,3766574730,1255525172,618940013,ACTIVE,true,0,0,0
45,47,235,false,trade_planning,65535,231,235,2398,1120,120,259,4526,0,19853,0,9320,14817920,148363258,11130018,0,0,46302,1108218,-1061916,598,3808695137,1269565319,617195813,ACTIVE,true,0,0,0
46,48,240,false,trade_planning,65535,236,240,2398,1120,120,259,4526,0,20283,0,8314,14761805,154724341,11129461,0,0,46071,1535169,-1489098,598,3850646995,1283549276,614884876,ACTIVE,true,0,0,0
47,49,245,false,trade_planning,65535,241,245,2398,1120,120,259,4526,0,20599,0,7962,14838312,158381569,11129562,0,0,45287,1613824,-1568537,596,3892079880,1297360227,618535227,ACTIVE,true,0,0,0
48,50,250,false,trade_planning,65535,246,250,2398,1120,120,259,4526,0,20358,0,8104,14809658,156776312,11129089,0,0,45044,1521906,-1476862,594,3933556754,1311185864,618112639,ACTIVE,true,0,0,0
49,51,255,false,trade_planning,65535,251,255,2398,1120,120,259,4526,0,19601,0,8552,14768605,153609324,11127801,0,0,44816,1179076,-1134260,583,3975073709,1325024852,615587816,ACTIVE,true,0,0,0
50,52,260,false,trade_planning,65535,256,260,2398,1120,120,259,4526,0,18992,0,8812,14768887,150795509,11128768,0,0,44084,1013771,-969687,537,4017087899,1339029583,615831242,ACTIVE,true,0,0,0
51,53,265,false,trade_planning,65535,261,265,2398,1120,120,259,4526,0,19021,0,8726,14781729,152017824,11128633,0,0,33526,956964,-923438,511,4058762289,1352921031,615971048,ACTIVE,true,0,0,0
52,54,270,false,trade_planning,65535,266,270,2398,1120,120,259,4526,0,18928,0,8674,14840157,151363174,11126714,0,0,33615,973352,-939737,510,4100526982,1366842595,615765567,ACTIVE,true,0,0,0
53,55,275,false,trade_planning,65535,271,275,2398,1120,120,259,4526,0,18808,0,8597,14876576,151754583,11126534,0,0,32373,920848,-888475,493,4141454450,1380485085,612586494,ACTIVE,true,0,0,0
54,56,280,false,trade_planning,65535,276,280,2398,1120,120,259,4526,0,18569,0,8504,14923258,151576823,11126337,0,0,28170,980761,-952591,483,4183330986,1394443956,616857677,ACTIVE,true,0,0,0
55,57,285,false,trade_planning,65535,281,285,2398,1120,120,259,4526,0,18545,0,8428,14807726,152328855,11125290,0,0,25280,1109098,-1083818,478,4224277314,1408092711,614124270,ACTIVE,true,0,0,0
56,58,290,false,trade_planning,65535,286,290,2398,1120,120,259,4526,0,18310,0,8504,14688011,148939962,11123026,0,0,21191,931605,-910414,470,4266331528,1422110796,613170699,ACTIVE,true,0,0,0
57,59,295,false,trade_planning,65535,291,295,2398,1120,120,259,4526,0,18301,0,8490,14622017,149183561,11123025,0,0,21056,1069873,-1048817,466,4307346995,1435782608,611513449,ACTIVE,true,0,0,0
58,60,300,false,trade_planning,65535,296,300,2398,1120,120,259,4526,0,17978,0,8630,14584593,146915378,11122982,0,0,20561,928107,-907546,458,4349421587,1449807470,611793553,ACTIVE,true,0,0,0
59,61,305,false,trade_planning,65535,301,305,2398,1120,120,259,4526,0,17835,0,8353,14559806,148613975,11121769,0,0,20302,943923,-923621,452,4390319892,1463440236,608749112,ACTIVE,true,0,0,0
60,62,310,false,trade_planning,65535,306,310,2398,1120,120,259,4526,0,17690,0,8356,14513763,146920065,11120377,0,0,20738,949411,-928673,450,4432604964,1477535271,606287824,ACTIVE,true,0,0,0
61,63,315,false,trade_planning,65535,311,315,2398,1120,120,259,4526,0,17828,0,8179,14650467,149441007,11120555,0,0,20235,975476,-955241,445,4473490106,1491163657,609395017,ACTIVE,true,0,0,0
62,64,320,false,trade_planning,65535,316,320,2398,1120,120,259,4526,0,17686,0,8305,14565386,147357722,11120529,0,0,16651,998787,-982136,432,4515676296,1505225696,607282716,ACTIVE,true,0,0,0
63,65,325,false,trade_planning,65535,321,325,2398,1120,120,259,4526,0,17761,0,8000,14554605,151091783,11119962,0,0,15848,1038065,-1022217,428,4556394452,1518798432,605075169,ACTIVE,true,0,0,0
64,66,330,false,trade_planning,65535,326,330,2398,1120,120,259,4526,0,17397,0,8187,14510267,146375202,11118276,0,0,15741,1068777,-1053036,429,4598869789,1532956860,603326850,ACTIVE,true,0,0,0
65,67,335,false,trade_planning,65535,331,335,2398,1120,120,259,4526,0,17217,0,8020,14520190,147897444,11118415,0,0,15157,1136242,-1121085,428,4639857464,1546619426,602136443,ACTIVE,true,0,0,0
66,68,340,false,trade_planning,65535,336,340,2398,1120,120,259,4526,0,17143,0,8076,14501079,146796196,11118711,0,0,14099,992770,-978671,418,4682512065,1560837639,600146717,ACTIVE,true,0,0,0
67,69,345,false,trade_planning,65535,341,345,2398,1120,120,259,4526,0,17384,0,7781,14560551,151614656,11118973,0,0,14157,1304285,-1290128,412,4723645018,1574548614,597458780,ACTIVE,true,0,0,0
68,70,350,false,trade_planning,65535,346,350,2398,1120,120,259,4526,0,17200,0,7646,14550637,150950279,11118062,0,0,13739,1045464,-1031725,395,4765877161,1588626002,600698507,ACTIVE,true,0,0,0
69,71,355,false,trade_planning,65535,351,355,2398,1120,120,259,4526,0,17172,0,7616,14482927,150298822,11118230,0,0,13016,1003736,-990720,373,4807322623,1602441146,599287739,ACTIVE,true,0,0,0
70,72,360,false,trade_planning,65535,356,360,2398,1120,120,259,4526,0,17162,0,7615,14453903,150067693,11118804,0,0,12545,1066688,-1054143,370,4849267520,1616422796,597770591,ACTIVE,true,0,0,0
71,73,365,false,trade_planning,65535,361,365,2398,1120,120,259,4526,0,17128,0,7482,14515758,151581775,11119532,0,0,11981,1226414,-1214433,367,4890738061,1630246273,597010572,ACTIVE,true,0,0,0
72,74,370,false,trade_planning,65535,366,370,2398,1120,120,259,4526,0,16812,0,7583,14580560,149366328,11120040,0,0,10838,1181175,-1170337,362,4932610852,1644203907,597023878,ACTIVE,true,0,0,0
73,75,375,false,trade_planning,65535,371,375,2398,1120,120,259,4526,0,16807,0,7434,14730753,149603893,11119767,0,0,10297,1240496,-1230199,360,4974025745,1658008864,593632731,ACTIVE,true,0,0,0
74,76,380,false,trade_planning,65535,376,380,2398,1120,120,259,4526,0,16832,0,7355,14743495,150048509,11120323,0,0,9858,1099907,-1090049,360,5016085277,1672028715,592496411,ACTIVE,true,0,0,0
75,77,385,false,trade_planning,65535,381,385,2398,1120,120,259,4526,0,16920,0,7089,14702546,154359301,11121156,0,0,9501,1498979,-1489478,360,5057886141,1685962334,594932826,ACTIVE,true,0,0,0
76,78,390,false,trade_planning,65535,386,390,2398,1120,120,259,4526,0,16777,0,7219,14651746,151976392,11122000,0,0,9438,1131733,-1122295,360,5099962779,1699987878,593422551,ACTIVE,true,0,0,0
77,79,395,false,trade_planning,65535,391,395,2398,1120,120,259,4526,0,16851,0,7136,14643331,153302628,11122893,0,0,9700,1260666,-1250966,359,5141706196,1713902341,592406972,ACTIVE,true,0,0,0
78,80,400,false,trade_planning,65535,396,400,2398,1120,120,259,4526,0,16712,0,7213,14639736,150942945,11123436,0,0,9483,1137046,-1127563,359,5183698491,1727899772,591737225,ACTIVE,true,0,0,0
79,81,405,false,trade_planning,65535,401,405,2398,1120,120,259,4526,0,16412,0,7091,14621117,150366562,11123682,0,0,9248,1242609,-1233361,362,5225278087,1741759634,591224549,ACTIVE,true,0,0,0
80,82,410,false,trade_planning,65535,406,410,2398,1120,120,259,4526,0,16250,0,7188,14537591,148503032,11124623,0,0,9020,1104958,-1095938,364,5267218726,1755739849,588443803,ACTIVE,true,0,0,0
81,83,415,false,trade_planning,65535,411,415,2398,1120,120,259,4526,0,16389,0,7014,14493949,151392128,11125569,0,0,8651,1242334,-1233683,364,5308999288,1769666692,586937828,ACTIVE,true,0,0,0
82,84,420,false,trade_planning,65535,416,420,2398,1120,120,259,4526,0,16437,0,6950,14539964,152051980,11126553,0,0,8294,1111179,-1102885,364,5351302643,1783767824,589638564,ACTIVE,true,0,0,0
83,85,425,false,trade_planning,65535,421,425,2398,1120,120,259,4526,0,16265,0,6950,14528693,152286727,11127533,0,0,7997,1247553,-1239556,364,5393220631,1797740482,589232851,ACTIVE,true,0,0,0
84,86,430,false,trade_planning,65535,426,430,2398,1120,120,259,4526,0,16218,0,6963,14501317,151205005,11128357,0,0,7820,1121467,-1113647,364,5434876855,1811625895,588177938,ACTIVE,true,0,0,0
85,87,435,false,trade_planning,65535,431,435,2398,1120,120,259,4526,0,16050,0,6999,14464691,149103348,11128623,0,0,7646,1256963,-1249317,364,5477215592,1825738814,587305561,ACTIVE,true,0,0,0
86,88,440,false,trade_planning,65535,436,440,2398,1120,120,259,4526,0,16155,0,6878,14473983,150440568,11129575,0,0,7489,1120022,-1112533,364,5519066200,1839689006,588684300,ACTIVE,true,0,0,0
87,89,445,false,trade_planning,65535,441,445,2398,1120,120,259,4526,0,16110,0,6907,14428477,150006582,11130464,0,0,7339,1279875,-1272536,364,5561175710,1853725515,586978845,ACTIVE,true,0,0,0
88,90,450,false,trade_planning,65535,446,450,2398,1120,120,259,4526,0,16216,0,6790,14391702,151318452,11131534,0,0,7200,1128753,-1121553,364,5603012192,1867670998,585809022,ACTIVE,true,0,0,0
89,91,455,false,trade_planning,65535,451,455,2398,1120,120,259,4526,0,15999,0,6659,14441271,152593101,11132482,0,0,7061,1286776,-1279715,364,5645391982,1881797613,588284115,ACTIVE,true,0,0,0
90,92,460,false,trade_planning,65535,456,460,2398,1120,120,259,4526,0,15904,0,6739,14390365,151025710,11133542,0,0,6923,1143342,-1136419,364,5687566048,1895855615,586529696,ACTIVE,true,0,0,0
91,93,465,false,trade_planning,65535,461,465,2398,1120,120,259,4526,0,15930,0,6636,14345328,152035169,11134297,0,0,6785,1257300,-1250515,364,5730189230,1910063352,584777599,ACTIVE,true,0,0,0
92,94,470,false,trade_planning,65535,466,470,2398,1120,120,259,4526,0,15638,0,6799,14315736,147704012,11134790,0,0,6652,1135496,-1128844,364,5772881271,1924294024,583170830,ACTIVE,true,0,0,0
93,95,475,false,trade_planning,65535,471,475,2394,1120,120,259,4526,0,15611,0,6657,14288912,149933743,11135661,0,0,6533,1265602,-1259069,364,5815826729,1938609178,582065471,ACTIVE,true,0,0,0
94,96,480,false,trade_planning,65535,476,480,2394,1120,120,259,4526,0,15343,0,6917,14208125,145803706,11136611,0,0,6422,1128622,-1122200,364,5858949902,1952983568,578565085,ACTIVE,true,0,0,0
95,97,485,false,trade_planning,65535,481,485,2388,1120,120,259,4526,0,15712,0,6533,14204127,151717810,11137510,0,0,6336,1283427,-1277091,364,5901731609,1967244134,578022935,ACTIVE,true,0,0,0
96,98,490,false,trade_planning,65535,486,490,2381,1120,120,259,4526,0,15472,0,6760,14201592,147959644,11138481,0,0,6274,1146294,-1140020,364,5944767717,1981589515,578767057,ACTIVE,true,0,0,0
97,99,495,false,trade_planning,65535,491,495,2375,1120,120,259,4526,0,15714,0,6504,14174170,152025668,11139410,0,0,6230,1274026,-1267796,364,5986942722,1995647847,576349567,ACTIVE,true,0,0,0
98,100,500,false,trade_planning,65535,496,500,2369,1120,120,259,4526,0,15487,0,6723,14138177,148518568,11140372,0,0,6185,1150300,-1144115,364,6029567406,2009856075,574532822,ACTIVE,true,0,0,0
99,101,505,false,trade_planning,65535,501,505,2364,1120,120,259,4526,0,15541,0,6632,14078600,149759886,11141248,0,0,6136,1289039,-1282903,364,6071726940,2023909268,571705037,ACTIVE,true,0,0,0
100,102,510,false,trade_planning,65535,506,510,2356,1120,120,259,4526,0,15272,0,6771,14034405,145512446,11141789,0,0,6081,1134992,-1128911,364,6114434853,2038145223,570382681,ACTIVE,true,0,0,0
101,103,515,false,trade_planning,65535,511,515,2351,1120,120,259,4526,0,15429,0,6581,13939873,148458263,11142667,0,0,6028,1300656,-1294628,364,6156587533,2052196118,565092552,ACTIVE,true,0,0,0
102,104,520,false,trade_planning,65535,516,520,2342,1120,120,259,4526,0,15229,0,6711,13926146,145694883,11143657,0,0,5974,1128535,-1122561,364,6199636304,2066545696,564502220,ACTIVE,true,0,0,0
103,105,525,false,trade_planning,65535,521,525,2331,1120,120,259,4526,0,15231,0,6404,13921706,150048208,11144597,0,0,5923,1283173,-1277250,364,6242032721,2080677844,563565013,ACTIVE,true,0,0,0
104,106,530,false,trade_planning,65535,526,530,2318,1120,120,259,4526,0,14959,0,6660,13864540,145958350,11145636,0,0,5871,1151431,-1145560,364,6285053141,2095017982,561242338,ACTIVE,true,0,0,0
105,107,535,false,trade_planning,65535,531,535,2309,1120,120,259,4526,0,15047,0,6526,13824631,148071014,11146513,0,0,5820,1285296,-1279476,364,6327794541,2109265122,559183324,ACTIVE,true,0,0,0
106,108,540,false,trade_planning,65535,536,540,2294,1120,120,259,4526,0,14678,0,6710,13799325,144984558,11147511,0,0,5765,1152159,-1146394,364,6370729447,2123576756,557649751,ACTIVE,true,0,0,0
107,109,545,false,trade_planning,65535,541,545,2284,1120,120,259,4526,0,14779,0,6586,13752124,147162638,11148440,0,0,5704,1289807,-1284103,364,6413365223,2137788696,554983024,ACTIVE,true,0,0,0
108,110,550,false,trade_planning,65535,546,550,2276,1120,120,259,4526,0,14589,0,6765,13674724,144232054,11149454,0,0,5639,1188565,-1182926,364,6456449736,2152150181,551586104,ACTIVE,true,0,0,0
109,111,555,false,trade_planning,65535,551,555,2272,1120,120,259,4526,0,14811,0,6500,13648653,147919354,11150313,0,0,5572,1271654,-1266082,364,6499226001,2166408939,551095062,ACTIVE,true,0,0,0
110,112,560,false,trade_planning,65535,556,560,2270,1120,120,259,4526,0,14589,0,6609,13599540,144442565,11151010,0,0,5498,1134211,-1128713,364,6542286055,2180762291,549268739,ACTIVE,true,0,0,0
111,113,565,false,trade_planning,65535,561,565,2268,1120,120,259,4526,0,14860,0,6302,13594423,148747654,11151950,0,0,5623,1234510,-1228887,364,6585089692,2195030165,548659443,ACTIVE,true,0,0,0
112,114,570,false,trade_planning,65535,566,570,2263,1120,120,259,4526,0,14596,0,6561,13496578,144663857,11152912,0,0,5550,1149804,-1144254,364,6628260073,2209420282,544883434,ACTIVE,true,0,0,0
113,115,575,false,trade_planning,65535,571,575,2260,1120,120,259,4526,0,14672,0,6477,13470808,146166575,11153894,0,0,5669,1250592,-1244923,364,6671001827,2223667551,543586279,ACTIVE,true,0,0,0
114,116,580,false,trade_planning,65535,576,580,2258,1120,120,259,4526,0,14388,0,6757,13416770,141631474,11154858,0,0,5765,1102662,-1096897,364,6714419356,2238140058,542678015,ACTIVE,true,0,0,0
115,117,585,false,trade_planning,65535,581,585,2254,1120,120,259,4526,0,14621,0,6521,13332412,145564033,11155836,0,0,5657,1259679,-1254022,364,6757304073,2252434957,537992451,ACTIVE,true,0,0,0
116,118,590,false,trade_planning,65535,586,590,2251,1120,120,259,4526,0,14476,0,6658,13302881,143254454,11156796,0,0,5553,1078042,-1072489,364,6800720635,2266907161,538071177,ACTIVE,true,0,0,0
117,119,595,false,trade_planning,65535,591,595,2249,1120,120,259,4526,0,14601,0,6527,13290360,145416371,11157780,0,0,5460,1212891,-1207431,364,6843882305,2281294356,538115934,ACTIVE,true,0,0,0
118,120,600,false,trade_planning,65535,596,600,2245,1120,120,259,4526,0,14408,0,6704,13213076,142295881,11158134,0,0,5371,1027249,-1021878,364,6887191018,2295730614,534543258,ACTIVE,true,0,0,0
119,121,605,false,trade_planning,65535,601,605,2243,1120,120,259,4526,0,14493,0,6606,13178497,144088650,11158467,0,0,5283,1197618,-1192335,364,6930423132,2310141332,532534322,ACTIVE,true,0,0,0
120,122,610,false,trade_planning,65535,606,610,2239,1120,120,259,4526,0,14379,0,6712,13170932,142063236,11159407,0,0,5201,1046274,-1041073,364,6973662844,2324554559,531503075,ACTIVE,true,0,0,0
121,123,615,false,trade_planning,65535,611,615,2234,1120,120,259,4526,0,14397,0,6682,13142123,142765666,11160333,0,0,5118,1204792,-1199674,364,7016922920,2338974585,531737738,ACTIVE,true,0,0,0
122,124,620,false,trade_planning,65535,616,620,2232,1120,120,259,4526,0,14133,0,6553,13063468,142881664,11161151,0,0,5028,1037568,-1032540,364,7060099428,2353366753,527841733,ACTIVE,true,0,0,0
123,125,625,false,trade_planning,65535,621,625,2232,1120,120,259,4526,0,14175,0,6411,13012206,143945184,11161870,0,0,4939,1166966,-1162027,364,7103510874,2367837233,528155495,ACTIVE,true,0,0,0
124,126,630,false,trade_planning,65535,626,630,2230,1120,120,259,4526,0,14286,0,6236,13009825,145653791,11162715,0,0,4861,1006453,-1001592,364,7146683331,2382228050,528394234,ACTIVE,true,0,0,0
125,127,635,false,trade_planning,65535,631,635,2230,1120,120,259,4526,0,14141,0,6211,12947499,146317467,11163601,0,0,4794,1158956,-1154162,364,7190237972,2396746263,525964664,ACTIVE,true,0,0,0
126,128,640,false,trade_planning,65535,636,640,2227,1120,120,259,4526,0,14208,0,6135,12869881,147232373,11164497,0,0,4718,1003411,-998693,364,7233859987,2411286926,523578202,ACTIVE,true,0,0,0
127,129,645,false,trade_planning,65535,641,645,2226,1120,120,259,4526,0,14263,0,6075,12916988,148385141,11165417,0,0,4648,1164257,-1159609,364,7277201045,2425733943,525816840,ACTIVE,true,0,0,0
128,130,650,false,trade_planning,65535,646,650,2223,1120,120,259,4526,0,13984,0,6351,12830143,143964170,11166337,0,0,4570,992383,-987813,364,7320804832,2440268560,522158378,ACTIVE,true,0,0,0
129,131,655,false,trade_planning,65535,651,655,2223,1120,120,259,4526,0,14035,0,6296,12781095,145121692,11167223,0,0,4500,1180334,-1175834,364,7364382144,2454794317,519799090,ACTIVE,true,0,0,0
130,132,660,false,trade_planning,65535,656,660,2221,1120,120,259,4526,0,14071,0,6258,12710498,145398354,11168080,0,0,4425,980632,-976207,364,7408224951,2469408604,518407922,ACTIVE,true,0,0,0
131,133,665,false,trade_planning,65535,661,665,2219,1120,120,259,4526,0,14164,0,6163,12681364,147114207,11168990,0,0,4346,1143938,-1139592,364,7451600819,2483867218,517749285,ACTIVE,true,0,0,0
