epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
11,12,12,false,trade_planning,65535,12,12,5398,2400,120,261,8923,0,12710,223,55,0,9,479203,36899578,448243,30079757,1102,30079757,403049070,5866,2188800,19701,1605,18096,1284000,904800,0,0,0,44600000,0,0,5287690,-5287690,0,3671497513,400884805,400884805,30401,524499767,400854404,70558534,372925,3300013,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,4096,14940,0,573,4,0,0,initial_topology_capture,573,2032,0,20996,0,144,64,32,52,16,36,20,32,0,12,0,0,0,32,0,0,0,9462349824,0,0,0,0,0,0,0,0,0,128,0,432,0,0,3433536,479480,2954056,70563528,11,0,0,0,0,0,0,0,0,0,0,0
12,13,13,false,trade_planning,65535,13,13,5395,2400,120,261,8923,0,11416,207,51,0,7,622111,33823458,594647,26782499,1021,26782499,375969653,5293,2013600,18897,1425,17472,1140000,873600,0,0,0,41400000,0,0,4910099,-4910099,0,3350055552,373978314,373978314,27554,478579474,373950760,74663798,500222,3876925,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,8192,14940,0,1146,4,0,0,initial_topology_capture,1146,4079,0,20996,0,144,64,32,52,16,36,20,32,0,12,0,0,0,32,0,0,0,9462349824,0,0,0,0,0,0,0,0,0,117,0,417,0,0,4143961,657958,3486003,74668497,12,0,0,0,0,0,0,0,0,0,0,0
13,14,14,false,trade_planning,65535,14,14,5395,2400,120,261,8923,0,11517,213,51,0,8,662833,33716462,490449,27139465,993,27139465,375295725,5181,2077200,19269,1485,17784,1188000,889200,0,0,0,42600000,0,0,4854428,-4854428,0,3257558573,373240245,373240245,26901,465365612,373213344,64996291,520272,2947986,ACTIVE,true,1,5755818941426601561,5068748566590073459,ROUTE,14940,14940,0,12,4,0,0,initial_topology_capture,12,64,0,20996,0,144,64,32,52,16,36,20,32,0,12,0,0,0,32,0,0,0,9462349824,0,0,0,0,0,0,0,0,0,109,0,394,0,0,3253968,685724,2568244,65000935,13,0,0,0,0,0,0,0,0,0,0,0
14,15,15,false,trade_planning,65535,15,15,5395,2400,120,261,8923,0,12075,229,54,0,11,721610,35149037,503296,28547473,994,28547473,392831311,5179,2227200,20919,1575,19344,1260000,967200,0,0,0,45800000,0,0,5093220,-5093220,0,3387448516,390625866,390625866,26934,483921328,390598932,69689752,563360,3098748,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14940,0,0,5,0,0,initial_topology_capture,0,0,0,25339,0,168,80,36,52,16,36,20,48,0,24,0,0,0,32,4,4,0,9462349824,12114787,0,0,0,0,0,0,0,0,122,0,426,0,0,3415979,750578,2665401,69694731,14,14,0,0,0,0,0,0,0,0,0,0
15,16,16,false,trade_planning,65535,16,16,5393,2400,120,261,8923,0,12513,235,63,0,15,604138,20073046,490253,27787008,1234,27787008,350990011,9826,2332200,20319,1755,18564,1404000,928200,0,0,0,47200000,0,0,4234434,-4234434,0,3287052469,348699728,348699728,51743,469579033,348647985,84193466,899812,2943215,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,8192,14940,0,1152,5,0,0,initial_topology_capture,1152,4078,0,25339,0,168,80,36,52,16,36,20,48,0,24,0,0,0,28,0,4,0,9462349824,0,0,0,0,0,1,1,1,0,126,0,437,0,879480,3843486,675614,3167872,84140389,15,0,0,0,0,0,0,0,0,0,0,0
16,17,17,false,trade_planning,65535,17,17,5387,2400,120,261,8923,0,12702,216,53,0,21,478908,18684710,377074,28454439,1239,28454439,335269236,9971,2092200,20019,1455,18564,1164000,928200,0,0,0,43200000,0,0,4161149,-4161149,0,3472961285,333219536,333219536,52471,496137429,333167065,83299569,373782,3301211,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,12288,14940,0,1718,5,0,0,initial_topology_capture,1718,6124,0,25339,0,168,80,36,52,16,36,20,48,0,24,0,0,0,20,0,8,0,9474932736,0,0,0,0,0,0,0,0,0,136,0,493,0,0,3670885,491401,3179484,83253318,16,0,1582,1582,2,0,0,0,1580,0,0,0
17,18,18,false,trade_planning,65535,18,18,5382,2400,120,261,8923,0,11405,203,49,0,22,547712,18103770,500929,25172775,1116,25172775,316847642,8992,1953000,19260,1320,17940,1056000,897000,0,0,0,40600000,0,0,3825095,-3825095,0,3169293508,314932971,314932971,47321,452756316,314885650,86383541,487416,3801928,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,6,0,0,initial_topology_capture,0,0,0,29578,0,204,96,43,70,21,49,33,48,0,24,0,0,0,22,7,5,0,9487515648,18864795,0,0,0,0,0,0,0,0,122,0,413,0,0,4265308,598593,3666715,86181030,17,2,3175,3175,3,0,0,0,3172,0,0,0
18,19,19,false,trade_planning,65535,19,19,5372,2400,120,261,8923,0,11520,197,50,0,16,657224,18222792,415361,25666084,1119,25666084,323053153,8970,1997400,19023,1395,17628,1116000,881400,0,0,0,41200000,0,0,3858309,-3858309,0,3076345371,321093918,321093918,47135,439478012,321046783,76537816,789266,2683385,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,7,0,0,initial_topology_capture,0,0,0,29578,0,204,96,43,70,21,49,33,48,0,24,0,0,0,19,0,3,0,9495904256,0,0,0,0,0,1,1,1,0,117,0,426,0,866940,3472959,707258,2765701,76502037,18,0,4650,4650,3,0,0,0,4647,0,0,0
19,20,20,false,trade_planning,65535,20,20,5366,2400,120,261,8923,0,12065,220,52,0,12,611048,18222843,449847,26799809,1145,26799809,322211210,9225,2123400,20643,1455,19188,1164000,959400,0,0,0,44000000,0,0,3874171,-3874171,0,3197781634,320127161,320127161,48576,456826055,320078585,82217233,559674,3116430,ACTIVE,true,1,5755818941426601561,5068748566590073459,ROUTE,14943,14943,0,8,7,0,0,initial_topology_capture,8,89,0,29578,0,204,96,43,70,21,49,33,48,0,24,0,0,0,17,0,2,0,9508487168,0,0,0,0,0,0,0,0,0,119,0,396,0,0,3637563,669565,2967998,82159859,19,0,6090,6090,4,0,0,0,6086,0,0,0
20,21,21,false,trade_planning,65535,21,21,5291,2400,120,261,8923,0,12515,2,272,0,9,745482,26474666,511431,27265838,1310,27265838,419846846,14972,15600,312,0,312,0,15600,0,0,0,400000,0,0,5218281,-5218281,236,3134164224,419893662,419893662,77388,447737853,419816274,120934871,549488,3072651,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,8,0,0,initial_topology_capture,0,0,0,35825,0,264,128,71,85,21,64,37,48,0,28,0,0,0,37,28,8,0,9533652992,134515839,0,0,0,0,8,5,8,0,102,0,410,0,4439400,3622139,812447,2809692,120897921,20,2,7555,7573,4,0,0,0,7551,0,0,0
21,22,22,false,trade_planning,65535,22,22,5229,2400,120,261,8923,0,12701,3,250,0,11,489228,24883343,419792,28184204,1297,28184204,393404753,15094,35400,483,15,468,12000,23400,0,0,0,800000,0,0,5098763,-5098763,210,3322156539,393432265,393432265,78006,474593905,393354259,120088347,266342,3176547,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,9,0,0,initial_topology_capture,0,0,0,43469,0,316,160,87,85,21,64,37,68,0,44,0,0,0,50,16,3,0,9533652992,91596972,0,0,0,1500,7,7,7,0,94,0,403,0,5906166,3443034,490220,2952814,120020524,21,21,7535,7573,4,0,0,0,7531,0,0,0
22,23,23,false,trade_planning,65535,23,23,5170,2400,120,261,8923,0,11402,1,234,0,16,665578,23956853,508743,24963942,1226,24963942,377007673,13846,12000,15,15,0,12000,0,0,0,0,200000,0,0,4694776,-4694776,199,3025350463,377053479,377053479,71652,432193027,376981827,123632132,545658,3609255,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,4096,14943,0,577,9,0,0,initial_topology_capture,577,1990,0,43469,0,316,160,87,85,21,64,37,68,0,44,0,0,0,46,0,4,0,9521070080,0,0,0,0,1500,10,7,10,0,82,0,383,2,5880288,4154958,709821,3445137,123583848,22,0,7526,7573,4,0,0,0,7522,0,0,0
23,24,24,false,trade_planning,65535,24,24,5116,2400,120,261,8923,0,11516,1,237,0,15,640740,23888826,488410,25303039,1199,25303039,380342873,13594,43200,639,15,624,12000,31200,0,0,0,1000000,0,0,4707495,-4707495,202,2931924541,380356413,380356413,70334,418846459,380286079,110318506,559693,2711456,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,10,0,0,initial_topology_capture,0,0,0,48307,0,348,176,91,85,21,64,37,71,0,56,0,0,0,44,4,6,0,9508487168,173798063,0,0,0,0,9,6,9,0,82,0,360,2,5365560,3271024,679285,2591739,110309745,23,23,7513,7573,4,0,0,0,7509,0,0,0
24,25,25,false,trade_planning,65535,25,25,5046,2400,120,261,8923,0,12076,0,245,0,19,741944,24533654,474885,26513500,1258,26513500,395354415,14295,39000,780,0,780,0,39000,0,0,0,1000000,0,0,4908300,-4908300,216,3057406088,395375112,395375112,73992,436772401,395301120,119298825,503535,2929978,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,11,0,0,initial_topology_capture,0,0,0,52233,0,380,192,95,85,21,64,37,74,0,68,0,0,0,44,4,4,0,9504292864,147794884,0,0,0,0,10,10,10,0,98,0,391,0,8935920,3433453,761634,2671819,119277223,24,24,7501,7573,3,0,0,0,7498,0,0,0
25,26,26,false,trade_planning,65535,26,26,5046,2400,120,261,8923,0,12513,2,268,0,15,683594,22106222,476241,23874673,958,23874673,445326227,12823,15600,312,0,312,0,15600,0,0,0,400000,0,0,3921662,-3921662,340,3029264838,445363890,445363890,66086,432752224,445297804,103093328,933022,2627371,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,4096,14943,0,580,11,0,0,initial_topology_capture,580,2068,0,52233,0,380,192,95,85,21,64,37,74,0,68,0,0,0,41,0,3,0,9495904256,0,0,0,0,0,19,14,19,0,83,0,370,0,12573300,3567963,762159,2805804,102205024,25,0,7470,7573,3,0,0,0,7467,0,0,0
26,27,27,false,trade_planning,65535,27,27,5049,2400,120,261,8923,0,12688,4,254,0,18,441042,20130817,418215,24693888,964,24693888,415636628,13448,35400,483,15,468,12000,23400,0,0,0,800000,0,0,3818654,-3818654,323,3225345579,415657026,415657026,69246,460763769,415587780,99881572,616262,2862047,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,8192,14943,0,1168,11,0,0,initial_topology_capture,1168,4031,0,52233,0,380,192,95,85,21,64,37,74,0,68,0,0,0,39,0,2,0,9495904256,0,0,0,0,0,18,9,18,0,91,0,413,1,8089380,3474766,492946,2981820,99284949,26,0,7447,7573,3,0,0,0,7444,0,0,0
27,28,28,false,trade_planning,65535,28,28,5052,2400,120,261,8923,0,11383,2,240,0,21,578765,20576216,476670,21855512,890,21855512,417235380,11657,19800,171,15,156,12000,7800,0,0,0,400000,0,0,3703684,-3703684,292,2935883043,417264100,417264100,60177,419411976,417203923,105970856,808573,3273860,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,12,0,0,initial_topology_capture,0,0,0,60121,0,424,220,111,89,21,68,37,82,0,76,0,0,0,49,16,6,0,9495904256,295839525,0,0,0,0,17,10,17,0,85,0,354,0,8984700,4089929,663663,3426266,105401257,27,27,7418,7573,3,0,0,0,7415,0,0,0
28,29,29,false,trade_planning,65535,29,29,5052,2400,120,261,8923,0,11503,1,238,0,12,702579,20018848,441843,21986233,875,21986233,409250297,11959,7800,156,0,156,0,7800,0,0,0,200000,0,0,3577183,-3577183,299,2842492575,409292138,409292138,61600,406070473,409230538,94673186,850056,2451838,ACTIVE,true,1,5755818941426601561,5068748566590073459,ROUTE,14943,14943,0,12,12,0,0,initial_topology_capture,12,74,0,60121,0,424,220,111,89,21,68,37,82,0,76,0,0,0,45,0,4,0,9495904256,0,0,0,0,0,14,10,14,0,80,0,356,0,8933130,3299350,752783,2546567,94132145,28,0,7385,7573,3,0,0,0,7382,0,0,0
29,30,30,false,trade_planning,65535,30,30,5061,2400,120,261,8923,0,12054,1,258,0,9,688137,20479377,446291,23168687,895,23168687,415416371,12027,7800,156,0,156,0,7800,0,0,0,200000,0,0,3623884,-3623884,308,2969729517,415458517,415458517,61973,424247181,415396544,103788155,892643,2578671,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,13,0,0,initial_topology_capture,0,0,0,69233,0,476,248,131,97,21,76,37,82,0,84,0,0,0,59,20,6,0,9491709952,752612729,0,0,0,0,14,9,14,0,90,0,343,1,8045880,3469744,718474,2751270,103192991,29,29,7354,7573,3,0,0,0,7351,0,0,0
30,31,31,false,trade_planning,65535,31,31,5147,2400,120,261,8923,0,12502,95,174,0,9,771468,29656743,450421,23345846,19155,23345846,573173229,89171,38000000,47500,47500,0,38000000,0,0,0,0,23037500,0,0,5124106,-5124106,225,2901645892,535527531,535170842,86784,414520951,535084058,114165237,648148,2820886,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,4096,14943,0,584,13,0,0,initial_topology_capture,584,2036,0,69233,0,476,248,131,97,21,76,37,82,0,84,0,0,0,54,0,5,0,9491709952,0,0,0,0,0,6,3,6,0,87,0,375,2,2720460,3467216,829572,2637644,114059557,30,0,7317,7573,2,0,0,0,7315,0,0,0
31,32,32,false,trade_planning,65535,32,32,5229,2400,120,261,8923,0,12675,90,166,0,13,428409,27704171,409445,24321130,1171,24321130,532077395,17356,35219800,44171,44015,156,35212000,7800,0,0,0,21740000,0,0,5028051,-5028051,230,3100782055,496929107,496929107,88868,442968978,496840239,108772652,254836,3016753,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,8192,14943,0,1188,13,0,0,initial_topology_capture,1188,3940,0,69233,0,476,248,131,97,21,76,37,82,0,84,0,0,0,50,0,4,0,9487515648,0,0,0,0,0,9,4,9,0,83,0,366,0,3628680,3269240,495238,2774002,108659796,31,0,7293,7576,5,0,0,0,7288,0,0,0
32,33,33,false,trade_planning,65535,33,33,5300,2400,120,261,8923,0,11369,79,161,0,15,704096,26574804,416936,21543887,10158,21543887,512827047,52056,30819800,38671,38515,156,30812000,7800,0,0,0,19072500,0,0,4662003,-4662003,208,2798537744,482215172,482036147,80956,399791205,481955191,116185373,635215,3363310,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,12288,14943,0,1803,13,0,0,initial_topology_capture,1803,5913,0,69233,0,476,248,131,97,21,76,37,82,0,84,0,0,0,45,0,5,0,9487515648,0,0,0,0,0,8,3,8,0,66,0,346,0,2699940,3997106,797859,3199247,116093467,32,0,7273,7576,5,0,0,0,7268,0,0,0
33,34,34,false,trade_planning,65535,34,34,5381,2400,120,261,8923,0,11495,85,153,0,11,715405,26762484,418567,21676736,5066,21676736,519236405,32649,33612000,42015,42015,0,33612000,0,0,0,0,20570000,0,0,4670985,-4670985,206,2730442925,485756012,485672943,81187,390063377,485591756,103377104,554132,2568336,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,14,0,0,initial_topology_capture,0,0,0,74424,0,528,280,152,100,21,79,39,82,0,92,0,0,0,61,21,5,0,9483321344,344534210,0,0,0,0,6,3,6,0,66,0,324,2,2714820,3119439,748183,2371256,103320433,33,33,7246,7576,5,0,0,0,7241,0,0,0
34,35,35,false,trade_planning,65535,35,35,5460,2400,120,261,8923,0,12047,84,174,0,14,755617,27651636,436246,22812640,5616,22812640,539252895,34228,33600000,42000,42000,0,33600000,0,0,0,0,20370000,0,0,4873203,-4873203,213,2857071052,505790703,505701340,82673,408153110,505618667,112452072,517402,2762770,ACTIVE,true,1,5755818941426601561,5068748566590073459,ROUTE,14943,14943,0,12,14,0,0,initial_topology_capture,12,64,0,74424,0,528,280,152,100,21,79,39,82,0,92,0,0,0,51,0,10,0,9474932736,0,0,0,0,0,8,6,8,0,91,0,350,0,5441160,3280282,785614,2494668,112366731,34,0,7216,7576,5,0,0,0,7211,0,0,0
35,36,36,false,trade_planning,65535,36,36,5447,2400,120,261,8923,0,12501,93,167,0,18,868402,24332048,406145,22453640,209930,22453640,525972798,648216,1128000,1410,1410,0,1128000,0,0,0,0,18800000,0,0,3995118,-3995118,132,2807649781,527373525,524280826,84244,401092938,524196582,129131912,947543,2646799,ACTIVE,true,1,5755818941426601561,5068748566590073459,SCAN,0,14943,0,0,15,0,0,initial_topology_capture,0,0,0,77079,0,560,296,160,100,21,79,39,82,0,100,0,0,0,55,8,4,0,9462349824,143113645,0,0,0,6000,10,8,10,0,83,0,409,0,7069160,3596093,936632,2659461,128319691,35,35,7197,7576,5,0,0,0,7192,0,0,0
