epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
11,12,12,false,trade_planning,65535,12,12,5836,2400,120,261,10030,0,14627,195,24,0,3,1273468,32280122,166176,58126128,1403,58126128,420289839,9175,2274600,21417,1605,19812,1284000,990600,0,0,0,46800000,0,0,6107673,-6107673,0,5009217160,418054417,418054417,48353,715602576,418006064,93954484,1597155,3981995,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1123,4,0,0,initial_topology_capture,1123,4376,0,22976,0,164,32,4,116,64,52,0,16,0,12,0,0,0,2,0,0,0,9894363136,0,0,0,0,3000,69,58,69,0,220,0,560,0,39233448,5516132,1710996,3805136,93960225,11,0,0,0,0,0,0,0,0,0,0,0
12,13,13,false,trade_planning,65535,13,13,5795,2400,120,261,10030,0,13723,169,23,0,7,1145306,30106701,150436,54778552,1278,54778552,391092135,8394,2105400,19158,1530,17628,1224000,881400,0,0,0,43000000,0,0,5707191,-5707191,0,4755583925,389022462,389022462,44121,679369247,388978341,81453859,2006562,2527457,ACTIVE,true,1,6087223805858859115,2696802022251422967,ROUTE,16731,16731,0,8,4,0,0,initial_topology_capture,8,85,0,22976,0,164,32,4,116,64,52,0,16,0,12,0,0,0,1,0,1,0,9877585920,0,0,0,0,3000,65,49,65,0,191,0,481,0,32281318,4465992,1537049,2928943,81459454,12,0,0,0,0,0,0,0,0,0,0,0
13,14,14,false,trade_planning,65535,14,14,5761,2400,120,261,10030,0,14163,173,30,0,6,1105005,30502527,154801,56462253,1309,56462253,395942642,8535,2181600,19107,1635,17472,1308000,873600,0,0,0,44200000,0,0,5814563,-5814563,0,4880237590,393797469,393797469,44962,697176921,393752507,87862988,1337713,3760887,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,5,0,0,initial_topology_capture,0,0,0,30674,0,200,52,16,116,64,52,0,16,0,20,0,0,0,13,12,0,0,9902751744,73735793,0,0,0,0,61,39,61,0,188,0,493,0,26964050,5042574,1468509,3574065,87868540,13,4,0,0,0,0,0,0,0,0,0,0
14,15,15,false,trade_planning,65535,15,15,5711,2400,120,261,10030,0,13087,168,20,0,6,999322,30049056,150890,51955697,1258,51955697,386944985,8200,2272200,20244,1680,18564,1344000,928200,0,0,0,46200000,0,0,5579881,-5579881,0,4413601574,384707877,384707877,43292,630514632,384664585,77400193,1421941,2760509,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,4096,16731,0,573,5,0,0,initial_topology_capture,573,2042,0,30674,0,200,52,16,116,64,52,0,16,0,20,0,0,0,12,0,1,0,9936306176,0,0,0,0,0,62,41,62,0,163,0,446,0,29889100,4129424,1317941,2811483,77405658,14,0,0,0,0,0,0,0,0,0,0,0
15,16,16,false,trade_planning,65535,16,16,5675,2400,120,261,10030,0,13165,131,19,0,14,1568796,25044346,168140,52497508,1311,52497508,371835714,9641,1774800,14796,1380,13416,1104000,670800,0,0,0,35600000,0,0,5213728,-5213728,0,4392871718,370102981,370102981,51708,627553216,370051273,92118301,1780214,3075921,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1141,5,0,0,initial_topology_capture,1141,4136,0,30674,0,200,52,16,116,64,52,0,16,0,20,0,0,0,12,0,0,0,9986637824,0,0,0,0,0,65,27,65,0,173,0,476,0,20435360,4816195,1751311,3064884,91778320,15,0,0,0,0,0,0,0,0,0,0,0
16,17,17,false,trade_planning,65535,17,17,5634,2400,120,261,10030,0,14675,139,19,0,18,1933842,27015041,182049,58733048,1444,58733048,412412503,10812,1907400,17448,1380,16068,1104000,803400,0,0,0,39000000,0,0,5726842,-5726842,0,4918632882,410552211,410552211,57920,702661969,410494291,102834660,1650739,3914227,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,12288,16731,0,1704,5,0,0,initial_topology_capture,1704,6352,0,30674,0,200,52,16,116,64,52,0,16,0,20,0,0,0,11,0,1,0,9961472000,0,0,0,0,0,75,29,75,0,196,0,515,1,21684600,5517023,2218066,3298957,102494970,16,0,1682,1682,0,0,0,0,1682,0,0,0
17,18,18,false,trade_planning,65535,18,18,5598,2400,120,261,10030,0,13770,121,17,0,13,2135546,26272082,164651,55220813,1309,55220813,401323363,9847,1687800,13956,1320,12636,1056000,631800,0,0,0,33800000,0,0,5409564,-5409564,0,4683877018,399678437,399678437,52721,669125401,399625716,89575488,2137422,2390602,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,6,0,0,initial_topology_capture,0,0,0,36498,0,232,52,16,148,72,76,0,16,0,20,0,0,0,10,0,1,0,9986637824,0,0,0,0,0,61,23,61,0,185,0,479,0,15394340,4471564,2300591,2170973,89292152,17,0,3510,3510,0,0,0,0,3510,0,0,0
18,19,19,false,trade_planning,65535,19,19,5560,2400,120,261,10030,0,14205,126,25,0,21,1579304,25983076,170089,56915814,1322,56915814,390982981,9986,1744200,13734,1410,12324,1128000,616200,0,0,0,34600000,0,0,5479282,-5479282,0,4772352584,389282256,389282256,53461,681764780,389228795,95625043,1932692,3165580,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1148,6,0,0,initial_topology_capture,1148,4068,0,36498,0,232,52,16,148,72,76,0,16,0,20,0,0,0,10,0,0,0,10011803648,0,0,0,0,0,65,24,65,0,210,0,529,1,17842570,5038142,1814998,3223144,95307521,18,0,5151,5151,0,0,0,0,5151,0,0,0
19,20,20,false,trade_planning,65535,20,20,5527,2400,120,261,10030,0,13128,121,19,0,11,1584159,25386193,167525,52535094,1308,52535094,379550225,9739,1692600,13377,1365,12012,1092000,600600,0,0,0,33600000,0,0,5249000,-5249000,0,4309874585,377900097,377900097,52211,615696487,377847886,83582223,1340529,2838647,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,7,0,0,initial_topology_capture,0,0,0,41996,0,248,68,16,164,72,92,0,32,0,20,0,0,0,10,0,0,0,10015997952,0,0,0,0,0,73,31,73,0,211,0,525,0,23430450,4122796,1792348,2330448,83289389,19,0,6868,6868,0,0,0,0,6868,0,0,0
20,21,21,false,trade_planning,65535,21,21,5497,2400,120,261,10030,0,13127,5,172,0,8,1509546,27455324,472986,52532211,1032,52532211,413975331,8713,39000,780,0,780,0,39000,0,0,0,1000000,0,0,5442035,-5442035,330,4147148077,413973809,413973809,46191,592449843,413927618,100614295,2049192,2263013,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,12288,16731,0,1717,7,0,0,initial_topology_capture,1717,6148,0,41996,0,248,68,16,164,72,92,0,32,0,20,0,0,0,10,0,0,0,9923723264,0,0,0,0,1500,77,6,77,0,140,0,512,1,3716505,4326955,1732066,2594889,99804891,20,0,8471,8509,0,0,0,0,8471,0,0,0
21,22,22,false,trade_planning,65535,22,22,5464,2400,120,261,10030,0,14631,1,186,0,19,1267979,29664662,512424,58740079,1122,58740079,442613845,9619,7800,156,0,156,0,7800,0,0,0,200000,0,0,5931207,-5931207,369,4628908127,442647432,442647432,51006,661272716,442596426,112233142,2245637,2648853,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,8,0,0,initial_topology_capture,0,0,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,25,16,1,0,9491709952,92181817,0,0,0,1500,86,8,86,0,141,0,546,0,5132331,4922612,1546491,3376121,111222860,21,2,8434,8509,0,0,0,0,8434,0,0,0
22,23,23,false,trade_planning,65535,23,23,5434,2400,120,261,10030,0,13729,4,157,0,21,1463763,27946619,495543,55277801,984,55277801,427332345,8574,31200,624,0,624,0,31200,0,0,0,800000,0,0,5606502,-5606502,335,4454710301,427338018,427338018,45447,636387296,427292571,94524870,1841384,1578883,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,4096,16731,0,575,8,0,0,initial_topology_capture,575,2034,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,23,0,2,0,9055502336,0,0,0,0,6000,84,8,84,0,118,0,475,0,4443612,3480399,1733612,1746787,93045293,22,0,8385,8509,0,0,0,0,8385,0,0,0
23,24,24,false,trade_planning,65535,24,24,5399,2400,120,261,10030,0,14161,5,168,0,19,1493925,27718835,496879,57029436,1032,57029436,426880861,8956,31200,624,0,624,0,31200,0,0,0,800000,0,0,5636669,-5636669,344,4497385399,426888288,426888288,47583,642483746,426840705,105959991,1774623,2662657,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1148,8,0,0,initial_topology_capture,1148,4040,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,18,0,5,0,8657043456,0,0,0,0,0,77,7,77,0,123,0,483,0,4132330,4462952,1732881,2730071,104945472,23,0,8335,8509,0,0,0,0,8335,0,0,0
24,25,25,false,trade_planning,65535,25,25,5366,2400,120,261,10030,0,13107,6,140,0,17,1023149,26827493,488810,52620714,997,52620714,397961328,8589,46800,936,0,936,0,46800,0,0,0,1200000,0,0,5430782,-5430782,322,4068162446,397951591,397951591,45652,581166180,397905939,92103435,1649083,1869686,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,12288,16731,0,1721,8,0,0,initial_topology_capture,1721,6060,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,17,0,1,0,8308916224,0,0,0,0,0,64,5,64,0,108,0,441,0,3266900,3545929,1247182,2298747,91143214,24,0,8297,8509,0,0,0,0,8297,0,0,0
25,26,26,false,trade_planning,65535,26,26,5387,2400,120,261,10030,0,13074,17,205,0,15,1837301,28669652,507668,51164859,1027,51164859,466144363,9966,124800,2496,0,2496,0,124800,0,0,0,3200000,0,0,5434245,-5434245,443,3743031653,466061832,466061832,52235,534718921,466009597,76640972,1570352,2359072,ACTIVE,true,1,6087223805858859115,2696802022251422967,ROUTE,16731,16731,0,8,8,0,0,initial_topology_capture,8,64,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,14,0,3,0,8493465600,0,0,0,0,0,77,17,77,0,126,0,441,0,11364710,3968477,2035141,1933336,75094898,25,0,8272,8509,0,0,0,0,8272,0,0,0
26,27,27,false,trade_planning,65535,27,27,5420,2400,120,261,10030,0,14544,14,242,0,22,2231562,31625928,568757,56933407,1124,56933407,522709430,11101,93600,1872,0,1872,0,93600,0,0,0,2400000,0,0,6002727,-6002727,506,4204075295,522662850,522662850,58121,600582311,522604729,86338315,1917367,2970925,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,9,0,0,initial_topology_capture,0,0,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,13,0,1,0,8690597888,0,0,0,0,0,84,15,84,0,135,0,479,2,10878070,4910707,2477687,2433020,85401740,26,0,8236,8509,0,0,0,0,8236,0,0,0
27,28,28,false,trade_planning,65535,28,28,5452,2400,120,261,10030,0,13626,18,229,0,19,2278364,28876120,529938,53607990,990,53607990,485938739,9823,148200,2964,0,2964,0,148200,0,0,0,3800000,0,0,5577535,-5577535,461,4076740083,485832216,485832216,51500,582391560,485780716,73828952,1943525,1994333,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,4096,16731,0,579,9,0,0,initial_topology_capture,579,2151,0,51355,0,284,88,32,164,72,92,0,48,0,24,0,0,0,13,0,0,0,8761901056,0,0,0,0,1500,92,14,92,0,129,0,443,0,11008985,3953598,2520335,1433263,73152634,27,0,8213,8509,0,0,0,0,8213,0,0,0
28,29,29,false,trade_planning,65535,29,29,5486,2400,120,261,10030,0,14042,20,251,0,26,1892008,31163093,547703,55197737,1043,55197737,503369294,10258,168000,3135,15,3120,12000,156000,0,0,0,4200000,0,0,5816667,-5816667,470,4180977487,503244801,503244801,53765,597282624,503191036,81038262,1883529,2466559,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,10,0,0,initial_topology_capture,0,0,0,56149,0,320,104,36,168,74,94,0,54,0,36,0,0,0,17,4,0,0,8753512448,107951619,0,0,0,0,95,12,95,0,132,0,489,2,8964860,4367577,2091382,2276195,80036685,28,28,8179,8509,0,0,0,0,8179,0,0,0
29,30,30,false,trade_planning,65535,30,30,5532,2400,120,261,10030,0,12960,19,257,0,18,1857501,27465149,522482,50866192,1007,50866192,452619167,9822,156000,3120,0,3120,0,156000,0,0,0,4000000,0,0,5400950,-5400950,442,3716759066,452504804,452504804,51459,530965697,452453345,69485386,1137775,2524099,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,4096,16731,0,570,10,0,0,initial_topology_capture,570,2107,0,56149,0,320,104,36,168,74,94,0,54,0,36,0,0,0,17,0,0,0,8661237760,0,0,0,0,1500,93,13,93,0,141,0,484,0,9708580,3678987,2074722,1604265,68873447,29,0,8156,8509,0,0,0,0,8156,0,0,0
30,31,31,false,trade_planning,65535,31,31,5545,2400,120,261,10030,0,13106,87,89,0,10,1626941,28530881,502988,51258656,1029,51258656,504750598,11527,22121200,29699,27515,2184,22012000,109200,0,0,0,16337500,0,0,5355086,-5355086,354,3380542192,482678061,482678061,60190,482934708,482617871,80919930,1473893,2202878,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1162,10,0,0,initial_topology_capture,1162,4076,0,56149,0,320,104,36,168,74,94,0,54,0,36,0,0,0,11,0,6,0,8468299776,0,0,0,0,1500,85,7,85,0,135,0,470,1,4709047,3745352,1769506,1975846,77895077,30,0,8136,8509,0,0,0,0,8136,0,0,0
31,32,32,false,trade_planning,65535,32,32,5556,2400,120,261,10030,0,14589,84,110,0,13,1323993,32793324,568438,56986312,1103,56986312,559323241,12384,22493600,29872,28000,1872,22400000,93600,0,0,0,15980000,0,0,6051011,-6051011,419,3789224950,536881814,536881814,64557,541317977,536817257,78470930,1510703,2211849,ACTIVE,true,1,6087223805858859115,2696802022251422967,ROUTE,16731,16731,0,12,10,0,0,initial_topology_capture,12,84,0,56149,0,320,104,36,168,74,94,0,54,0,36,0,0,0,7,0,4,0,8451522560,0,0,0,0,1500,87,6,87,0,144,0,507,0,3611574,3830091,1571919,2258172,75587834,31,0,8106,8509,0,0,0,0,8106,0,0,0
32,33,33,false,trade_planning,65535,33,33,5560,2400,120,261,10030,0,13682,82,92,0,13,1420827,30696289,524371,53787013,1013,53787013,529450237,11452,20148800,27526,25030,2496,20024000,124800,0,0,0,15725000,0,0,5566450,-5566450,377,3682517942,509349696,509349696,59711,526074102,509289985,65853639,1653929,1203287,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,0,16731,0,0,11,0,0,initial_topology_capture,0,0,0,66494,0,396,128,49,204,74,130,0,54,0,47,0,0,0,16,13,4,0,8396996608,208194497,0,0,0,1500,82,9,82,0,115,0,433,0,6628910,2938954,1648207,1290747,63917598,32,32,8070,8509,0,0,0,0,8070,0,0,0
33,34,34,false,trade_planning,65535,34,34,5553,2400,120,261,10030,0,14128,83,84,0,9,1585800,28727580,525717,55479132,1033,55479132,509736666,11614,21724800,29496,27000,2496,21600000,124800,0,0,0,16295000,0,0,5483632,-5483632,378,3720922406,488060828,488060828,60576,531560456,488000252,81725521,1640738,2251296,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,4096,16731,0,585,11,0,0,initial_topology_capture,585,1943,0,66494,0,396,128,49,204,74,130,0,54,0,47,0,0,0,14,0,2,0,8434745344,0,0,0,0,1500,83,8,83,0,123,0,441,1,6274359,3945997,1815681,2130316,78918092,33,0,8043,8509,0,0,0,0,8043,0,0,0
34,35,35,false,trade_planning,65535,35,35,5550,2400,120,261,10030,0,13048,82,91,0,12,878657,28895033,508115,50984235,984,50984235,490571532,11196,24909200,33184,31000,2184,24800000,109200,0,0,0,17835000,0,0,5297575,-5297575,353,3298528729,465709412,465709412,58276,471218506,465651136,66184683,1389707,1439166,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,8192,16731,0,1161,11,0,0,initial_topology_capture,1161,4072,0,66494,0,396,128,49,204,74,130,0,54,0,47,0,0,0,12,0,2,0,8485076992,0,0,0,0,0,73,13,73,0,115,0,403,2,10143470,2885596,1076152,1809444,64464218,34,0,8015,8509,0,0,0,0,8015,0,0,0
35,36,36,false,trade_planning,65535,36,36,5447,2400,120,261,10030,0,13249,11,14,0,9,1505711,30701709,518466,52659376,5216,52659376,608626296,28030,903800,1276,1120,156,896000,7800,0,0,0,2285000,0,0,5614945,-5614945,96,3042126691,607836734,607771635,77169,434589644,607694466,114145500,1869099,2131128,ACTIVE,true,1,6087223805858859115,2696802022251422967,SCAN,12288,16731,0,1783,11,0,0,initial_topology_capture,1783,5952,0,66494,0,396,128,49,204,74,130,0,54,0,47,0,0,0,10,0,2,0,8300527616,0,0,0,0,3000,71,29,71,0,92,0,454,1,23553799,3896864,1735023,2161841,110358442,35,0,7993,8509,0,0,0,0,7993,0,0,0
