epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason,merchant_debt_principal,merchant_debt_premium,merchant_debt_term_cycles_left,merchant_debt_delinquent_cycles,last_in_kind_livelihood_value,recovery_failed_reviews,investment_candidate,investment_shortage_q16,investment_utilization_q16,investment_required_capital,investment_projected_profit_per_day,investment_driver_good_id,investment_driver_pressure_q16,investment_driver_utilization_q16,investment_driver_sellable,investment_driver_merchant_sold,investment_driver_sell_through_q16,investment_driver_discard_q16
1,3,3,1323,-8,22,-14,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
1,3,3,1323,-8,22,-14,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
1,3,3,1323,-8,22,-14,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
1,3,3,1323,-8,22,-14,0,-1,91,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
1,3,3,1323,-8,22,-14,0,-1,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,103,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,107,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,204,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,1,65536,65536,0,0,48,65536,65536,1000,0,0,0
1,3,3,1323,-8,22,-14,0,-1,239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,43,65536,65536,127,126,65019,0
1,3,3,1323,-8,22,-14,0,-1,240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,92,0,0,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0
1,3,3,1323,-8,22,-14,0,-1,252,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,64,65536,65536,0,0,0,0
2,4,4,1323,-8,22,-14,0,0,30,9,4,4,4,4,4,0,0,0,0,41790,65536,65536,0,0,0,108548,322097,322097,0,0,0,0,5149995,639110,0,0,8068280,639110,65536,65536,0,0,0,0,12089,241780,880890,4269105,333414,,41790,1400000,0,0,0,0,0,0,0,0,0,0,56565,65536,0,0,86,56565,65536,322097,322096,65535,0
2,4,4,1323,-8,22,-14,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,0,39270,39270,0,0,980,0,157037,0,0,0,157000,0,65536,65536,0,0,0,0,12089,60445,60445,96592,31400,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
2,4,4,1323,-8,22,-14,0,2,70,9,15,30,30,30,30,0,0,0,0,65536,65536,65536,0,0,0,0,1050000,901680,0,148320,0,0,4507494,0,0,0,5183850,0,65536,65536,0,0,0,0,12089,1813350,1813350,2694144,39503,,65536,0,0,0,0,0,0,0,0,741600,0,0,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
2,4,4,1323,-8,22,-14,0,3,80,2,2,2,2,2,2,0,0,0,0,65536,65536,-45208,0,0,0,1200,2200,2200,0,0,0,0,52766,6000,0,0,52770,6000,-46790,65536,0,0,0,0,16412,164120,170120,-117354,4677,,65536,6000,0,0,0,0,0,0,0,0,0,0,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
2,4,4,1323,-8,22,-14,0,4,91,2,1,1,1,1,1,0,0,0,0,65536,65536,63103,0,0,0,500,2200,2200,0,0,0,0,165000,2000,0,0,164955,2000,47918,65536,0,0,0,0,16412,82060,84060,80940,32591,,65536,2000,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
2,4,4,1323,-8,22,-14,0,5,107,20,10,10,10,10,10,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18076,903800,903800,-903800,0,,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,6,204,20,1,1,1,1,1,0,1,0,0,65536,65536,65536,0,0,0,0,1000,1000,0,0,250,0,800000,0,342500,342500,800000,342500,65536,65536,200000,200000,142500,142500,18076,90380,290380,509620,120000,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,48,65536,65536,1000,0,0,0
2,4,4,1323,-8,22,-14,0,7,239,12,12,24,24,24,24,0,0,0,0,3495,65536,-65091,0,0,0,32,21724,382,0,21342,2287,0,9137,2400,0,0,4161420,2400,65536,65536,0,0,0,0,12975,1557000,1559400,-1550263,36082,,3495,45000,0,0,0,0,0,0,0,213420,0,0,65536,65536,0,0,43,65536,65536,127,126,65019,0
2,4,4,1323,-8,22,-14,0,8,240,9,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354500,0,65536,65536,0,0,0,0,12089,60445,60445,-60445,55900,,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,56565,65536,0,0,86,56565,65536,322097,322096,65535,0
2,4,4,1323,-8,22,-14,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
2,4,4,1323,-8,22,-14,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
2,4,4,1323,-8,22,-14,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
2,4,4,1323,-8,22,-14,0,-1,91,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
2,4,4,1323,-8,22,-14,0,-1,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,103,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,107,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,204,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,1,65536,65536,0,0,48,65536,65536,1000,0,0,0
2,4,4,1323,-8,22,-14,0,-1,239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,43,65536,65536,127,126,65019,0
2,4,4,1323,-8,22,-14,0,-1,240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,92,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0
2,4,4,1323,-8,22,-14,0,-1,252,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,64,65536,65536,0,0,0,0
3,5,5,1323,-8,22,-14,0,0,30,9,4,4,4,4,4,0,0,0,0,41790,65536,65536,0,0,0,108548,322097,322097,0,0,0,0,5149995,639110,0,0,8068280,639110,65536,65536,0,0,0,0,12089,241780,880890,4269105,333414,,41790,1400000,0,0,0,0,0,0,0,0,0,0,56565,65536,0,0,86,56565,65536,322097,322096,65535,0
3,5,5,1323,-8,22,-14,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,0,39270,39270,0,0,980,0,157037,0,0,0,157000,0,65536,65536,0,0,0,0,12089,60445,60445,96592,31400,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
3,5,5,1323,-8,22,-14,0,2,70,9,15,30,30,30,30,0,0,0,0,65536,65536,65536,0,0,0,0,1050000,901680,0,148320,0,0,4507494,0,0,0,5183850,0,65536,65536,0,0,0,0,12089,1813350,1813350,2694144,39503,,65536,0,0,0,0,0,0,0,0,741600,0,0,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
3,5,5,1323,-8,22,-14,0,3,80,2,2,2,2,2,2,0,0,0,0,65536,65536,-45208,0,0,0,1200,2200,2200,0,0,0,0,52766,6000,0,0,52770,6000,-46790,65536,0,0,0,0,16412,164120,170120,-117354,4677,,65536,6000,0,0,0,0,0,0,0,0,0,0,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
3,5,5,1323,-8,22,-14,0,4,91,2,1,1,1,1,1,0,0,0,0,65536,65536,63103,0,0,0,500,2200,2200,0,0,0,0,165000,2000,0,0,164955,2000,47918,65536,0,0,0,0,16412,82060,84060,80940,32591,,65536,2000,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
3,5,5,1323,-8,22,-14,0,5,107,20,10,10,10,10,10,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18076,903800,903800,-903800,0,,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,6,204,20,1,1,1,1,1,0,1,0,0,65536,65536,65536,0,0,0,0,1000,1000,0,0,250,0,800000,0,342500,342500,800000,342500,65536,65536,200000,200000,142500,142500,18076,90380,290380,509620,120000,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,48,65536,65536,1000,0,0,0
3,5,5,1323,-8,22,-14,0,7,239,12,12,24,24,24,24,0,0,0,0,3495,65536,-65091,0,0,0,32,21724,382,0,21342,2287,0,9137,2400,0,0,4161420,2400,65536,65536,0,0,0,0,12975,1557000,1559400,-1550263,36082,,3495,45000,0,0,0,0,0,0,0,213420,0,0,65536,65536,0,0,43,65536,65536,127,126,65019,0
3,5,5,1323,-8,22,-14,0,8,240,9,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354500,0,65536,65536,0,0,0,0,12089,60445,60445,-60445,55900,,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,56565,65536,0,0,86,56565,65536,322097,322096,65535,0
3,5,5,1323,-8,22,-14,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
3,5,5,1323,-8,22,-14,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
3,5,5,1323,-8,22,-14,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
3,5,5,1323,-8,22,-14,0,-1,91,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,1,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
3,5,5,1323,-8,22,-14,0,-1,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,66,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,103,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,39,65536,65536,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,107,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,204,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,1,65536,65536,0,0,48,65536,65536,1000,0,0,0
3,5,5,1323,-8,22,-14,0,-1,239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,43,65536,65536,127,126,65019,0
3,5,5,1323,-8,22,-14,0,-1,240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,92,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0
3,5,5,1323,-8,22,-14,0,-1,252,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,1,65536,65536,0,0,64,65536,65536,0,0,0,0
4,6,6,1323,-8,22,-14,0,0,30,9,4,4,4,4,4,0,0,0,0,41790,65536,65536,0,0,0,108548,322097,322097,0,0,0,0,5149995,639110,0,0,8068280,639110,65536,65536,0,0,0,0,12089,241780,880890,4269105,333414,,41790,1400000,0,0,0,0,0,0,0,0,0,0,56565,65536,0,0,86,56565,65536,322097,322096,65535,0
4,6,6,1323,-8,22,-14,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,0,39270,39270,0,0,980,0,157037,0,0,0,157000,0,65536,65536,0,0,0,0,12089,60445,60445,96592,31400,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,4756,0,0,41,65536,4756,39270,39269,65534,0
4,6,6,1323,-8,22,-14,0,2,70,9,15,30,30,30,30,0,0,0,0,65536,65536,65536,0,0,0,0,1050000,901680,0,148320,0,0,4507494,0,0,0,5183850,0,65536,65536,0,0,0,0,12089,1813350,1813350,2694144,39503,,65536,0,0,0,0,0,0,0,0,741600,0,0,65536,65536,0,0,46,65536,65536,901680,901679,65535,0
4,6,6,1323,-8,22,-14,0,3,80,2,2,2,2,2,2,0,0,0,0,65536,65536,-45208,0,0,0,1200,2200,2200,0,0,0,0,52766,6000,0,0,52770,6000,-46790,65536,0,0,0,0,16412,164120,170120,-117354,4677,,65536,6000,0,0,0,0,0,0,0,0,0,0,56632,44087,0,0,15,56632,44087,2200,2199,65506,0
4,6,6,1323,-8,22,-14,0,4,91,2,1,1,1,1,1,0,0,0,0,65536,65536,63103,0,0,0,500,2200,2200,0,0,0,0,165000,2000,0,0,164955,2000,47918,65536,0,0,0,0,16412,82060,84060,80940,32591,,65536,2000,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,13,65536,65536,2200,2200,65536,0
4,6,6,1323,-8,22,-14,0,5,107,20,10,10,10,10,10,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18076,903800,903800,-903800,0,,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
4,6,6,1323,-8,22,-14,0,6,204,20,1,1,1,1,1,0,1,0,0,65536,65536,65536,0,0,0,0,1000,1000,0,0,250,0,800000,0,342500,342500,800000,342500,65536,65536,200000,200000,142500,142500,18076,90380,290380,509620,120000,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,48,65536,65536,1000,0,0,0
4,6,6,1323,-8,22,-14,0,7,239,12,12,24,24,24,24,0,0,0,0,3495,65536,-65091,0,0,0,32,21724,382,0,21342,2287,0,9137,2400,0,0,4161420,2400,65536,65536,0,0,0,0,12975,1557000,1559400,-1550263,36082,,3495,45000,0,0,0,0,0,0,0,213420,0,0,65536,65536,0,0,43,65536,65536,127,126,65019,0
