epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
135,137,137,false,trade_planning,65535,137,137,5214,2400,120,261,6946,0,5506,0,622,0,4,120504,8779442,744281,21102936,1090780,21102936,171068878,5657508,0,0,0,0,0,0,0,0,0,0,0,0,1681875,-1681875,77,686912629,227480867,165486781,75411,98130516,165411370,17754778,136932,253236,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,12610,0,1012,52,0,0,initial_topology_capture,1012,2789,0,1064425,1,7717,4007,1674,537,340,197,10,604,0,0,0,0,0,119,0,17,0,6127878144,0,0,0,0,1500,28,2,68,60,19,28,0,183,12,616,2,1254050,402961,176629,226332,13716332,136,0,8219,12015,658,32,6,0,7523,0,0,0,196234917,3931,2111,370,0,177,1847,56,15,1,19,20,0,63,74,0,0,0
136,138,138,false,trade_planning,65535,138,138,5218,2400,120,261,6940,0,5594,0,608,0,7,218060,8272150,553103,21426682,901317,21426682,165022737,4639729,0,0,0,0,0,0,0,0,0,0,0,0,1675525,-1675525,85,573188525,206056154,160451444,68436,81884219,160383008,15991090,183285,137862,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12610,0,3000,52,0,0,initial_topology_capture,3000,8079,0,1064425,1,7717,4007,1674,537,340,197,10,604,0,0,0,0,0,102,0,17,0,6127878144,0,0,0,0,0,24,1,67,59,23,24,0,181,9,593,3,685610,372804,312407,60397,10683755,137,0,8214,12057,693,32,6,0,7483,0,0,0,163754481,2592,2116,371,0,177,1851,70,26,3,23,25,0,78,74,0,0,0
137,139,139,false,trade_planning,65535,139,139,5204,2400,120,261,6935,0,5524,0,655,0,4,136279,9389184,704208,21210215,1298690,21210215,170131455,6037195,0,0,0,0,0,0,0,0,0,0,0,0,1751491,-1751491,70,641514248,211892392,164163496,69236,91645041,164094260,20699905,147409,139919,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12610,12610,0,32,52,0,0,initial_topology_capture,32,69,0,1064425,1,7717,4007,1674,537,340,197,10,604,0,0,0,0,0,87,0,15,0,6127878144,0,0,0,0,0,25,2,65,59,27,25,0,183,8,578,1,1301160,318128,205220,112908,16304843,138,0,8206,12086,717,32,6,0,7451,0,0,0,183287044,2137,2122,372,0,177,1857,52,18,1,19,18,0,61,67,0,0,0
138,140,140,false,trade_planning,65535,140,140,5181,2400,120,261,6931,0,5158,0,654,0,7,139508,8247977,568839,19833596,1059031,19833596,156801365,5705230,0,0,0,0,0,0,0,0,0,0,0,0,1581478,-1581478,61,599915363,206805966,151161221,65086,85702336,151096135,18827434,114609,139442,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12668,0,0,53,0,0,initial_topology_capture,0,0,0,1097708,1,7921,4123,1726,549,349,200,10,628,0,0,0,0,0,122,52,17,0,6123683840,810838893,0,0,0,1500,31,4,46,41,25,31,0,165,6,522,5,2407724,214943,205756,9187,14376489,139,62,8182,12123,729,32,6,0,7415,0,0,0,175783676,0,0,0,0,177,0,51,17,2,15,11,3483,65,103,0,64,0
139,141,141,false,trade_planning,65535,141,141,5157,2400,120,261,6925,0,5254,0,616,0,15,180896,8382893,825845,20298153,797733,20298153,137976294,4346704,0,0,0,0,0,0,0,0,0,0,0,0,1672313,-1672313,78,770940752,185426750,133703497,73907,110134533,133629590,22600032,160520,269371,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,12668,0,2202,53,0,0,initial_topology_capture,2202,5283,0,1097708,1,7921,4123,1726,549,349,200,10,628,0,0,0,0,0,104,0,18,0,6123683840,0,0,0,0,0,29,2,48,46,29,29,0,175,11,518,1,991050,455547,277321,178226,18961112,140,0,8168,12147,742,31,6,0,7389,0,0,0,220256796,19,19,6,0,187,6,60,19,7,15,18,0,75,72,0,0,0
140,142,142,false,trade_planning,65535,142,142,5129,2400,120,261,6920,0,5527,0,588,0,13,100734,9474357,586799,21297959,1380594,21297959,162301787,5786959,0,0,0,0,0,0,0,0,0,0,0,0,1684296,-1684296,76,664393670,202426549,156587613,72785,94913535,156514828,17193084,116774,255600,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12668,12668,0,32,53,0,0,initial_topology_capture,32,67,0,1097708,1,7921,4123,1726,549,349,200,10,628,0,0,0,0,0,79,0,25,0,6123683840,0,0,0,0,9000,24,3,52,48,31,24,0,172,10,524,0,1482673,373327,148316,225011,13119871,141,0,8156,12174,758,33,6,0,7359,0,0,0,189809989,3553,0,0,0,187,0,58,18,7,9,11,0,79,79,0,0,0
141,143,143,false,trade_planning,65535,143,143,5122,2400,120,261,6914,0,5610,0,581,0,11,142520,8372831,725737,21424609,1109544,21424609,141685187,4996129,0,0,0,0,0,0,0,0,0,0,0,0,1789956,-1789956,82,555413334,193578119,136757430,68372,79344920,136689058,15547262,147917,35833,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12728,0,0,54,0,0,initial_topology_capture,0,0,0,1123048,1,8117,4227,1777,555,350,205,11,652,0,0,0,0,0,111,51,19,0,6123683840,1099596867,0,0,0,1500,27,5,66,63,32,27,0,182,11,557,0,2777779,226562,213222,13340,10693998,142,64,8132,12198,759,34,6,0,7333,0,0,0,158689194,5845,12,3,0,197,0,63,23,2,17,15,2645,84,109,0,53,0
142,144,144,false,trade_planning,65535,144,144,5113,2400,120,261,6904,0,5506,0,664,0,9,126809,8450508,577367,21269777,1196014,21269777,144298479,4957775,0,0,0,0,0,0,0,0,0,0,0,0,1675968,-1675968,70,619364579,190133494,139414455,73751,88480802,139340704,19963222,147075,240918,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12728,12728,32,34,54,0,0,initial_topology_capture,34,67,0,1153398,1,8325,4329,1823,578,370,208,13,690,0,0,0,0,0,146,46,11,0,6123683840,1066004882,0,0,0,1500,24,1,49,46,27,24,0,183,13,553,3,452360,404833,189841,214992,14297677,143,143,8108,12234,768,35,6,0,7299,0,0,0,176960898,7,0,0,0,197,0,52,15,3,18,36,0,71,117,0,56,0
143,145,145,false,trade_planning,65535,145,145,5102,2400,120,261,6898,0,5206,0,595,0,11,129397,7816442,467013,20022984,847407,20022984,139097445,4327526,0,0,0,0,0,0,0,0,0,0,0,0,1587984,-1587984,61,584635305,180735336,134842372,72453,83519473,134769919,21830304,138357,137689,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12756,0,0,55,0,0,initial_topology_capture,0,0,0,1156053,1,8329,4332,1823,579,370,209,13,690,0,0,0,0,0,124,0,22,0,6123683840,0,0,0,0,0,22,0,41,39,26,22,0,196,9,531,0,0,307440,196487,110953,17026337,144,0,8103,12264,790,35,6,0,7272,0,0,0,166943148,2177,0,0,0,197,0,46,16,2,13,14,1707,82,66,0,3,0
144,146,146,false,trade_planning,65535,146,146,5106,2400,120,261,6892,0,5272,0,584,0,14,123362,7914778,613863,20270548,689271,20270548,123237179,3730581,0,0,0,0,0,0,0,0,0,0,0,0,1639654,-1639654,70,758570009,153935168,119586517,79919,108367288,119506598,21605066,149001,156651,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12756,0,2968,55,0,0,initial_topology_capture,2968,8044,0,1156053,1,8329,4332,1823,579,370,209,13,690,0,0,0,0,0,109,0,15,0,6123683840,0,0,0,0,1500,28,1,49,44,26,28,0,199,15,622,0,413669,328703,190262,138441,17264623,145,0,8078,12289,804,35,5,0,7234,0,0,0,216707257,29,0,2,0,195,0,59,16,2,10,9,0,83,95,0,0,0
145,147,147,false,trade_planning,65535,147,147,5118,2400,120,261,6886,0,5518,0,574,0,23,107409,7564804,544852,21195236,534310,21195236,128221430,3232456,0,0,0,0,0,0,0,0,0,0,0,0,1630581,-1630581,68,636848189,174009524,125070775,81801,90978468,124988974,21166092,114380,381719,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12756,12756,32,34,55,0,0,initial_topology_capture,34,68,0,1180373,1,8541,4440,1880,596,387,209,23,706,0,0,1,0,0,152,57,14,0,6123683840,726253800,0,0,0,1500,32,2,61,57,29,32,0,191,12,614,3,1320030,488857,155486,333371,16817279,146,66,8051,12320,808,35,5,0,7203,0,0,0,181956555,2387,210,0,0,416,0,52,15,3,14,10,0,68,114,0,50,0
146,148,148,false,trade_planning,65535,148,148,5113,2400,120,261,6880,0,5598,0,579,0,14,183749,6569256,596689,21450200,582796,21450200,114668708,3735239,0,0,0,0,0,0,0,0,0,0,0,0,1599790,-1599790,80,546551289,161361378,111002094,68625,78078901,110933469,16716928,173564,139356,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12662,0,0,56,0,0,initial_topology_capture,0,0,0,1181112,1,8545,4442,1880,598,387,211,23,706,0,0,1,0,0,135,0,17,0,6123683840,0,0,0,0,0,39,3,54,49,32,39,0,184,9,590,1,2220350,355949,255706,100243,11787211,147,0,8045,12350,826,35,5,0,7179,0,0,0,156154360,0,0,2,0,414,0,58,16,8,18,14,2718,66,83,0,2,0
147,149,149,false,trade_planning,65535,149,149,5107,2400,120,261,6877,0,5519,0,643,0,8,114240,7434802,399085,21244119,740789,21244119,126656774,3769591,0,0,0,0,0,0,0,0,0,0,0,0,1600624,-1600624,62,611064247,153104469,122961612,74429,87295039,122887183,20324379,165599,213368,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,12662,0,2094,56,0,0,initial_topology_capture,2094,5264,0,1181112,1,8545,4442,1880,598,387,211,23,706,0,0,1,0,0,114,0,21,0,6127878144,0,0,0,0,1500,28,2,54,50,25,28,0,196,8,572,0,1292857,384414,174275,210139,15702427,148,0,8048,12385,853,35,5,0,7155,0,0,0,173284897,22,16,2,0,430,0,51,17,3,15,4,0,74,78,0,0,0
148,150,150,false,trade_planning,65535,150,150,5105,2400,120,261,6873,0,5226,0,562,0,13,100665,6396854,621873,20089179,623332,20089179,110000396,3745749,0,0,0,0,0,0,0,0,0,0,0,0,1551176,-1551176,60,565496783,149047309,106326519,71872,80785407,106254647,23339042,120920,133803,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12662,0,3080,56,0,0,initial_topology_capture,3080,7935,0,1181112,1,8545,4442,1880,598,387,211,23,706,0,0,1,0,0,84,0,30,0,6127878144,0,0,0,0,1500,25,1,43,41,23,25,0,173,6,523,2,491670,274699,151021,123678,18462945,149,0,8043,12415,874,35,5,0,7129,0,0,0,161539158,17,4,1,0,434,0,43,14,6,10,4,0,66,75,0,0,0
149,151,151,false,trade_planning,65535,151,151,5079,2400,120,261,6870,0,5281,0,558,0,17,185160,7641738,637380,20382376,703036,20382376,113317968,3852828,0,0,0,0,0,0,0,0,0,0,0,0,1642297,-1642297,67,743047247,153898414,109545065,79925,106149750,109465140,27500845,187472,446766,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12658,0,0,57,0,0,initial_topology_capture,0,0,0,1223889,1,8785,4558,1926,650,431,219,25,724,0,0,1,0,0,111,46,19,0,6127878144,669018532,0,0,0,3000,35,3,55,51,27,35,0,169,11,514,3,1507081,620714,247313,373401,23852905,150,69,8028,12448,881,34,5,0,7108,0,0,0,212214712,676,610,2,0,1074,0,52,13,3,14,4,2599,77,98,0,70,0
150,152,152,false,trade_planning,65535,152,152,5061,2400,120,261,6867,0,5525,0,552,0,15,236046,7433875,811652,21285572,688852,21285572,126058156,3972283,0,0,0,0,0,0,0,0,0,0,0,0,1634181,-1634181,65,622971810,173107939,122171048,85175,88996125,122085873,22813031,273765,332116,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,12658,0,2008,57,0,0,initial_topology_capture,2008,5241,0,1223889,1,8785,4558,1926,650,431,219,25,724,0,0,1,0,0,98,0,13,0,6127878144,0,0,0,0,3000,42,6,61,55,30,42,0,174,8,524,2,3657244,586056,285371,300685,18303506,151,0,8037,12478,905,35,5,0,7092,0,0,0,177991671,364,319,1,0,1409,0,49,16,3,15,5,0,66,47,0,0,0
151,153,153,false,trade_planning,65535,153,153,5042,2400,120,261,6864,0,5594,0,565,0,18,123084,6505830,427784,21507427,464432,21507427,114142884,2735321,0,0,0,0,0,0,0,0,0,0,0,0,1658138,-1658138,70,545456572,136904009,111485943,78380,77922509,111407563,18455543,154046,255120,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12658,12658,32,36,57,0,0,initial_topology_capture,36,73,0,1256845,1,9013,4666,1968,687,467,220,25,763,0,0,1,0,0,120,42,20,0,6127878144,460938455,0,0,0,0,40,1,62,55,34,40,0,189,10,556,1,601010,432469,187002,245467,13089032,152,75,8023,12505,912,36,5,0,7070,0,0,0,155844547,2107,1963,181,0,2396,895,58,19,3,13,7,0,71,83,0,66,0
152,154,154,false,trade_planning,65535,154,154,5034,2400,120,261,6856,0,5531,0,617,0,14,143579,7405872,743085,21384312,742037,21384312,121104132,3849409,0,0,0,0,0,0,0,0,0,0,0,0,1640016,-1640016,56,576852822,156428487,117332298,77575,82407704,117254723,26174569,179453,238124,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12693,0,0,58,0,0,initial_topology_capture,0,0,0,1262838,1,9037,4682,1968,688,467,221,25,763,0,0,1,0,0,97,0,23,0,6123683840,0,0,0,0,0,34,0,60,54,27,34,0,194,13,554,1,0,500623,215437,285186,19684746,153,0,8009,12534,928,36,5,0,7040,0,0,0,169545885,1053,959,1,0,3404,0,50,21,1,13,8,2629,86,73,0,16,0
153,155,155,false,trade_planning,65535,155,155,5022,2400,120,261,6855,0,5234,0,535,0,19,123855,7422379,796627,20269178,832605,20269178,113790359,3809407,0,0,0,0,0,0,0,0,0,0,0,0,1687704,-1687704,56,561847731,153446308,110057580,76628,80264096,109980952,26663999,117063,187993,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,12693,0,994,58,0,0,initial_topology_capture,994,2779,0,1262838,1,9037,4682,1968,688,467,221,25,763,0,0,1,0,0,80,0,17,0,6127878144,0,0,0,0,0,36,0,52,44,28,36,0,196,9,538,3,0,344780,192891,151889,20734851,154,0,8007,12556,945,36,5,0,7021,0,0,0,160455616,2421,2265,180,0,4712,893,42,16,3,16,4,0,76,56,0,0,0
154,156,156,false,trade_planning,65535,156,156,5021,2400,120,261,6849,0,5284,0,543,0,12,245280,7142699,502060,20390826,683016,20390826,115175763,3999761,0,0,0,0,0,0,0,0,0,0,0,0,1555953,-1555953,65,739116784,147577278,111254858,78856,105588258,111176002,28055455,339205,411524,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,12693,0,1818,58,0,0,initial_topology_capture,1818,5513,0,1262838,1,9037,4682,1968,688,467,221,25,763,0,0,1,0,0,64,0,16,0,6127878144,0,0,0,0,1500,26,2,52,47,34,26,0,199,14,619,0,1178799,624689,306924,317765,24416259,155,0,8010,12589,968,36,5,0,7001,0,0,0,211163654,1192,396,6,0,5118,5,55,14,2,12,8,0,78,67,0,0,0
155,157,157,false,trade_planning,65535,157,157,5018,2400,120,261,6844,0,5543,0,522,0,12,99787,7125384,828816,21292916,703474,21292916,117487850,3882041,0,0,0,0,0,0,0,0,0,0,0,0,1646948,-1646948,62,613758689,173745580,113691901,86092,87679963,113605809,20979859,152851,228004,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12693,12693,32,36,58,0,0,initial_topology_capture,36,71,0,1293311,1,9277,4794,2011,732,507,225,25,809,0,0,1,0,0,96,43,11,0,6127878144,702894225,0,0,0,1500,36,1,62,61,41,36,0,193,14,616,0,482101,378399,148612,229787,15773859,156,74,7994,12629,979,37,5,0,6973,0,0,0,175332913,427,17,2,0,5135,0,51,17,7,14,7,0,69,100,0,69,0
156,158,158,false,trade_planning,65535,158,158,5003,2400,120,261,6837,0,5597,0,545,0,17,236149,7485918,813433,21492136,851207,21492136,128156288,4444248,0,0,0,0,0,0,0,0,0,0,0,0,1613740,-1613740,68,542312366,172205307,123778586,66546,77473339,123712040,20468247,276345,357324,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12752,0,0,59,0,0,initial_topology_capture,0,0,0,1297902,1,9281,4798,2011,732,507,225,25,809,0,0,1,0,0,81,0,15,0,6127878144,0,0,0,0,1500,34,2,76,67,38,34,0,190,9,597,0,1161853,633165,290903,342262,15255211,157,0,8011,12669,1013,43,5,0,6950,0,0,0,154945371,2650,4,3,0,5137,0,55,17,3,13,10,3403,79,63,0,4,0
157,159,159,false,trade_planning,65535,159,159,4987,2400,120,261,6833,0,5522,0,607,0,19,109803,7989932,587731,21325628,953341,21325628,126614221,4405681,0,0,0,0,0,0,0,0,0,0,0,0,1658166,-1658166,54,563635626,159928929,122281995,73455,80519531,122208540,25190598,136649,247409,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,12752,0,2058,59,0,0,initial_topology_capture,2058,5276,0,1297902,1,9281,4798,2011,732,507,225,25,809,0,0,1,0,0,67,0,14,0,6127878144,0,0,0,0,4500,21,3,53,50,36,21,0,184,9,574,2,1705292,382738,166162,216576,20582586,158,0,8018,12707,1042,48,5,0,6923,0,0,0,161013639,1798,0,3,0,5125,9,35,9,4,11,6,0,77,72,0,0,0
158,160,160,false,trade_planning,65535,160,160,4994,2400,120,261,6826,0,5234,0,550,27,12,98968,6844931,776911,20186035,679623,20186035,116519717,4422828,0,0,0,0,0,0,0,0,0,0,0,0,1551944,-1551944,56,556129651,164271421,112179989,83100,79447245,112096889,27833110,104250,262603,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12771,0,0,60,0,0,initial_topology_capture,0,0,0,1336719,1,9509,4910,2049,774,549,225,25,839,0,0,1,0,0,97,38,8,0,6123683840,905459973,0,0,0,0,30,3,59,48,33,30,0,178,6,528,1,1610880,359691,153011,206680,22637494,159,78,8007,12738,1049,52,5,0,6901,0,0,0,159059431,9,4,2,0,5126,2,47,17,2,14,9,1681,69,87,0,74,0
159,161,161,false,trade_planning,65535,161,161,5008,2400,120,261,6827,0,5303,0,538,27,13,161115,7664615,762004,20537314,848457,20537314,113406840,4412171,0,0,0,0,0,0,0,0,0,0,0,0,1654043,-1654043,58,728634443,161704232,109078071,83402,104090782,108994669,29764045,145515,395749,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12771,0,2944,60,0,0,initial_topology_capture,2944,8048,0,1336719,1,9509,4910,2049,774,549,225,25,839,0,0,1,0,0,83,0,14,0,6123683840,0,0,0,0,6000,27,6,54,51,35,27,0,171,11,515,0,3322758,497902,248936,248966,24857298,160,0,8028,12784,1084,55,6,0,6883,0,0,0,208158442,16021,21,2,0,5147,0,50,15,1,9,0,0,84,83,0,0,0
160,162,162,false,trade_planning,65535,162,162,5006,2400,120,261,6825,0,5563,0,517,27,12,116717,7193728,807168,21425727,658868,21425727,117392197,3678041,0,0,0,0,0,0,0,0,0,0,0,0,1610122,-1610122,49,612487662,165251385,113801013,86857,87498387,113714156,19288644,154748,228864,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12771,12771,0,35,60,0,0,initial_topology_capture,35,69,0,1336719,1,9509,4910,2049,774,549,225,25,839,0,0,1,0,0,71,0,12,0,6123683840,0,0,0,0,0,22,1,65,57,45,22,0,174,9,523,2,480480,375550,174106,201444,13509393,161,0,8043,12826,1115,58,6,0,6864,0,0,0,174965972,13724,339,2,0,5501,0,45,15,0,12,3,0,71,70,0,0,0
161,163,163,false,trade_planning,65535,163,163,5001,2400,120,261,6823,0,5610,0,526,5,11,114364,7499316,877123,21601655,905776,21601655,125885585,4650084,0,0,0,0,0,0,0,0,0,0,0,0,1651987,-1651987,59,528992585,170855198,121307626,72125,75570528,121235501,22127305,172257,440879,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12804,0,0,61,0,0,initial_topology_capture,0,0,0,1370068,1,9737,5023,2110,811,585,226,26,864,0,0,3,0,0,116,61,16,0,6123683840,886627402,0,0,0,0,27,1,72,66,33,27,0,182,10,552,0,846660,605093,178265,426828,17661588,162,162,8029,12861,1118,64,6,0,6841,0,0,0,151137640,4,4,4,0,5502,0,47,11,3,13,5,2613,83,98,0,50,0
162,164,164,false,trade_planning,65535,164,164,4998,2400,120,261,6821,0,5540,0,578,0,11,139472,7098410,720630,21405657,704757,21405657,109907390,3545635,0,0,0,0,0,0,0,0,0,0,0,0,1581337,-1581337,45,547924158,150168861,106441052,79297,78275027,106361755,26453108,154370,350959,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12804,0,2894,61,0,0,initial_topology_capture,2894,8126,0,1370068,1,9737,5023,2110,811,585,226,26,864,0,0,3,0,0,97,0,19,0,6123683840,0,0,0,0,0,35,1,54,54,41,35,0,184,13,553,1,444030,448726,214072,234654,19085014,163,0,8047,12898,1146,70,6,0,6825,0,0,0,156547672,377,5,2,0,5506,0,39,15,3,14,2,0,89,66,0,0,0
163,165,165,false,trade_planning,65535,165,165,4973,2400,120,261,6819,0,5279,0,488,0,17,77903,6902371,830532,20388666,514225,20388666,109669757,3580012,0,0,0,0,0,0,0,0,0,0,0,0,1629085,-1629085,50,546986392,168305907,106179171,89426,78141058,106089745,32308949,109780,263901,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12842,0,0,62,0,0,initial_topology_capture,0,0,0,1397381,1,9909,5119,2155,814,586,228,26,891,0,0,6,0,0,125,45,17,0,6123683840,699723128,0,0,0,0,26,1,48,40,46,26,0,195,9,531,0,702360,357932,116527,241405,22275216,164,164,8036,12933,1144,36,6,0,6850,0,0,0,156275826,11,1,2,0,5506,0,41,12,1,11,3,1677,68,97,0,46,0
164,166,166,false,trade_planning,65535,166,166,4964,2400,120,261,6812,0,5324,0,511,6,12,111949,8989647,1112944,20617364,1210587,20617364,135789807,5558235,0,0,0,0,0,0,0,0,0,0,0,0,1657710,-1657710,59,724629373,192528577,130323559,91987,103518632,130231572,27766632,159984,256030,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12842,12842,0,31,62,0,0,initial_topology_capture,31,70,0,1397381,1,9909,5119,2155,814,586,228,26,891,0,0,6,0,0,111,0,14,0,6136266752,0,0,0,0,7500,21,4,53,48,44,21,0,198,14,615,0,2258060,437790,179543,258247,22139319,165,0,8042,12966,1157,36,6,0,6843,0,0,0,207004932,237,200,38,2,5679,0,46,12,8,9,9,0,147,70,0,0,0
165,167,167,false,trade_planning,65535,167,167,4954,2400,120,261,6808,0,5582,0,502,22,18,87264,7328934,674451,21564734,678211,21564734,117771447,3513527,0,0,0,0,0,0,0,0,0,0,0,0,1603892,-1603892,48,606852834,167425937,114352055,94135,86693407,114257920,20625218,152202,123008,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,12963,0,0,63,0,0,initial_topology_capture,0,0,0,1431909,1,10109,5225,2210,837,599,238,26,914,0,0,6,0,0,150,55,16,0,6140461056,472260057,0,0,0,27000,32,7,70,61,35,32,0,208,13,612,1,3734479,272250,131778,140472,15493329,166,166,8034,13013,1162,38,6,0,6828,0,0,0,173385578,8,4,3,0,5679,2,40,11,3,9,9,1689,141,90,0,51,0
166,168,168,false,trade_planning,65535,168,168,4943,2400,120,261,6807,0,5610,0,509,0,17,186259,7617791,878874,21725938,1076834,21725938,130264053,4760561,0,0,0,0,0,0,0,0,0,0,0,0,1574233,-1574233,55,516273094,180651661,125583869,80377,73753452,125503492,20350092,155417,465228,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,12288,12963,0,2857,63,0,0,initial_topology_capture,2857,8214,0,1431909,1,10109,5225,2210,837,599,238,26,914,0,0,6,0,0,128,0,22,0,6140461056,0,0,0,0,31500,29,8,68,64,39,29,0,196,9,593,2,4278498,606526,259143,347383,13538101,167,0,8031,13044,1182,38,6,0,6805,0,0,0,147504612,3986,0,4,1,5673,2,49,15,2,10,7,0,137,72,0,0,0
167,169,169,false,trade_planning,65535,169,169,4939,2400,120,261,6812,0,5529,0,567,0,22,234569,7487272,746480,21388396,602901,21388396,119907778,3073740,0,0,0,0,0,0,0,0,0,0,0,0,1643310,-1643310,42,548923649,156283722,116918212,84174,78417815,116834038,29225306,284745,325802,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,12963,12963,0,33,63,0,0,initial_topology_capture,33,69,0,1431909,1,10109,5225,2210,837,599,238,26,914,0,0,6,0,0,111,0,17,0,6140461056,0,0,0,0,43500,28,7,59,53,45,28,0,188,8,577,1,3913274,606529,291912,314617,22704757,168,0,8041,13080,1201,38,6,0,6796,0,0,0,156827367,1564,0,2,0,5671,0,36,13,1,8,3,0,157,63,0,0,0
