epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
14,14,70,false,trade_planning,65535,66,70,1784,1120,120,259,3612,0,24034,0,334,12879606,244153534,37314123,0,0,0,25264053,-25264053,244,1535525043,511841911,137128177,ACTIVE,true,0,0,0
15,15,75,false,trade_planning,65535,71,75,1784,1120,120,259,3612,0,24033,0,335,12939591,244391153,36635769,0,0,0,24916695,-24916695,245,1589767815,529922824,131867027,ACTIVE,true,0,0,0
16,16,80,false,trade_planning,65535,76,80,1784,1120,120,259,3612,0,24033,0,335,13008385,244864601,35977558,0,0,0,24180519,-24180519,245,1647642287,549214322,131336186,ACTIVE,true,0,0,0
17,17,85,false,trade_planning,65535,81,85,1784,1120,120,259,3612,0,24034,0,334,12923973,245741966,35339708,0,0,0,24327403,-24327403,244,1703122549,567707746,138726520,ACTIVE,true,0,0,0
18,18,90,false,trade_planning,65535,86,90,1784,1120,120,259,3612,0,24016,0,352,12691857,246637019,34721116,0,0,1575,24613657,-24612082,247,1756860042,585620239,146090349,ACTIVE,true,0,0,0
19,19,95,false,trade_planning,65535,91,95,1784,1120,120,259,3612,0,23950,0,418,12479353,247378247,34121216,0,0,7350,24511663,-24504313,258,1810011636,603337436,147514114,ACTIVE,true,0,0,0
20,20,100,false,trade_planning,65535,96,100,1784,1120,120,259,3612,0,23854,0,514,12319664,248090433,33541109,0,0,13650,24322445,-24308795,274,1863681220,621227296,149653926,ACTIVE,true,0,0,0
21,21,105,false,trade_planning,65535,101,105,1784,1120,120,259,3612,0,23848,0,520,12121877,248874242,32981810,0,0,14175,24354849,-24340674,275,1916478528,638826403,152877471,ACTIVE,true,0,0,0
22,22,110,false,trade_planning,65535,106,110,1784,1120,120,259,3612,0,23686,0,682,11630016,249871660,32476181,0,0,22810,24200651,-24177841,302,1967361144,655787274,150424310,ACTIVE,true,0,0,0
23,23,115,false,trade_planning,65535,111,115,1784,1120,120,259,3612,0,23682,0,682,9991186,251623716,32342318,0,0,26775,23394641,-23367866,306,2011949560,670650068,125054632,ACTIVE,true,0,0,0
24,24,120,false,trade_planning,65535,116,120,1784,1120,120,259,3612,0,23518,0,844,7909771,253701300,32330583,0,0,26775,22909735,-22882960,333,2063417045,687805899,93236802,ACTIVE,true,0,0,0
25,25,125,false,trade_planning,65535,121,125,1784,1120,120,259,3612,0,23503,0,855,7848151,253897272,32068419,0,0,30450,22752434,-22721984,351,2127352946,709117874,90447042,ACTIVE,true,0,0,0
26,26,130,false,trade_planning,65535,126,130,1784,1120,120,259,3612,0,23474,0,882,7917439,254049453,31807393,0,0,32550,22687598,-22655048,388,2181605142,727201952,92544253,ACTIVE,true,0,0,0
27,27,135,false,trade_planning,65535,131,135,1784,1120,120,259,3612,0,23467,0,885,7752494,254753923,31568803,0,0,32550,22632103,-22599553,441,2229412788,743137824,88719562,ACTIVE,true,0,0,0
28,28,140,false,trade_planning,65535,136,140,1784,1120,120,259,3612,0,23465,0,876,7475041,255416627,31374186,0,0,32550,22434128,-22401578,461,2275449657,758483435,78565017,ACTIVE,true,0,0,0
29,29,145,false,trade_planning,65535,141,145,1784,1120,120,259,3612,0,23408,0,831,7219111,255854968,31236341,0,0,33600,22409887,-22376287,470,2323504435,774501697,73837449,ACTIVE,true,0,0,0
30,30,150,false,trade_planning,65535,146,150,1784,1120,120,259,3612,0,23209,0,801,7258305,256225801,31048348,0,0,35175,22405379,-22370204,492,2373177457,791059371,77119718,ACTIVE,true,0,0,0
31,31,155,false,trade_planning,65535,151,155,1784,1120,120,259,3612,0,23159,0,800,7190202,256871609,30890300,0,0,35175,22433003,-22397828,525,2419457068,806485905,76230523,ACTIVE,true,0,0,0
32,32,160,false,trade_planning,65535,156,160,1784,1120,120,259,3612,0,23144,0,800,7057319,257128709,30751248,0,0,35175,22433004,-22397829,525,2464107183,821369295,73271351,ACTIVE,true,0,0,0
33,33,165,false,trade_planning,65535,161,165,1784,1120,120,259,3612,0,23090,0,800,7231322,256976108,30709447,0,0,35175,22433002,-22397827,525,2511560155,837186945,73838679,ACTIVE,true,0,0,0
34,34,170,false,trade_planning,65535,166,170,1784,1120,120,259,3612,0,23087,0,800,6958697,257207930,30718352,0,0,35175,22432378,-22397203,525,2558936906,852979180,74515693,ACTIVE,true,0,0,0
35,35,175,false,trade_planning,65535,171,175,1784,1120,120,259,3612,0,23084,0,800,7223928,256903072,30738486,0,0,35175,22432381,-22397206,525,2606317679,868772778,75718373,ACTIVE,true,0,0,0
36,36,180,false,trade_planning,65535,176,180,1784,1120,120,259,3612,0,23081,0,789,7254903,256846828,30754158,0,0,35175,22432384,-22397209,525,2653514285,884504985,77140818,ACTIVE,true,0,0,0
37,37,185,false,trade_planning,65535,181,185,1784,1120,120,259,3612,0,22966,0,740,6991044,257081334,30775341,0,0,35175,22431761,-22396586,525,2700266731,900089132,78230135,ACTIVE,true,0,0,0
38,38,190,false,trade_planning,65535,186,190,1784,1120,120,259,3612,0,22814,0,715,6706701,257333288,30797272,0,0,35175,22431762,-22396587,525,2746916222,915638966,79701270,ACTIVE,true,0,0,0
39,39,195,false,trade_planning,65535,191,195,1784,1120,120,259,3612,0,22776,0,715,6882721,257094388,30833549,0,0,35175,22431758,-22396583,525,2792853480,930951381,80298531,ACTIVE,true,0,0,0
40,40,200,false,trade_planning,65535,196,200,1784,1120,120,259,3612,0,22761,0,715,7011366,256879527,30887269,0,0,35175,22431136,-22395961,525,2838466179,946155619,80551994,ACTIVE,true,0,0,0
41,41,205,false,trade_planning,65535,201,205,1784,1120,120,259,3612,0,22709,0,715,7220347,256573190,30950056,0,0,35175,22431136,-22395961,525,2883768343,961256343,79891646,ACTIVE,true,0,0,0
42,42,210,false,trade_planning,65535,206,210,1784,1120,120,259,3612,0,22707,0,715,7037793,256662031,31021827,0,0,35175,22431137,-22395962,525,2929273626,976424761,79495744,ACTIVE,true,0,0,0
43,43,215,false,trade_planning,65535,211,215,1784,1120,120,259,3612,0,22705,0,715,6807453,256792631,31095880,0,0,35175,22431132,-22395957,525,2974848926,991616517,78691675,ACTIVE,true,0,0,0
44,44,220,false,trade_planning,65535,216,220,1784,1120,120,259,3612,0,22703,0,715,6830182,256676436,31175919,0,0,35175,22430510,-22395335,525,3020749101,1006916598,78428632,ACTIVE,true,0,0,0
45,45,225,false,trade_planning,65535,221,225,1784,1120,120,259,3612,0,22700,0,715,6441327,256973431,31250976,0,0,35175,22430506,-22395331,525,3066689465,1022230040,77622534,ACTIVE,true,0,0,0
46,46,230,false,trade_planning,65535,226,230,1784,1120,120,259,3612,0,22696,0,703,6718814,256586991,31346970,0,0,35175,22430505,-22395330,525,3112837685,1037612793,76990421,ACTIVE,true,0,0,0
47,47,235,false,trade_planning,65535,231,235,1784,1120,120,259,3612,0,22547,0,651,6435006,256766978,31434321,0,0,35175,22429880,-22394705,525,3159404484,1053135045,77068895,ACTIVE,true,0,0,0
48,48,240,false,trade_planning,65535,236,240,1784,1120,120,259,3612,0,22413,0,630,6256809,256838363,31528859,0,0,35175,22429884,-22394709,525,3205842414,1068614364,76905886,ACTIVE,true,0,0,0
49,49,245,false,trade_planning,65535,241,245,1784,1120,120,259,3612,0,22382,0,626,6313692,256689904,31610677,0,0,35175,22429884,-22394709,525,3252380009,1084126892,76672376,ACTIVE,true,0,0,0
50,50,250,false,trade_planning,65535,246,250,1784,1120,120,259,3612,0,22359,0,624,6147883,256763819,31699247,0,0,35175,22429890,-22394715,525,3298928285,1099642971,76419098,ACTIVE,true,0,0,0
51,51,255,false,trade_planning,65535,251,255,1784,1120,120,259,3612,0,22299,0,623,5931453,256806213,31770652,0,0,35175,22429263,-22394088,525,3345630604,1115210432,75714422,ACTIVE,true,0,0,0
52,52,260,false,trade_planning,65535,256,260,1784,1120,120,259,3612,0,22279,0,621,6015165,256487256,31854472,0,0,35175,22414254,-22379079,525,3392401497,1130800705,75191357,ACTIVE,true,0,0,0
53,53,265,false,trade_planning,65535,261,265,1784,1120,120,259,3612,0,22262,0,619,6233162,256040368,31904165,0,0,35175,22406749,-22371574,525,3439297601,1146432746,74481565,ACTIVE,true,0,0,0
54,54,270,false,trade_planning,65535,266,270,1784,1120,120,259,3612,0,22241,0,618,5996771,255990527,31977173,0,0,35175,22386751,-22351576,525,3486067797,1162022821,73739216,ACTIVE,true,0,0,0
55,55,275,false,trade_planning,65535,271,275,1784,1120,120,259,3612,0,22211,0,616,6232999,255373357,31998255,0,0,35175,22363625,-22328450,525,3533212841,1177737840,73076523,ACTIVE,true,0,0,0
56,56,280,false,trade_planning,65535,276,280,1784,1120,120,259,3612,0,22175,0,616,5929361,255256546,32048940,0,0,35175,22343621,-22308446,525,3580487685,1193496116,72918452,ACTIVE,true,0,0,0
57,57,285,false,trade_planning,65535,281,285,1784,1120,120,259,3612,0,22145,0,615,5795778,254989620,32058061,0,0,35175,22303619,-22268444,525,3627789520,1209263395,72108858,ACTIVE,true,0,0,0
58,58,290,false,trade_planning,65535,286,290,1784,1120,120,259,3612,0,22122,0,612,5991713,254425369,32096505,0,0,35175,22291115,-22255940,525,3675564369,1225188342,72346927,ACTIVE,true,0,0,0
59,59,295,false,trade_planning,65535,291,295,1784,1120,120,259,3612,0,22084,0,603,5761986,254235705,32088221,0,0,35175,22260487,-22225312,525,3722806999,1240935899,69793914,ACTIVE,true,0,0,0
60,60,300,false,trade_planning,65535,296,300,1784,1120,120,259,3612,0,22012,0,560,5951944,253582288,32103922,0,0,35175,22237984,-22202809,525,3771588756,1257196481,69304112,ACTIVE,true,0,0,0
61,61,305,false,trade_planning,65535,301,305,1784,1120,120,259,3612,0,21772,0,528,5471217,253610945,32099646,0,0,35175,22192980,-22157805,525,3819697899,1273232852,66289861,ACTIVE,true,0,0,0
62,62,310,false,trade_planning,65535,306,310,1784,1120,120,259,3612,0,21674,0,520,5702067,252910396,32070609,0,0,35175,22165479,-22130304,525,3869384983,1289795208,66721843,ACTIVE,true,0,0,0
63,63,315,false,trade_planning,65535,311,315,1784,1120,120,259,3612,0,21604,0,520,5489052,252565036,32034683,0,0,35175,22125480,-22090305,525,3917650033,1305883558,63726694,ACTIVE,true,0,0,0
64,64,320,false,trade_planning,65535,316,320,1784,1120,120,259,3612,0,21496,0,516,5520467,251911407,31956568,0,0,35175,22077349,-22042174,525,3967930118,1322643595,64438015,ACTIVE,true,0,0,0
65,65,325,false,trade_planning,65535,321,325,1784,1120,120,259,3612,0,21431,0,513,5354314,251467335,31888655,0,0,35175,22024850,-21989675,525,4016457997,1338819561,61379432,ACTIVE,true,0,0,0
66,66,330,false,trade_planning,65535,326,330,1784,1120,120,259,3612,0,21363,0,508,5517415,250668913,31762566,0,0,35175,21972348,-21937173,525,4066886226,1355628967,62316303,ACTIVE,true,0,0,0
67,67,335,false,trade_planning,65535,331,335,1784,1120,120,259,3612,0,21284,0,504,5361876,249992792,31641966,0,0,35175,21904588,-21869413,525,4115581457,1371860702,59950193,ACTIVE,true,0,0,0
68,68,340,false,trade_planning,65535,336,340,1784,1120,120,259,3612,0,21197,0,501,5560747,248874290,31472823,0,0,35175,21821575,-21786400,525,4165464463,1388488375,60313131,ACTIVE,true,0,0,0
69,69,345,false,trade_planning,65535,341,345,1784,1120,120,259,3612,0,21109,0,498,5305218,248087754,31295055,0,0,35175,21725939,-21690764,525,4214021884,1404674176,59259627,ACTIVE,true,0,0,0
70,70,350,false,trade_planning,65535,346,350,1784,1120,120,259,3612,0,21026,0,496,5310026,247213177,31091530,0,0,35175,21650936,-21615761,525,4263359174,1421119937,59481468,ACTIVE,true,0,0,0
71,71,355,false,trade_planning,65535,351,355,1784,1120,120,259,3612,0,20928,0,496,5164426,246251774,30889955,0,0,35175,21557937,-21522762,525,4312295687,1437432115,59275755,ACTIVE,true,0,0,0
72,72,360,false,trade_planning,65535,356,360,1784,1120,120,259,3612,0,20832,0,496,5336854,245004453,30664208,0,0,35175,21457182,-21422007,525,4360778062,1453592906,59030174,ACTIVE,true,0,0,0
73,73,365,false,trade_planning,65535,361,365,1784,1120,120,259,3612,0,20731,0,496,5211615,243904701,30439417,0,0,35175,21354677,-21319502,525,4408316987,1469439218,58668319,ACTIVE,true,0,0,0
74,74,370,false,trade_planning,65535,366,370,1784,1120,120,259,3612,0,20620,0,495,5222305,242560778,30184476,0,0,35175,21252172,-21216997,525,4456137193,1485379281,58773111,ACTIVE,true,0,0,0
75,75,375,false,trade_planning,65535,371,375,1784,1120,120,259,3612,0,20525,0,495,5132857,241519838,29966998,0,0,35175,21146547,-21111372,525,4503646259,1501215632,58396077,ACTIVE,true,0,0,0
76,76,380,false,trade_planning,65535,376,380,1784,1120,120,259,3612,0,20402,0,495,5238971,239919008,29713384,0,0,35175,21009028,-20973853,525,4551390107,1517130249,58432572,ACTIVE,true,0,0,0
77,77,385,false,trade_planning,65535,381,385,1784,1120,120,259,3612,0,20293,0,495,5111680,238732319,29492955,0,0,35175,20863019,-20827844,525,4598812560,1532937749,57910201,ACTIVE,true,0,0,0
78,78,390,false,trade_planning,65535,386,390,1784,1120,120,259,3612,0,20185,0,494,5144810,237345065,29269073,0,0,35175,20760515,-20725340,525,4645173529,1548391392,57501024,ACTIVE,true,0,0,0
79,79,395,false,trade_planning,65535,391,395,1784,1120,120,259,3612,0,20054,0,460,5243990,235763470,29041432,0,0,35175,20630508,-20595333,525,4691663964,1563888217,57418785,ACTIVE,true,0,0,0
80,80,400,false,trade_planning,65535,396,400,1784,1120,120,259,3612,0,19774,0,428,5150125,234525565,28838630,0,0,35175,20513005,-20477830,525,4737896183,1579298962,57032954,ACTIVE,true,0,0,0
81,81,405,false,trade_planning,65535,401,405,1784,1120,120,259,3612,0,19542,0,404,5110268,233104789,28607172,0,0,35175,20356994,-20321819,525,4784127341,1594709339,56769750,ACTIVE,true,0,0,0
82,82,410,false,trade_planning,65535,406,410,1784,1120,120,259,3612,0,19401,0,404,5042766,231722380,28383721,0,0,35175,20243864,-20208689,525,4829147268,1609715992,56446054,ACTIVE,true,0,0,0
83,83,415,false,trade_planning,65535,411,415,1784,1120,120,259,3612,0,19257,0,402,5032677,230246821,28151597,0,0,35175,20113106,-20077931,525,4874218813,1624739812,56218903,ACTIVE,true,0,0,0
84,84,420,false,trade_planning,65535,416,420,1784,1120,120,259,3612,0,19102,0,402,4996488,228904545,27938247,0,0,35175,19977591,-19942416,525,4918357894,1639452862,55922385,ACTIVE,true,0,0,0
85,85,425,false,trade_planning,65535,421,425,1784,1120,120,259,3612,0,18963,0,400,5016269,227185703,27682785,0,0,35175,19839077,-19803902,525,4961848014,1653949561,55433180,ACTIVE,true,0,0,0
86,86,430,false,trade_planning,65535,426,430,1784,1120,120,259,3612,0,18839,0,400,4955373,225713510,27463865,0,0,35175,19688324,-19653149,525,5004201644,1668067430,54735905,ACTIVE,true,0,0,0
87,87,435,false,trade_planning,65535,431,435,1784,1120,120,259,3612,0,18721,0,399,4947200,224234844,27246826,0,0,35175,19558070,-19522895,525,5046024519,1682008393,54769191,ACTIVE,true,0,0,0
88,88,440,false,trade_planning,65535,436,440,1784,1120,120,259,3612,0,18590,0,399,4918328,222665558,27011888,0,0,35175,19435315,-19400140,525,5081847443,1693949370,54604397,ACTIVE,true,0,0,0
89,89,445,false,trade_planning,65535,441,445,1784,1120,120,259,3612,0,18465,0,399,5005289,220973174,26776947,0,0,35175,19292190,-19257015,525,5112138613,1704046417,54853376,ACTIVE,true,0,0,0
90,90,450,false,trade_planning,65535,446,450,1784,1120,120,259,3612,0,18339,0,399,4863980,219513201,26555596,0,0,35175,19122188,-19087013,525,5148523955,1716174878,54124817,ACTIVE,true,0,0,0
91,91,455,false,trade_planning,65535,451,455,1784,1120,120,259,3612,0,18213,0,399,4849800,217919638,26328102,0,0,35175,18999687,-18964512,525,5192210114,1730736924,55174304,ACTIVE,true,0,0,0
92,92,460,false,trade_planning,65535,456,460,1784,1120,120,259,3612,0,18091,0,396,4932408,216315348,26101034,0,0,35175,18869690,-18834515,525,5233800667,1744600439,54382436,ACTIVE,true,0,0,0
93,93,465,false,trade_planning,65535,461,465,1784,1120,120,259,3612,0,17965,0,396,4781535,214911221,25872070,0,0,35175,18734689,-18699514,525,5277280463,1759093709,55387077,ACTIVE,true,0,0,0
94,94,470,false,trade_planning,65535,466,470,1784,1120,120,259,3612,0,17839,0,394,4907448,213215276,25624891,0,0,35175,18592189,-18557014,525,5307461800,1769154144,54724067,ACTIVE,true,0,0,0
95,95,475,false,trade_planning,65535,471,475,1784,1120,120,259,3612,0,17711,0,393,4784525,211762155,25378202,0,0,35175,18454683,-18419508,525,5344636433,1781545704,56637644,ACTIVE,true,0,0,0
96,96,480,false,trade_planning,65535,476,480,1784,1120,120,259,3612,0,17588,0,392,4857718,210202742,25109274,0,0,35175,18314683,-18279508,525,5379132833,1793044503,54615095,ACTIVE,true,0,0,0
97,97,485,false,trade_planning,65535,481,485,1784,1120,120,259,3612,0,17455,0,392,4830023,208619924,24845882,0,0,35175,18156553,-18121378,525,5421116158,1807038925,55055329,ACTIVE,true,0,0,0
98,98,490,false,trade_planning,65535,486,490,1781,1120,120,259,3612,0,17323,0,390,4773691,207231738,24573153,0,0,35175,18039050,-18003875,525,5462443672,1820814784,54642989,ACTIVE,true,0,0,0
99,99,495,false,trade_planning,65535,491,495,1779,1120,120,259,3612,0,17182,0,388,4709776,205707639,24303838,0,0,35175,17901544,-17866369,525,5504217801,1834739483,54410564,ACTIVE,true,0,0,0
100,100,500,false,trade_planning,65535,496,500,1777,1120,120,259,3612,0,17037,0,387,4687333,204029910,24019391,0,0,35175,17746044,-17710869,525,5544662167,1848220952,53296164,ACTIVE,true,0,0,0
101,101,505,false,trade_planning,65535,501,505,1772,1120,120,259,3612,0,16892,0,387,4613112,202465758,23746342,0,0,35175,17603538,-17568363,525,5585477537,1861826066,53545436,ACTIVE,true,0,0,0
102,102,510,false,trade_planning,65535,506,510,1770,1120,120,259,3612,0,16736,0,387,4544207,200720631,23474643,0,0,35175,17430772,-17395597,525,5620716238,1873572296,52479150,ACTIVE,true,0,0,0
103,103,515,false,trade_planning,65535,511,515,1764,1120,120,259,3612,0,16569,0,386,4766002,198643831,23199537,0,0,35175,17253264,-17218089,525,5649901880,1883300864,53049251,ACTIVE,true,0,0,0
104,104,520,false,trade_planning,65535,516,520,1756,1120,120,259,3612,0,16404,0,386,4526125,197016046,22956404,0,0,35175,17125513,-17090338,525,5664673836,1888224814,52465536,ACTIVE,true,0,0,0
105,105,525,false,trade_planning,65535,521,525,1750,1120,120,259,3612,0,16235,0,386,4515147,194975921,22697967,0,0,35175,16930511,-16895336,525,5707755560,1902585409,52637154,ACTIVE,true,0,0,0
106,106,530,false,trade_planning,65535,526,530,1742,1120,120,259,3612,0,16080,0,384,4579331,193000605,22452019,0,0,35175,16757132,-16721957,525,5721722001,1907240882,53070415,ACTIVE,true,0,0,0
107,107,535,false,trade_planning,65535,531,535,1739,1120,120,259,3612,0,15918,0,383,4640140,190906916,22202656,0,0,35175,16599632,-16564457,525,5685187165,1895062618,56009562,ACTIVE,true,0,0,0
108,108,540,false,trade_planning,65535,536,540,1736,1120,120,259,3612,0,15762,0,381,4678061,188862716,21956755,0,0,35175,16424628,-16389453,525,5689684266,1896561646,56748371,ACTIVE,true,0,0,0
109,109,545,false,trade_planning,65535,541,545,1732,1120,120,259,3612,0,15602,0,380,4531150,186953434,21715919,0,0,35175,16249627,-16214452,525,5694587946,1898196209,53521589,ACTIVE,true,0,0,0
110,110,550,false,trade_planning,65535,546,550,1726,1120,120,259,3612,0,15421,0,379,4699019,184507370,21464377,0,0,35175,16102127,-16066952,525,5754960126,1918320264,58440797,ACTIVE,true,0,0,0
111,111,555,false,trade_planning,65535,551,555,1723,1120,120,259,3612,0,15245,0,379,4693783,182308616,21224497,0,0,35175,15886874,-15851699,525,5731170262,1910390303,56054493,ACTIVE,true,0,0,0
112,112,560,false,trade_planning,65535,556,560,1718,1120,120,259,3612,0,15111,0,377,4686212,180617894,21047684,0,0,35175,15744373,-15709198,525,5724971956,1908324205,56580047,ACTIVE,true,0,0,0
113,113,565,false,trade_planning,65535,561,565,1714,1120,120,259,3612,0,14952,0,377,4666048,178553567,20852094,0,0,35175,15569368,-15534193,525,5732193403,1910731352,55553731,ACTIVE,true,0,0,0
114,114,570,false,trade_planning,65535,566,570,1713,1120,120,259,3612,0,14807,0,376,4602611,176706663,20674096,0,0,35175,15406614,-15371439,525,5769114943,1923038550,55320520,ACTIVE,true,0,0,0
115,115,575,false,trade_planning,65535,571,575,1707,1120,120,259,3612,0,14667,0,376,4596619,174891033,20510722,0,0,35175,15248237,-15213062,525,5807826818,1935942507,55620882,ACTIVE,true,0,0,0
116,116,580,false,trade_planning,65535,576,580,1706,1120,120,259,3612,0,14537,0,376,4604399,173181747,20374199,0,0,35175,15103238,-15068063,525,5794067638,1931356103,55504735,ACTIVE,true,0,0,0
117,117,585,false,trade_planning,65535,581,585,1700,1120,120,259,3612,0,14387,0,375,4619726,171202932,20196895,0,0,35175,14912739,-14877564,525,5771199487,1923733380,54780804,ACTIVE,true,0,0,0
118,118,590,false,trade_planning,65535,586,590,1638,1120,120,259,3612,0,14256,0,375,4507268,169644737,20034331,0,0,35175,14772743,-14737568,525,5807160491,1935720391,54596294,ACTIVE,true,0,0,0
119,119,595,false,trade_planning,65535,591,595,1406,1120,120,259,3612,0,14108,0,331,4639572,167809322,19857139,0,0,35175,14655245,-14620070,525,5844054995,1948018565,54521566,ACTIVE,true,0,0,0
120,120,600,false,trade_planning,65535,596,600,1312,1120,120,259,3612,0,13782,0,301,4513767,166269877,19686924,0,0,35175,14512744,-14477569,525,5812255456,1937418713,54811729,ACTIVE,true,0,0,0
121,121,605,false,trade_planning,65535,601,605,1289,1120,120,259,3612,0,13568,0,290,4565340,164442212,19507849,0,0,35175,14337740,-14302565,525,5788815857,1929605524,54609134,ACTIVE,true,0,0,0
122,122,610,false,trade_planning,65535,606,610,1260,1120,120,259,3612,0,13436,0,289,4612794,162936733,19373186,0,0,35175,14239986,-14204811,525,5764323651,1921441425,54634443,ACTIVE,true,0,0,0
123,123,615,false,trade_planning,65535,611,615,1228,1120,120,259,3612,0,13270,0,289,4519418,161201427,19191032,0,0,35175,14089985,-14054810,525,5716129022,1905376556,53913415,ACTIVE,true,0,0,0
124,124,620,false,trade_planning,65535,616,620,1225,1120,120,259,3612,0,13118,0,288,4505826,159576112,19052851,0,0,35175,13919357,-13884182,525,5603538553,1867846410,53995058,ACTIVE,true,0,0,0
125,125,625,false,trade_planning,65535,621,625,1222,1120,120,259,3612,0,12993,0,288,4417741,158049195,18910534,0,0,35175,13773857,-13738682,525,5581824423,1860608369,52803322,ACTIVE,true,0,0,0
126,126,630,false,trade_planning,65535,626,630,1222,1120,120,259,3612,0,12867,0,288,4416751,156402870,18770982,0,0,35175,13653606,-13618431,525,5590261576,1863420751,52843210,ACTIVE,true,0,0,0
127,127,635,false,trade_planning,65535,631,635,1221,1120,120,259,3612,0,12766,0,287,4375088,155054429,18651929,0,0,35175,13531107,-13495932,525,5567869660,1855956790,51389240,ACTIVE,true,0,0,0
128,128,640,false,trade_planning,65535,636,640,1218,1120,120,259,3612,0,12657,0,286,4428764,153544530,18513845,0,0,35175,13373607,-13338432,525,5604808369,1868269679,51423570,ACTIVE,true,0,0,0
129,129,645,false,trade_planning,65535,641,645,1216,1120,120,259,3612,0,12548,0,286,4359837,152160162,18384285,0,0,35175,13248354,-13213179,525,5642932186,1880977628,50340094,ACTIVE,true,0,0,0
130,130,650,false,trade_planning,65535,646,650,1214,1120,120,259,3612,0,12431,0,285,4510211,150465831,18235931,0,0,35175,13120854,-13085679,525,5682577207,1894192624,51198310,ACTIVE,true,0,0,0
131,131,655,false,trade_planning,65535,651,655,1210,1120,120,259,3612,0,12331,0,285,4452494,149223930,18126424,0,0,35175,13032854,-12997679,525,5705428183,1901809606,50468654,ACTIVE,true,0,0,0
132,132,660,false,trade_planning,65535,656,660,1207,1120,120,259,3612,0,12216,0,285,4337973,148004402,17995806,0,0,35175,12907855,-12872680,525,5740300532,1913433729,49423930,ACTIVE,true,0,0,0
