epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,construction_ready_days
2,2,10,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,36700,5532,0,0,36705,5532,-57467,65536,0,0,0,0,17377,260655,266187,-229487,
2,2,10,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19146,95730,95730,-95730,
2,2,10,978,10,16,-26,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,734750,0,0,0,2609940,0,26575,65536,0,0,0,0,13816,1657920,1657920,-923170,
2,2,10,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,26253,65536,0,0,0,0,12851,192765,192765,-192765,
3,3,15,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,36487,65536,65536,0,0,0,42946,70306,70306,0,0,0,0,1653718,259301,0,0,2970350,259301,65536,65536,0,0,0,0,12945,129450,388751,1264967,
3,3,15,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,31492,31492,0,0,0,0,0,9435,0,9435,0,470,0,0,0,0,0,29985,0,-10190,31492,0,0,0,0,12945,64725,64725,-64725,
3,3,15,978,10,16,-26,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,3881919,0,0,0,4154640,0,14719,65536,0,0,0,0,12945,3106800,3106800,775119,
3,3,15,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,18777,3061,0,0,18805,3061,-53079,65536,0,0,0,0,17515,87575,90636,-71859,
3,3,15,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,39134,5002,0,0,38835,5002,-57204,65536,0,0,0,0,17515,262725,267727,-228593,
3,3,15,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19294,96470,96470,-96470,
3,3,15,978,10,16,-26,0,6,238,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,177660,660,49440,42900,0,2743296,7117,0,0,3506040,7117,54466,65536,0,0,0,0,13924,1670880,1677997,1065299,
3,3,15,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,51205,65536,65536,0,0,0,2344,21189,21189,0,0,1324,0,333141,27804,0,0,426405,27804,45720,65536,0,0,0,0,12945,194175,221979,111162,
4,4,20,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,3333518,904645,0,0,3333530,904645,65536,65536,0,0,0,0,12912,129120,1033765,2299753,
4,4,20,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1778,0,-15417,2048,0,0,0,0,12912,64560,64560,-64560,
4,4,20,978,10,16,-26,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,603170,177430,59400,0,0,2813784,0,0,0,3903480,0,9319,65536,0,0,0,0,12912,3098880,3098880,-285096,
4,4,20,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,30515,2907,0,0,30555,2907,-45415,65536,0,0,0,0,17492,87460,90367,-59852,
4,4,20,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,63591,4551,0,0,63180,4551,-52064,65536,0,0,0,0,17492,262380,266931,-203340,
4,4,20,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19266,96330,96330,-96330,
4,4,20,978,10,16,-26,0,6,238,12,12,24,24,18,24,0,0,0,0,50972,50972,65536,0,0,0,334,177143,125604,2099,49440,33366,0,2035856,6437,0,0,2854948,6437,58792,50972,0,0,0,0,13896,1667520,1673957,361899,
4,4,20,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,56994,65536,65536,0,0,0,2609,23585,23585,0,0,1474,0,439066,50288,0,0,504885,50288,53829,65536,0,0,0,0,12912,193680,243968,195098,
5,5,25,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,3531902,905345,0,0,3531920,905345,65536,65536,0,0,0,0,12857,128570,1033915,2497987,
5,5,25,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1646,0,-19032,2048,0,0,0,0,12857,64285,64285,-64285,
5,5,25,978,10,16,-26,0,2,69,9,24,48,48,42,48,0,0,0,0,58088,58088,0,0,0,0,0,744536,184311,500825,59400,0,0,796957,0,0,0,3214162,0,4182,58088,0,0,0,0,12857,3085680,3085680,-2288723,
5,5,25,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,49586,2719,0,0,49655,2719,-32728,65536,0,0,0,0,17438,87190,89909,-40323,
5,5,25,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,103333,4200,0,0,102615,4200,-43598,65536,0,0,0,0,17438,261570,265770,-162437,
5,5,25,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19205,96025,96025,-96025,
5,5,25,978,10,16,-26,0,6,238,12,12,24,24,14,24,0,0,0,0,39266,39266,65536,0,0,0,119,136461,85404,1617,49440,25703,0,1436730,3727,0,0,2275254,3727,62800,39266,0,0,0,0,13845,1661400,1665127,-228397,
5,5,25,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,64705,65536,65536,0,0,0,2962,26776,26776,0,0,1673,0,572266,92772,0,0,579630,92772,54524,65536,0,0,0,0,12857,192855,285627,286639,
6,6,30,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,3671314,909790,0,0,3671330,909790,65536,65536,0,0,0,0,12821,128210,1038000,2633314,
6,6,30,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1562,0,-21201,2048,0,0,0,0,12821,64105,64105,-64105,
6,6,30,978,10,16,-26,0,2,69,9,24,48,48,26,48,0,0,0,0,36857,36857,0,0,0,0,0,472410,86057,326953,59400,0,0,351195,0,0,0,1924599,0,539,36857,0,0,0,0,12821,3077040,3077040,-2725845,
6,6,30,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,80577,2572,0,0,80695,2572,-11974,65536,0,0,0,0,17401,87005,89577,-9000,
6,6,30,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,167882,3976,0,0,166680,3976,-29764,65536,0,0,0,0,17401,261015,264991,-97109,
6,6,30,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19164,95820,95820,-95820,
6,6,30,978,10,16,-26,0,6,238,12,12,24,24,9,24,0,0,0,0,25886,25886,0,0,0,0,0,89962,39456,1066,49440,16945,0,692496,0,0,0,1552733,0,65536,25886,0,0,0,0,13813,1657560,1657560,-965064,
6,6,30,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,643727,152688,0,0,643740,152688,45460,65536,0,0,0,0,12821,192315,345003,298724,
7,7,35,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,3800877,926100,0,0,3800900,926100,65536,65536,0,0,0,0,12842,128420,1054520,2746357,
7,7,35,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1465,0,-23838,2048,0,0,0,0,12842,64210,64210,-64210,
7,7,35,978,10,16,-26,0,2,69,9,24,48,48,16,48,0,0,0,0,22268,22268,0,0,0,0,0,285417,0,226017,59400,0,0,0,0,0,0,1117409,0,-1861,22268,0,0,0,0,12842,3082080,3082080,-3082080,
7,7,35,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,98039,2473,0,0,98180,2473,-159,65536,0,0,0,0,17427,87135,89608,8431,
7,7,35,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,272741,3720,0,0,270600,3720,-7284,65536,0,0,0,0,17427,261405,265125,7616,
7,7,35,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19193,95965,95965,-95965,
7,7,35,978,10,16,-26,0,6,238,12,12,24,24,5,24,0,0,0,0,14486,14486,0,0,0,0,0,50342,306,596,49440,9482,0,14323,0,0,0,911586,0,65536,14486,0,0,0,0,13842,1661040,1661040,-1646717,
7,7,35,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,699946,248118,0,0,699960,248118,29150,65536,0,0,0,0,12842,192630,440748,259198,
8,8,40,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,3921095,966280,0,0,3921120,966280,65536,65536,0,0,0,0,12947,129470,1095750,2825345,
8,8,40,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1370,0,-26626,2048,0,0,0,0,12947,64735,64735,-64735,
8,8,40,978,10,16,-26,0,2,69,9,24,48,48,8,48,0,0,0,0,11134,11134,0,0,0,0,0,142708,0,83308,59400,0,0,0,0,0,0,551711,0,-2760,11134,0,0,0,0,12947,3107280,3107280,-3107280,
8,8,40,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,104535,2442,0,0,104685,2442,4093,65536,0,0,0,0,17554,87770,90212,14323,
8,8,40,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296690,3468,0,0,294165,3468,-2243,65536,0,0,0,0,17554,263310,266778,29912,
8,8,40,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19332,96660,96660,-96660,
8,8,40,978,10,16,-26,0,6,238,12,12,24,24,5,24,0,0,0,0,14486,14486,0,0,0,0,0,50342,306,596,49440,9482,0,15716,0,0,0,981372,0,65536,14486,0,0,0,0,13973,1676760,1676760,-1661044,
8,8,40,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,752041,270000,0,0,752055,270000,31315,65536,0,0,0,0,12947,194205,464205,287836,
9,9,45,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,42921,65536,65536,0,0,0,56690,82703,82703,0,0,0,0,2640350,451699,0,0,4031610,451699,65536,65536,0,0,0,0,14036,140360,592059,2048291,
9,9,45,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1278,0,-29514,2048,0,0,0,0,14036,70180,70180,-70180,
9,9,45,978,10,16,-26,0,2,69,9,24,48,48,7,48,0,0,0,0,10922,10922,0,0,0,0,0,139991,25101,55490,59400,0,0,98443,0,0,0,548486,0,-2432,10922,0,0,0,0,14036,3368640,3368640,-3270197,
9,9,45,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,113147,2475,0,0,113310,2475,9268,65536,0,0,0,0,18761,93805,96280,16867,
9,9,45,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296819,3228,0,0,293910,3228,-2694,65536,0,0,0,0,18761,281415,284643,12176,
9,9,45,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,20651,103255,103255,-103255,
9,9,45,978,10,16,-26,0,6,238,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,175620,2700,49440,42900,0,4302297,54000,0,0,5531280,54000,65536,65536,0,0,0,0,15083,1809960,1863960,2438337,
9,9,45,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,801778,270000,0,0,801795,270000,37372,65536,0,0,0,0,14036,210540,480540,321238,
10,10,50,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,4169738,1410990,0,0,4169760,1410990,65536,65536,0,0,0,0,14711,147110,1558100,2611638,
10,10,50,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1201,0,-34316,2048,0,0,0,0,14711,73555,73555,-73555,
10,10,50,978,10,16,-26,0,2,69,9,24,48,48,7,48,0,0,0,0,10922,10922,0,0,0,0,0,139991,80591,0,59400,0,0,517630,0,0,0,896925,0,29649,10922,0,0,0,0,14711,3530640,3530640,-3013010,
10,10,50,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,119894,4021,0,0,120065,4021,7588,65536,0,0,0,0,19456,97280,101301,18593,
10,10,50,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296822,3025,0,0,294540,3025,-6521,65536,0,0,0,0,19456,291840,294865,1957,
10,10,50,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21415,107075,107075,-107075,
10,10,50,978,10,16,-26,0,6,238,12,12,24,24,17,24,0,0,0,0,47088,47088,65536,0,0,0,263,163645,112266,1939,49440,30823,0,3028028,23670,0,0,4350869,23670,65536,47088,0,0,0,0,15752,1890240,1913910,1114118,
10,10,50,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,849481,270000,0,0,849495,270000,39787,65536,0,0,0,0,14711,220665,490665,358816,
11,11,55,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,65536,0,0,0,105000,126280,126280,0,0,0,0,4290082,1741985,0,0,4290110,1741985,63883,65536,0,0,0,0,15063,150630,1892615,2397467,
11,11,55,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1144,0,-37151,2048,0,0,0,0,15063,75315,75315,-75315,
11,11,55,978,10,16,-26,0,2,69,9,24,48,48,27,48,0,0,0,0,38229,38229,0,0,0,0,0,489995,195429,235166,59400,0,0,2038120,0,0,0,5084685,0,65536,38229,0,0,0,0,15063,3615120,3615120,-1577000,
11,11,55,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,125976,6535,0,0,126160,6535,6866,65536,0,0,0,0,19805,99025,105560,20416,
11,11,55,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296802,2875,0,0,294420,2875,-8600,65536,0,0,0,0,19805,297075,299950,-3148,
11,11,55,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21796,108980,108980,-108980,
11,11,55,978,10,16,-26,0,6,238,12,12,24,24,12,24,0,0,0,0,33484,33484,65536,0,0,0,14,116367,65548,1379,49440,21918,0,1837423,1260,0,0,3205248,1260,65536,33484,0,0,0,0,16098,1931760,1933020,-95597,
11,11,55,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,899814,270000,0,0,899835,270000,43725,65536,0,0,0,0,15063,225945,495945,403869,
12,12,60,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,62277,0,0,0,105000,126280,126280,0,0,0,0,4398178,2255155,0,0,4398200,2255155,38648,65536,0,0,0,0,15086,150860,2406015,1992163,
12,12,60,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1105,0,-38764,2048,0,0,0,0,15086,75430,75430,-75430,
12,12,60,978,10,16,-26,0,2,69,9,24,48,48,20,48,0,0,0,0,27790,27790,0,0,0,0,0,356195,74282,222513,59400,0,0,1253049,0,0,0,5989776,0,65536,27790,0,0,0,0,15086,3620640,3620640,-2367591,
12,12,60,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,129308,10619,0,0,129495,10619,4833,65536,0,0,0,0,19829,99145,109764,19544,
12,12,60,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296627,2770,0,0,294180,2770,-9622,65536,0,0,0,0,19829,297435,300205,-3578,
12,12,60,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21824,109120,109120,-109120,
12,12,60,978,10,16,-26,0,6,238,12,12,24,24,7,24,0,0,0,0,19346,19346,0,0,0,0,0,67233,16996,797,49440,12663,0,503920,0,0,0,1923057,0,65536,19346,0,0,0,0,16122,1934640,1934640,-1430720,
12,12,60,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,952805,270000,0,0,952830,270000,48929,65536,0,0,0,0,15086,226290,496290,456515,
13,13,65,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,62320,0,0,0,105000,126280,126280,0,0,0,0,4500716,2306955,0,0,4500740,2306955,38820,65536,0,0,0,0,15113,151130,2458085,2042631,
13,13,65,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1082,0,-39352,2048,0,0,0,0,15113,75565,75565,-75565,
13,13,65,978,10,16,-26,0,2,69,9,24,48,48,12,48,0,0,0,0,17373,17373,0,0,0,0,0,222676,163276,0,59400,0,0,2771106,0,0,0,3767461,0,65536,17373,0,0,0,0,15113,3627120,3627120,-856014,
13,13,65,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,128241,10629,0,0,128425,10629,4168,65536,0,0,0,0,19862,99310,109939,18302,
13,13,65,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,296571,2706,0,0,293880,2706,-9734,65536,0,0,0,0,19862,297930,300636,-4065,
13,13,65,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21859,109295,109295,-109295,
13,13,65,978,10,16,-26,0,6,238,12,12,24,24,5,24,0,0,0,0,14486,14486,0,0,0,0,0,50342,306,596,49440,9482,0,21936,0,0,0,1520817,0,65536,14486,0,0,0,0,16157,1938840,1938840,-1916904,
13,13,65,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,3000,27120,27120,0,0,1695,0,1008372,270000,0,0,1008390,270000,55520,65536,0,0,0,0,15113,226695,496695,511677,
14,14,70,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,16318,0,0,0,105000,126280,126280,0,0,0,0,3103419,2484720,0,0,4602140,2484720,33964,65536,0,0,0,0,15124,151240,2635960,467459,
14,14,70,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1074,0,-39606,2048,0,0,0,0,15124,75620,75620,-75620,
14,14,70,978,10,16,-26,0,2,69,9,24,48,48,30,48,0,0,0,0,41454,41454,0,0,0,0,0,531331,469737,2194,59400,0,0,5434207,0,0,0,9001291,0,65536,41454,0,0,0,0,15124,3629760,3629760,1804447,
14,14,70,978,10,16,-26,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,86147,10629,0,0,127510,10629,3571,65536,0,0,0,0,19876,99380,110009,-23862,
14,14,70,978,10,16,-26,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,179718,2677,0,0,293610,2677,-9868,65536,0,0,0,0,19876,298140,300817,-121099,
14,14,70,978,10,16,-26,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21874,109370,109370,-109370,
14,14,70,978,10,16,-26,0,6,238,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,175620,2700,49440,42900,0,6267428,54000,0,0,8061180,54000,65536,65536,0,0,0,0,16171,1940520,1994520,4272908,
14,14,70,978,10,16,-26,0,7,251,9,3,3,3,3,3,0,0,0,0,65536,65536,27054,0,0,0,3000,27120,27120,0,0,1695,0,381460,270000,0,0,1066455,270000,62385,65536,0,0,0,0,15124,226860,496860,-115400,
15,15,75,978,10,16,-26,0,0,30,9,2,2,2,2,2,0,0,0,0,65536,65536,55009,0,0,0,105000,126280,126280,0,0,0,0,4698469,2554370,0,0,4698490,2554370,33428,65536,0,0,0,0,15129,151290,2705660,1992809,
15,15,75,978,10,16,-26,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,613,0,0,30,0,530,0,0,0,1079,0,-39509,2048,0,0,0,0,15129,75645,75645,-75115,
