epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason,merchant_debt_principal,merchant_debt_premium,merchant_debt_term_cycles_left,merchant_debt_delinquent_cycles,last_in_kind_livelihood_value,recovery_failed_reviews,investment_candidate,investment_shortage_q16,investment_utilization_q16,investment_required_capital,investment_projected_profit_per_day,investment_driver_good_id,investment_driver_pressure_q16,investment_driver_utilization_q16,investment_driver_sellable,investment_driver_merchant_sold,investment_driver_sell_through_q16,investment_driver_discard_q16
1,6,6,886,39,14,-53,0,10,239,12,23,46,46,46,40,6,0,0,0,65536,65536,65536,0,0,0,1000,679000,514200,0,164800,71500,0,6120825,81013,0,0,8036800,81013,65536,65536,0,0,0,0,12744,2548800,2629813,3491012,43307,,2048,0,0,0,3,0,0,0,0,2016986,0,0,65536,65536,0,0,43,65536,65536,4000,4000,65536,0
1,6,6,886,39,14,-53,0,11,240,9,500,500,500,250,500,0,0,0,0,5190,32768,-40916,1,0,0,39597,1403697,1403697,0,0,70085,0,12293570,3207871,0,0,77617500,3207871,65536,32768,0,0,0,0,11807,29517500,32725371,-20431801,22946,,33305,0,0,0,8,0,0,0,0,0,0,0,25853,0,0,0,92,25853,0,1403697,1403696,65535,0
1,6,6,886,39,14,-53,0,12,243,20,500,500,500,500,477,23,1000,0,0,65536,65536,65536,0,0,0,0,10000000,10000000,0,0,1250000,0,500000000,0,267500305,267500305,500000000,267500305,50836,65536,200000000,200000000,67500305,67500305,17739,42307515,242307515,257692485,120000,,65536,1412400,0,0,5,0,0,0,0,0,0,0,65536,65536,0,0,101,65536,65536,10000000,0,65536,0
1,6,6,886,39,14,-53,0,13,252,9,505,505,505,505,500,5,0,0,0,32768,65536,65536,0,0,0,0,8862500,8862500,0,0,276250,1312500,94527425,0,0,0,189052500,0,65536,65536,0,0,0,0,11807,29517500,29517500,65009925,58670,,65536,922000,248816,41,0,0,0,0,0,0,0,0,64970,65536,0,0,64,64970,65536,8862500,8862500,65536,0
1,6,6,886,39,14,-53,0,-1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,65536,0,0,0,86,65536,0,10522691,10522690,65535,0
1,6,6,886,39,14,-53,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
1,6,6,886,39,14,-53,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
1,6,6,886,39,14,-53,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,58707,0,0,0,46,58707,0,29656442,29656441,65535,0
1,6,6,886,39,14,-53,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15690124,1,0,0,0,0,0,0,0,1,63361,65536,529482,3898949,15,63361,65536,550000,550000,65536,0
1,6,6,886,39,14,-53,0,-1,91,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,270822,29,0,0,0,0,0,0,0,1,65536,65536,499921,17785,13,65536,65536,1100000,1100000,65536,0
1,6,6,886,39,14,-53,0,-1,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
1,6,6,886,39,14,-53,0,-1,103,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,412867,25,0,0,0,0,0,0,0,1,65536,65536,446126,18294,39,65536,65536,13268532,13268531,65535,0
1,6,6,886,39,14,-53,0,-1,107,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
1,6,6,886,39,14,-53,0,-1,204,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,315956,8,0,0,0,0,0,0,0,1,65536,65536,760236,102261,48,65536,65536,500000,0,65536,0
1,6,6,886,39,14,-53,0,-1,239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,490612,13,0,0,0,0,0,0,0,1,65536,65536,800886,64085,43,65536,65536,4000,4000,65536,0
1,6,6,886,39,14,-53,0,-1,240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,25853,0,0,0,92,25853,0,1403697,1403696,65535,0
1,6,6,886,39,14,-53,0,-1,243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,268454,10,0,0,0,0,0,0,0,1,65536,65536,995318,102261,101,65536,65536,10000000,0,65536,0
1,6,6,886,39,14,-53,0,-1,252,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,319025,11,0,0,0,0,0,0,0,1,64970,65536,519005,51712,64,64970,65536,8862500,8862500,65536,0
2,7,7,886,39,14,-53,0,0,30,9,500,500,500,83,500,0,0,0,0,10922,10922,65536,0,0,0,2916489,10522691,10522691,0,0,0,0,169488970,13730830,0,0,169488821,13730830,65536,10922,0,0,0,0,11807,29517500,43248330,126240640,55164,,49,300000,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,86,65536,0,10522691,10522690,65535,0
2,7,7,886,39,14,-53,0,1,65,9,500,500,500,15,498,2,0,0,0,2048,2048,-60763,0,0,0,0,613593,613593,0,0,15312,0,2149413,0,0,0,2149375,0,65450,2048,0,0,0,0,11807,29399430,29399430,-27250017,859,,13762,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,2,67,8,2147,2147,2147,1139,2146,1,0,0,0,34795,34795,47334,0,0,0,0,22114172,13268532,0,8845640,552854,0,122521616,0,0,0,204197021,0,65536,34795,0,0,0,0,14637,157055010,157055010,-34533394,27031,,28653,5000000,0,0,0,0,0,0,0,85988465,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,3,70,9,1295,2590,2590,1387,2590,0,0,0,0,35112,35112,65536,0,0,0,0,48567242,29656442,0,18910800,0,0,132623605,0,0,0,217192708,0,65536,35112,0,0,0,0,11807,152900650,152900650,-20277045,23646,,65536,0,0,0,0,0,0,0,0,89032045,0,0,58707,0,0,0,46,58707,0,29656442,29656441,65535,0
2,7,7,886,39,14,-53,0,4,80,2,512,512,512,512,500,12,0,0,0,65536,65536,-41025,1,0,0,300000,550000,550000,0,0,0,0,15587550,1412400,0,0,15587500,1412400,-43499,65536,0,0,0,0,16106,40265000,41677400,-26089850,5524,,41943,75000,0,0,0,0,0,0,0,0,0,0,63361,65536,0,0,15,63361,65536,550000,550000,65536,0
2,7,7,886,39,14,-53,0,5,91,2,500,500,500,500,500,0,0,0,0,65536,65536,65536,1,0,0,250000,1100000,1100000,0,0,0,0,84658200,922000,0,0,84657500,922000,50284,65536,0,0,0,0,16106,40265000,41187000,43471200,33495,,0,7500000,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,13,65536,65536,1100000,1100000,65536,0
2,7,7,886,39,14,-53,0,6,99,2,500,500,500,15,499,1,0,0,0,2048,2048,-58013,0,0,0,78125,299531,299531,0,0,0,0,4722392,877187,0,0,4722343,877187,59626,2048,0,0,0,0,16106,40184470,41061657,-36339265,1538,,32768,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,7,103,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,14637,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,39,65536,65536,13268532,13268531,65535,0
2,7,7,886,39,14,-53,0,8,107,20,1,1,1,1,0,1,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,17739,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,9,204,20,500,500,500,500,500,0,500,0,0,65536,65536,65536,0,0,0,0,500000,500000,0,0,125000,0,400000000,0,171250152,171250152,400000000,171250152,65536,65536,100000000,100000000,71250152,71250152,17739,44347500,144347500,255652500,120000,,29229,35000000,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,48,65536,65536,500000,0,65536,0
2,7,7,886,39,14,-53,0,10,239,12,23,46,46,46,40,6,0,0,0,65536,65536,65536,0,0,0,1000,679000,514200,0,164800,71500,0,6120825,81013,0,0,8036800,81013,65536,65536,0,0,0,0,12744,2548800,2629813,3491012,43307,,65536,0,0,0,0,0,0,0,0,2016986,0,0,65536,65536,0,0,43,65536,65536,4000,4000,65536,0
2,7,7,886,39,14,-53,0,11,240,9,500,500,500,250,500,0,0,0,0,5190,32768,-40916,1,0,0,39597,1403697,1403697,0,0,70085,0,12293570,3207871,0,0,77617500,3207871,65536,32768,0,0,0,0,11807,29517500,32725371,-20431801,22946,,65536,0,0,0,0,0,0,0,0,0,0,0,25853,0,0,0,92,25853,0,1403697,1403696,65535,0
2,7,7,886,39,14,-53,0,12,243,20,500,500,500,500,477,23,1000,0,0,65536,65536,65536,0,0,0,0,10000000,10000000,0,0,1250000,0,500000000,0,267500305,267500305,500000000,267500305,50836,65536,200000000,200000000,67500305,67500305,17739,42307515,242307515,257692485,120000,,10922,2746166,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,101,65536,65536,10000000,0,65536,0
2,7,7,886,39,14,-53,0,13,252,9,505,505,505,505,500,5,0,0,0,32768,65536,65536,0,0,0,0,8862500,8862500,0,0,276250,1312500,94527425,0,0,0,189052500,0,65536,65536,0,0,0,0,11807,29517500,29517500,65009925,58670,,2048,0,0,0,0,0,0,0,0,0,0,0,64970,65536,0,0,64,64970,65536,8862500,8862500,65536,0
2,7,7,886,39,14,-53,0,-1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,65536,0,0,0,86,65536,0,10522691,10522690,65535,0
2,7,7,886,39,14,-53,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,58707,0,0,0,46,58707,0,29656442,29656441,65535,0
2,7,7,886,39,14,-53,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15690124,1,0,0,0,0,0,0,0,1,63361,65536,529482,3898949,15,63361,65536,550000,550000,65536,0
2,7,7,886,39,14,-53,0,-1,91,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,270822,29,0,0,0,0,0,0,0,1,65536,65536,499921,17785,13,65536,65536,1100000,1100000,65536,0
2,7,7,886,39,14,-53,0,-1,99,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,-1,103,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,412867,25,0,0,0,0,0,0,0,1,65536,65536,446126,18294,39,65536,65536,13268532,13268531,65535,0
2,7,7,886,39,14,-53,0,-1,107,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2,7,7,886,39,14,-53,0,-1,204,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,315956,8,0,0,0,0,0,0,0,1,65536,65536,760236,102261,48,65536,65536,500000,0,65536,0
2,7,7,886,39,14,-53,0,-1,239,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,490612,13,0,0,0,0,0,0,0,1,65536,65536,800886,64085,43,65536,65536,4000,4000,65536,0
2,7,7,886,39,14,-53,0,-1,240,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,25853,0,0,0,92,25853,0,1403697,1403696,65535,0
2,7,7,886,39,14,-53,0,-1,243,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,268454,10,0,0,0,0,0,0,0,1,65536,65536,995318,102261,101,65536,65536,10000000,0,65536,0
2,7,7,886,39,14,-53,0,-1,252,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,319025,11,0,0,0,0,0,0,0,1,64970,65536,519005,51712,64,64970,65536,8862500,8862500,65536,0
3,8,8,886,39,14,-53,0,0,30,9,500,500,500,83,500,0,0,0,0,10922,10922,65536,0,0,0,2916489,10522691,10522691,0,0,0,0,169488970,13730830,0,0,169488821,13730830,65536,10922,0,0,0,0,11807,29517500,43248330,126240640,55164,,65536,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,86,65536,0,10522691,10522690,65535,0
3,8,8,886,39,14,-53,0,1,65,9,500,500,500,15,498,2,0,0,0,2048,2048,-60763,0,0,0,0,613593,613593,0,0,15312,0,2149413,0,0,0,2149375,0,65450,2048,0,0,0,0,11807,29399430,29399430,-27250017,859,,65536,70606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,2,67,8,2147,2147,2147,1139,2146,1,0,0,0,34795,34795,47334,0,0,0,0,22114172,13268532,0,8845640,552854,0,122521616,0,0,0,204197021,0,65536,34795,0,0,0,0,14637,157055010,157055010,-34533394,27031,,22905,17651500,0,0,0,0,0,0,0,85988465,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,3,70,9,1295,2590,2590,1387,2590,0,0,0,0,35112,35112,65536,0,0,0,0,48567242,29656442,0,18910800,0,0,132623605,0,0,0,217192708,0,65536,35112,0,0,0,0,11807,152900650,152900650,-20277045,23646,,32768,7178512,0,0,0,0,0,0,0,89032045,0,0,58707,0,0,0,46,58707,0,29656442,29656441,65535,0
3,8,8,886,39,14,-53,0,4,80,2,512,512,512,512,500,12,0,0,0,65536,65536,-41025,1,0,0,300000,550000,550000,0,0,0,0,15587550,1412400,0,0,15587500,1412400,-43499,65536,0,0,0,0,16106,40265000,41677400,-26089850,5524,,0,0,0,0,0,0,0,0,0,0,0,0,63361,65536,0,0,15,63361,65536,550000,550000,65536,0
3,8,8,886,39,14,-53,0,5,91,2,500,500,500,500,500,0,0,0,0,65536,65536,65536,1,0,0,250000,1100000,1100000,0,0,0,0,84658200,922000,0,0,84657500,922000,50284,65536,0,0,0,0,16106,40265000,41187000,43471200,33495,,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,13,65536,65536,1100000,1100000,65536,0
3,8,8,886,39,14,-53,0,6,99,2,500,500,500,15,499,1,0,0,0,2048,2048,-58013,0,0,0,78125,299531,299531,0,0,0,0,4722392,877187,0,0,4722343,877187,59626,2048,0,0,0,0,16106,40184470,41061657,-36339265,1538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,7,103,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,14637,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,39,65536,65536,13268532,13268531,65535,0
3,8,8,886,39,14,-53,0,8,107,20,1,1,1,1,0,1,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,17739,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,9,204,20,500,500,500,500,500,0,500,0,0,65536,65536,65536,0,0,0,0,500000,500000,0,0,125000,0,400000000,0,171250152,171250152,400000000,171250152,65536,65536,100000000,100000000,71250152,71250152,17739,44347500,144347500,255652500,120000,,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,48,65536,65536,500000,0,65536,0
3,8,8,886,39,14,-53,0,10,239,12,23,46,46,46,40,6,0,0,0,65536,65536,65536,0,0,0,1000,679000,514200,0,164800,71500,0,6120825,81013,0,0,8036800,81013,65536,65536,0,0,0,0,12744,2548800,2629813,3491012,43307,,0,0,0,0,0,0,0,0,0,2016986,0,0,65536,65536,0,0,43,65536,65536,4000,4000,65536,0
3,8,8,886,39,14,-53,0,11,240,9,500,500,500,250,500,0,0,0,0,5190,32768,-40916,1,0,0,39597,1403697,1403697,0,0,70085,0,12293570,3207871,0,0,77617500,3207871,65536,32768,0,0,0,0,11807,29517500,32725371,-20431801,22946,,10922,2746166,0,0,0,0,0,0,0,0,0,0,25853,0,0,0,92,25853,0,1403697,1403696,65535,0
3,8,8,886,39,14,-53,0,12,243,20,500,500,500,500,477,23,1000,0,0,65536,65536,65536,0,0,0,0,10000000,10000000,0,0,1250000,0,500000000,0,267500305,267500305,500000000,267500305,50836,65536,200000000,200000000,67500305,67500305,17739,42307515,242307515,257692485,120000,,2048,0,0,0,0,0,0,0,0,0,0,0,65536,65536,0,0,101,65536,65536,10000000,0,65536,0
3,8,8,886,39,14,-53,0,13,252,9,505,505,505,505,500,5,0,0,0,32768,65536,65536,0,0,0,0,8862500,8862500,0,0,276250,1312500,94527425,0,0,0,189052500,0,65536,65536,0,0,0,0,11807,29517500,29517500,65009925,58670,,33359,0,0,0,0,0,0,0,0,0,0,0,64970,65536,0,0,64,64970,65536,8862500,8862500,65536,0
3,8,8,886,39,14,-53,0,-1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,65536,0,0,0,86,65536,0,10522691,10522690,65535,0
3,8,8,886,39,14,-53,0,-1,65,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,-1,67,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
3,8,8,886,39,14,-53,0,-1,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,1,58707,0,0,0,46,58707,0,29656442,29656441,65535,0
3,8,8,886,39,14,-53,0,-1,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15690124,1,0,0,0,0,0,0,0,1,63361,65536,529482,3898949,15,63361,65536,550000,550000,65536,0
