epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
27,97,485,false,trade_planning,65535,481,485,3521,1120,120,259,5609,0,19419,0,64382,369100520,386,22775252,316282726,109969985,0,0,4123613,11112356,-6988743,847,35396938480,11798979832,793894272,70723667,6428675,565289,ACTIVE,true,0,0,0
28,98,490,false,trade_planning,65535,486,490,3517,1120,120,259,5609,0,19179,0,64420,366136886,355,22413839,307478079,101290169,0,0,3332230,10536441,-7204211,856,35471516731,11823839239,802502404,59863413,6185469,449510,ACTIVE,true,0,0,0
29,99,495,false,trade_planning,65535,491,495,3517,1120,120,259,5609,0,19507,0,63880,369534589,355,23035980,312175130,103928136,0,0,4114673,11495358,-7380685,853,35530103498,11843368159,809854165,69643667,6122678,569489,ACTIVE,true,0,0,0
30,100,500,false,trade_planning,65535,496,500,3515,1120,120,259,5609,0,21663,0,61519,405980795,353,27374365,338592708,131832919,0,0,4021489,18112686,-14091197,850,35580637726,11860212902,864446178,70207651,6472194,648873,ACTIVE,true,0,0,0
31,101,505,false,trade_planning,65535,501,505,3512,1120,120,259,5609,0,19418,0,63523,360714216,353,22678060,305158355,100326278,0,0,4437740,10289046,-5851306,845,35595542023,11865181010,800672703,80108930,6518115,694125,ACTIVE,true,0,0,0
32,102,510,false,trade_planning,65535,506,510,3511,1120,120,259,5609,0,21105,0,61624,391942530,358,25932073,332620790,129224648,0,0,5340358,15836041,-10495683,836,35645135968,11881712329,842323806,87211117,6607022,825949,ACTIVE,true,0,0,0
33,103,515,false,trade_planning,65535,511,515,3510,1120,120,259,5609,0,19139,0,63342,355253722,355,22242578,306308302,105986045,0,0,4880757,10049916,-5169159,840,35677596132,11892532397,781751511,77381864,6821331,718520,ACTIVE,true,0,0,0
34,104,520,false,trade_planning,65535,516,520,3508,1120,120,259,5609,0,18734,0,63506,352661494,365,21798094,296462091,97175743,0,0,3320351,9956275,-6635924,853,35747124593,11915708550,796942652,65372411,6492537,467161,ACTIVE,true,0,0,0
35,105,525,false,trade_planning,65535,521,525,3507,1120,120,259,5609,0,19026,0,62906,359752580,364,22586642,299279451,101328318,0,0,3197767,11541010,-8343243,862,35794372110,11931457695,800988044,56843006,5927957,429857,ACTIVE,true,0,0,0
36,106,530,false,trade_planning,65535,526,530,3506,1120,120,259,5609,0,20754,0,60934,391931819,363,25982533,322719647,126174053,0,0,4322756,16762058,-12439302,857,35828377026,11942792677,850881296,67591086,6116384,708733,ACTIVE,true,0,0,0
37,107,535,false,trade_planning,65535,531,535,3506,1120,120,259,5609,0,18963,0,62392,353606654,363,22621495,295737535,98803282,0,0,3168718,11052051,-7883333,856,35832929498,11944310169,788934867,69970839,6327580,571223,ACTIVE,true,0,0,0
38,108,540,false,trade_planning,65535,536,540,3505,1120,120,259,5609,0,20904,0,60197,388924245,377,26231665,322915755,126804459,0,0,5359945,16588207,-11228262,838,35870080775,11956693918,834872668,86830713,6742429,737376,ACTIVE,true,0,0,0
39,109,545,false,trade_planning,65535,541,545,3504,1120,120,259,5609,0,19111,0,61699,350741095,377,22513253,289373108,101601174,0,0,5128347,10221819,-5093472,833,35900520241,11966840422,789304755,89624286,6563122,723613,ACTIVE,true,0,0,0
40,110,550,false,trade_planning,65535,546,550,3504,1120,120,259,5609,0,18768,0,61804,348411558,383,22067808,285064376,98169507,0,0,4055714,9971479,-5915765,846,35958291055,11986097347,790571311,73275097,6387250,636741,ACTIVE,true,0,0,0
41,111,555,false,trade_planning,65535,551,555,3503,1120,120,259,5609,0,18510,0,61763,342953872,383,21836550,280648780,94616999,0,0,3859160,10265109,-6405949,848,35995320108,11998440388,792912773,68548553,6298237,574559,ACTIVE,true,0,0,0
42,112,560,false,trade_planning,65535,556,560,3502,1120,120,259,5609,0,20420,0,59570,379330824,385,25846962,301679265,123320708,0,0,4077667,17274669,-13197002,855,36023502388,12007834476,854645994,62558362,6496354,725666,ACTIVE,true,0,0,0
43,113,565,false,trade_planning,65535,561,565,3498,1120,120,259,5609,0,19126,0,60608,348644962,386,22665581,270440354,93425588,0,0,4506169,10783281,-6277112,851,36024857104,12008286033,805434083,73350593,6893206,760412,ACTIVE,true,0,0,0
44,114,570,false,trade_planning,65535,566,570,3496,1120,120,259,5609,0,21000,0,58449,382562682,387,26212472,296170009,119790811,0,0,6309624,16240940,-9931316,846,36050467120,12016822721,841393144,78101544,7314042,963265,ACTIVE,true,0,0,0
45,115,575,false,trade_planning,65535,571,575,3494,1120,120,259,5609,0,19512,0,59685,356357224,387,23223200,272655847,95166935,0,0,5660088,10869473,-5209385,843,36070590964,12023530655,806663840,84126325,7176987,683612,ACTIVE,true,0,0,0
46,116,580,false,trade_planning,65535,576,580,3493,1120,120,259,5609,0,19699,0,59292,363977925,386,23504250,272316085,93470558,0,0,6018755,11142831,-5124076,841,36115716070,12038572345,836433759,83888044,7002804,649852,ACTIVE,true,0,0,0
47,117,585,false,trade_planning,65535,581,585,3492,1120,120,259,5609,0,19354,0,59439,361194957,388,22918933,270898645,93769853,0,0,4804952,10331422,-5526470,852,36143830688,12047943894,828301726,73753358,6593441,648215,ACTIVE,true,0,0,0
48,118,590,false,trade_planning,65535,586,590,3492,1120,120,259,5609,0,20958,0,57607,392888911,391,26172890,301495145,119930016,0,0,4416521,15913006,-11496485,851,36162361166,12054120719,869060544,69891174,6513447,633731,ACTIVE,true,0,0,0
49,119,595,false,trade_planning,65535,591,595,3491,1120,120,259,5609,0,19229,0,59127,358371826,391,22742857,278711819,94732662,0,0,3913485,10459869,-6546384,854,36158700701,12052900564,806298538,66107905,6424383,633406,ACTIVE,true,0,0,0
50,120,600,false,trade_planning,65535,596,600,3490,1120,120,259,5609,0,20720,0,57475,384597843,392,25630355,303230510,119947932,0,0,5102364,15084314,-9981950,846,36187350602,12062450549,832189846,76389736,6947498,799220,ACTIVE,true,0,0,0
51,121,605,false,trade_planning,65535,601,605,3490,1120,120,259,5609,0,19689,0,58288,360106595,387,23404424,288161832,100337120,0,0,4534642,10881982,-6347340,847,36217792275,12072597765,781776395,77837053,7019480,859075,ACTIVE,true,0,0,0
52,122,610,false,trade_planning,65535,606,610,3486,1120,120,259,5609,0,19748,0,58046,358546035,381,23614266,286150354,97293807,0,0,4943941,11009003,-6065062,844,36275123302,12091708088,797525892,84056416,6906625,910071,ACTIVE,true,0,0,0
53,123,615,false,trade_planning,65535,611,615,3486,1120,120,259,5609,0,19832,0,57821,361471691,370,23497602,290371518,98192311,0,0,5195009,10207753,-5012744,840,36327623336,12109208111,791983503,85994858,6864973,850784,ACTIVE,true,0,0,0
54,124,620,false,trade_planning,65535,616,620,3486,1120,120,259,5609,0,21603,0,55928,396813895,365,27195980,323105978,129659801,0,0,5156953,16658836,-11501883,840,36373127396,12124376128,831927370,82186129,6930220,818426,ACTIVE,true,0,0,0
55,125,625,false,trade_planning,65535,621,625,3486,1120,120,259,5609,0,19503,0,57946,359243031,350,22959190,294125082,99546379,0,0,4265077,9685329,-5420252,844,36408709742,12136236944,764876728,74029229,6706076,555878,ACTIVE,true,0,0,0
56,126,630,false,trade_planning,65535,626,630,3481,1120,120,259,5609,0,20608,0,56716,377313206,357,25439387,312415563,117173107,0,0,4140008,13417322,-9277314,854,36464914199,12154971737,781637644,69245937,6442120,583129,ACTIVE,true,0,0,0
57,127,635,false,trade_planning,65535,631,635,3482,1120,120,259,5609,0,19479,0,57730,360000759,354,23188928,302278902,104376735,0,0,3698197,10667368,-6969171,856,36518619636,12172873546,741377101,72135183,6150607,606892,ACTIVE,true,0,0,0
58,128,640,false,trade_planning,65535,636,640,3478,1120,120,259,5609,0,19262,0,57811,351722558,343,22657902,296937523,98571843,0,0,3438234,9711598,-6273364,854,36592299241,12197433427,737241075,72535698,6387229,715097,ACTIVE,true,0,0,0
59,129,645,false,trade_planning,65535,641,645,3477,1120,120,259,5609,0,20260,0,56703,368925948,339,24466076,311358358,110633085,0,0,4064589,12309560,-8244971,846,36666688240,12222229752,751454846,80966708,6645423,820077,ACTIVE,true,0,0,0
