epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,artificial_change_applied,artificial_change_pending,reserve
2,2,11,1227,17,20,-37,gold_ore,11524.274,0,-0.25,-0.25,11524.024
2,2,11,1227,17,20,-37,silver_ore,6.5455065e+06,0,-2.5,-2.5,6.545504e+06
2,2,11,1227,17,20,-37,salt,0,0,0,0,0
2,2,11,1227,17,20,-37,saltpeter,0,0,0,0,0
2,2,11,1227,17,20,-37,rare_earth,0,0,0,0,0
2,2,11,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
2,2,11,1227,17,20,-37,wild_game,10659.043,24.158009,-21.45,-21.45,10661.751
2,2,11,1227,17,20,-37,marine_fish,0,0,0,0,0
2,2,11,1227,17,20,-37,bauxite,0,0,0,0,0
2,2,11,1227,17,20,-37,limestone,0,0,0,0,0
2,2,11,1227,17,20,-37,silica_sand,0,0,0,0,0
2,2,11,1227,17,20,-37,phosphate_rock,0,0,0,0,0
2,2,11,1227,17,20,-37,tin_ore,0,0,0,0,0
2,2,11,1227,17,20,-37,lead_ore,0,0,0,0,0
2,2,11,1227,17,20,-37,zinc_ore,0,0,0,0,0
2,2,11,1227,17,20,-37,manganese_ore,0,0,0,0,0
2,2,11,1227,17,20,-37,sulfur,0,0,0,0,0
2,2,11,1227,17,20,-37,flint,57404.18,-0.00046873093,-0.98,-0.917,57403.2
3,3,16,1227,17,20,-37,timber,100080.4,42.882812,0,-1.188,100123.28
3,3,16,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
3,3,16,1227,17,20,-37,fertile_soil,16594.967,3.3105469,0,0,16598.277
3,3,16,1227,17,20,-37,arable_land,0,0,0,0,0
3,3,16,1227,17,20,-37,paddy_land,0,0,0,0,0
3,3,16,1227,17,20,-37,plantation_land,0,0,0,0,0
3,3,16,1227,17,20,-37,pasture,0,0,0,0,0
3,3,16,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
3,3,16,1227,17,20,-37,oil,0,0,0,0,0
3,3,16,1227,17,20,-37,natural_gas,0,0,0,0,0
3,3,16,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
3,3,16,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
3,3,16,1227,17,20,-37,gold_ore,11524.024,0,-0.25,-0.25,11523.774
3,3,16,1227,17,20,-37,silver_ore,6.545504e+06,0,-2.5,-2.5,6.5455015e+06
3,3,16,1227,17,20,-37,salt,0,0,0,0,0
3,3,16,1227,17,20,-37,saltpeter,0,0,0,0,0
3,3,16,1227,17,20,-37,rare_earth,0,0,0,0,0
3,3,16,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
3,3,16,1227,17,20,-37,wild_game,10661.751,24.585743,-21.45,-42.9,10664.887
3,3,16,1227,17,20,-37,marine_fish,0,0,0,0,0
3,3,16,1227,17,20,-37,bauxite,0,0,0,0,0
3,3,16,1227,17,20,-37,limestone,0,0,0,0,0
3,3,16,1227,17,20,-37,silica_sand,0,0,0,0,0
3,3,16,1227,17,20,-37,phosphate_rock,0,0,0,0,0
3,3,16,1227,17,20,-37,tin_ore,0,0,0,0,0
3,3,16,1227,17,20,-37,lead_ore,0,0,0,0,0
3,3,16,1227,17,20,-37,zinc_ore,0,0,0,0,0
3,3,16,1227,17,20,-37,manganese_ore,0,0,0,0,0
3,3,16,1227,17,20,-37,sulfur,0,0,0,0,0
3,3,16,1227,17,20,-37,flint,57403.2,-0.0009687543,-0.917,-0.47,57402.28
4,4,21,1227,17,20,-37,timber,100123.28,43.242687,-1.188,-1.363,100165.336
4,4,21,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
4,4,21,1227,17,20,-37,fertile_soil,16598.277,3.3710938,0,0,16601.648
4,4,21,1227,17,20,-37,arable_land,0,0,0,0,0
4,4,21,1227,17,20,-37,paddy_land,0,0,0,0,0
4,4,21,1227,17,20,-37,plantation_land,0,0,0,0,0
4,4,21,1227,17,20,-37,pasture,0,0,0,0,0
4,4,21,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
4,4,21,1227,17,20,-37,oil,0,0,0,0,0
4,4,21,1227,17,20,-37,natural_gas,0,0,0,0,0
4,4,21,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
4,4,21,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
4,4,21,1227,17,20,-37,gold_ore,11523.774,0,-0.25,-0.25,11523.524
4,4,21,1227,17,20,-37,silver_ore,6.5455015e+06,0,-2.5,-2.5,6.545499e+06
4,4,21,1227,17,20,-37,salt,0,0,0,0,0
4,4,21,1227,17,20,-37,saltpeter,0,0,0,0,0
4,4,21,1227,17,20,-37,rare_earth,0,0,0,0,0
4,4,21,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
4,4,21,1227,17,20,-37,wild_game,10664.887,24.6334,-42.9,-33.366,10646.62
4,4,21,1227,17,20,-37,marine_fish,0,0,0,0,0
4,4,21,1227,17,20,-37,bauxite,0,0,0,0,0
4,4,21,1227,17,20,-37,limestone,0,0,0,0,0
4,4,21,1227,17,20,-37,silica_sand,0,0,0,0,0
4,4,21,1227,17,20,-37,phosphate_rock,0,0,0,0,0
4,4,21,1227,17,20,-37,tin_ore,0,0,0,0,0
4,4,21,1227,17,20,-37,lead_ore,0,0,0,0,0
4,4,21,1227,17,20,-37,zinc_ore,0,0,0,0,0
4,4,21,1227,17,20,-37,manganese_ore,0,0,0,0,0
4,4,21,1227,17,20,-37,sulfur,0,0,0,0,0
4,4,21,1227,17,20,-37,flint,57402.28,0.0012499988,-0.47,-0.03,57401.812
5,5,26,1227,17,20,-37,timber,100165.336,43.488,-1.363,-1.617,100207.46
5,5,26,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
5,5,26,1227,17,20,-37,fertile_soil,16601.648,3.4296875,0,0,16605.078
5,5,26,1227,17,20,-37,arable_land,0,0,0,0,0
5,5,26,1227,17,20,-37,paddy_land,0,0,0,0,0
5,5,26,1227,17,20,-37,plantation_land,0,0,0,0,0
5,5,26,1227,17,20,-37,pasture,0,0,0,0,0
5,5,26,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
5,5,26,1227,17,20,-37,oil,0,0,0,0,0
5,5,26,1227,17,20,-37,natural_gas,0,0,0,0,0
5,5,26,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
5,5,26,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
5,5,26,1227,17,20,-37,gold_ore,11523.524,0,-0.25,-0.25,11523.274
5,5,26,1227,17,20,-37,silver_ore,6.545499e+06,0,-2.5,-2.5,6.5454965e+06
5,5,26,1227,17,20,-37,salt,0,0,0,0,0
5,5,26,1227,17,20,-37,saltpeter,0,0,0,0,0
5,5,26,1227,17,20,-37,rare_earth,0,0,0,0,0
5,5,26,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
5,5,26,1227,17,20,-37,wild_game,10646.62,24.665806,-33.366,-25.703,10637.92
5,5,26,1227,17,20,-37,marine_fish,0,0,0,0,0
5,5,26,1227,17,20,-37,bauxite,0,0,0,0,0
5,5,26,1227,17,20,-37,limestone,0,0,0,0,0
5,5,26,1227,17,20,-37,silica_sand,0,0,0,0,0
5,5,26,1227,17,20,-37,phosphate_rock,0,0,0,0,0
5,5,26,1227,17,20,-37,tin_ore,0,0,0,0,0
5,5,26,1227,17,20,-37,lead_ore,0,0,0,0,0
5,5,26,1227,17,20,-37,zinc_ore,0,0,0,0,0
5,5,26,1227,17,20,-37,manganese_ore,0,0,0,0,0
5,5,26,1227,17,20,-37,sulfur,0,0,0,0,0
5,5,26,1227,17,20,-37,flint,57401.812,-0.0012500007,-0.03,-0.03,57401.78
6,6,31,1227,17,20,-37,timber,100207.46,43.046688,-1.617,-1.695,100248.89
6,6,31,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
6,6,31,1227,17,20,-37,fertile_soil,16605.078,3.3027344,0,0,16608.38
6,6,31,1227,17,20,-37,arable_land,0,0,0,0,0
6,6,31,1227,17,20,-37,paddy_land,0,0,0,0,0
6,6,31,1227,17,20,-37,plantation_land,0,0,0,0,0
6,6,31,1227,17,20,-37,pasture,0,0,0,0,0
6,6,31,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
6,6,31,1227,17,20,-37,oil,0,0,0,0,0
6,6,31,1227,17,20,-37,natural_gas,0,0,0,0,0
6,6,31,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
6,6,31,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
6,6,31,1227,17,20,-37,gold_ore,11523.274,0,-0.25,-0.25,11523.024
6,6,31,1227,17,20,-37,silver_ore,6.5454965e+06,0,-2.5,-2.5,6.545494e+06
6,6,31,1227,17,20,-37,salt,0,0,0,0,0
6,6,31,1227,17,20,-37,saltpeter,0,0,0,0,0
6,6,31,1227,17,20,-37,rare_earth,0,0,0,0,0
6,6,31,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
6,6,31,1227,17,20,-37,wild_game,10637.92,24.382687,-25.703,-16.945,10636.6
6,6,31,1227,17,20,-37,marine_fish,0,0,0,0,0
6,6,31,1227,17,20,-37,bauxite,0,0,0,0,0
6,6,31,1227,17,20,-37,limestone,0,0,0,0,0
6,6,31,1227,17,20,-37,silica_sand,0,0,0,0,0
6,6,31,1227,17,20,-37,phosphate_rock,0,0,0,0,0
6,6,31,1227,17,20,-37,tin_ore,0,0,0,0,0
6,6,31,1227,17,20,-37,lead_ore,0,0,0,0,0
6,6,31,1227,17,20,-37,zinc_ore,0,0,0,0,0
6,6,31,1227,17,20,-37,manganese_ore,0,0,0,0,0
6,6,31,1227,17,20,-37,sulfur,0,0,0,0,0
6,6,31,1227,17,20,-37,flint,57401.78,0.0026562493,-0.03,-0.03,57401.754
7,7,36,1227,17,20,-37,timber,100248.89,43.16375,-1.695,-1.531,100290.36
7,7,36,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
7,7,36,1227,17,20,-37,fertile_soil,16608.38,3.2929688,0,0,16611.674
7,7,36,1227,17,20,-37,arable_land,0,0,0,0,0
7,7,36,1227,17,20,-37,paddy_land,0,0,0,0,0
7,7,36,1227,17,20,-37,plantation_land,0,0,0,0,0
7,7,36,1227,17,20,-37,pasture,0,0,0,0,0
7,7,36,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
7,7,36,1227,17,20,-37,oil,0,0,0,0,0
7,7,36,1227,17,20,-37,natural_gas,0,0,0,0,0
7,7,36,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
7,7,36,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
7,7,36,1227,17,20,-37,gold_ore,11523.024,0,-0.25,-0.25,11522.774
7,7,36,1227,17,20,-37,silver_ore,6.545494e+06,0,-2.5,-2.5,6.5454915e+06
7,7,36,1227,17,20,-37,salt,0,0,0,0,0
7,7,36,1227,17,20,-37,saltpeter,0,0,0,0,0
7,7,36,1227,17,20,-37,rare_earth,0,0,0,0,0
7,7,36,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
7,7,36,1227,17,20,-37,wild_game,10636.6,24.206718,-16.945,-42.9,10643.861
7,7,36,1227,17,20,-37,marine_fish,0,0,0,0,0
7,7,36,1227,17,20,-37,bauxite,0,0,0,0,0
7,7,36,1227,17,20,-37,limestone,0,0,0,0,0
7,7,36,1227,17,20,-37,silica_sand,0,0,0,0,0
7,7,36,1227,17,20,-37,phosphate_rock,0,0,0,0,0
7,7,36,1227,17,20,-37,tin_ore,0,0,0,0,0
7,7,36,1227,17,20,-37,lead_ore,0,0,0,0,0
7,7,36,1227,17,20,-37,zinc_ore,0,0,0,0,0
7,7,36,1227,17,20,-37,manganese_ore,0,0,0,0,0
7,7,36,1227,17,20,-37,sulfur,0,0,0,0,0
7,7,36,1227,17,20,-37,flint,57401.754,-0.0012500007,-0.03,-0.03,57401.723
8,8,41,1227,17,20,-37,timber,100290.36,43.359123,-1.531,-1.655,100332.19
8,8,41,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
8,8,41,1227,17,20,-37,fertile_soil,16611.674,3.3007812,0,0,16614.975
8,8,41,1227,17,20,-37,arable_land,0,0,0,0,0
8,8,41,1227,17,20,-37,paddy_land,0,0,0,0,0
8,8,41,1227,17,20,-37,plantation_land,0,0,0,0,0
8,8,41,1227,17,20,-37,pasture,0,0,0,0,0
8,8,41,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
8,8,41,1227,17,20,-37,oil,0,0,0,0,0
8,8,41,1227,17,20,-37,natural_gas,0,0,0,0,0
8,8,41,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
8,8,41,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
8,8,41,1227,17,20,-37,gold_ore,11522.774,0,-0.25,-0.25,11522.524
8,8,41,1227,17,20,-37,silver_ore,6.5454915e+06,0,-2.5,-2.5,6.545489e+06
8,8,41,1227,17,20,-37,salt,0,0,0,0,0
8,8,41,1227,17,20,-37,saltpeter,0,0,0,0,0
8,8,41,1227,17,20,-37,rare_earth,0,0,0,0,0
8,8,41,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
8,8,41,1227,17,20,-37,wild_game,10643.861,24.057228,-42.9,-34.637,10625.019
8,8,41,1227,17,20,-37,marine_fish,0,0,0,0,0
8,8,41,1227,17,20,-37,bauxite,0,0,0,0,0
8,8,41,1227,17,20,-37,limestone,0,0,0,0,0
8,8,41,1227,17,20,-37,silica_sand,0,0,0,0,0
8,8,41,1227,17,20,-37,phosphate_rock,0,0,0,0,0
8,8,41,1227,17,20,-37,tin_ore,0,0,0,0,0
8,8,41,1227,17,20,-37,lead_ore,0,0,0,0,0
8,8,41,1227,17,20,-37,zinc_ore,0,0,0,0,0
8,8,41,1227,17,20,-37,manganese_ore,0,0,0,0,0
8,8,41,1227,17,20,-37,sulfur,0,0,0,0,0
8,8,41,1227,17,20,-37,flint,57401.723,-0.0012500007,-0.03,-0.03,57401.69
9,9,46,1227,17,20,-37,timber,100332.19,43.201874,-1.655,-1.695,100373.734
9,9,46,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
9,9,46,1227,17,20,-37,fertile_soil,16614.975,3.21875,0,0,16618.193
9,9,46,1227,17,20,-37,arable_land,0,0,0,0,0
9,9,46,1227,17,20,-37,paddy_land,0,0,0,0,0
9,9,46,1227,17,20,-37,plantation_land,0,0,0,0,0
9,9,46,1227,17,20,-37,pasture,0,0,0,0,0
9,9,46,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
9,9,46,1227,17,20,-37,oil,0,0,0,0,0
9,9,46,1227,17,20,-37,natural_gas,0,0,0,0,0
9,9,46,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
9,9,46,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
9,9,46,1227,17,20,-37,gold_ore,11522.524,0,-0.25,-0.25,11522.274
9,9,46,1227,17,20,-37,silver_ore,6.545489e+06,0,-2.5,-2.5,6.5454865e+06
9,9,46,1227,17,20,-37,salt,0,0,0,0,0
9,9,46,1227,17,20,-37,saltpeter,0,0,0,0,0
9,9,46,1227,17,20,-37,rare_earth,0,0,0,0,0
9,9,46,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
9,9,46,1227,17,20,-37,wild_game,10625.019,23.681923,-34.637,-27.709,10614.063
9,9,46,1227,17,20,-37,marine_fish,0,0,0,0,0
9,9,46,1227,17,20,-37,bauxite,0,0,0,0,0
9,9,46,1227,17,20,-37,limestone,0,0,0,0,0
9,9,46,1227,17,20,-37,silica_sand,0,0,0,0,0
9,9,46,1227,17,20,-37,phosphate_rock,0,0,0,0,0
9,9,46,1227,17,20,-37,tin_ore,0,0,0,0,0
9,9,46,1227,17,20,-37,lead_ore,0,0,0,0,0
9,9,46,1227,17,20,-37,zinc_ore,0,0,0,0,0
9,9,46,1227,17,20,-37,manganese_ore,0,0,0,0,0
9,9,46,1227,17,20,-37,sulfur,0,0,0,0,0
9,9,46,1227,17,20,-37,flint,57401.69,0.0026562493,-0.03,-0.03,57401.664
10,10,51,1227,17,20,-37,timber,100373.734,43.054375,-1.695,-1.695,100415.09
10,10,51,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
10,10,51,1227,17,20,-37,fertile_soil,16618.193,3.140625,0,0,16621.334
10,10,51,1227,17,20,-37,arable_land,0,0,0,0,0
10,10,51,1227,17,20,-37,paddy_land,0,0,0,0,0
10,10,51,1227,17,20,-37,plantation_land,0,0,0,0,0
10,10,51,1227,17,20,-37,pasture,0,0,0,0,0
10,10,51,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
10,10,51,1227,17,20,-37,oil,0,0,0,0,0
10,10,51,1227,17,20,-37,natural_gas,0,0,0,0,0
10,10,51,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
10,10,51,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
10,10,51,1227,17,20,-37,gold_ore,11522.274,0,-0.25,-0.25,11522.024
10,10,51,1227,17,20,-37,silver_ore,6.5454865e+06,0,-2.5,-2.5,6.545484e+06
10,10,51,1227,17,20,-37,salt,0,0,0,0,0
10,10,51,1227,17,20,-37,saltpeter,0,0,0,0,0
10,10,51,1227,17,20,-37,rare_earth,0,0,0,0,0
10,10,51,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
10,10,51,1227,17,20,-37,wild_game,10614.063,23.347672,-27.709,-19.293,10609.702
10,10,51,1227,17,20,-37,marine_fish,0,0,0,0,0
10,10,51,1227,17,20,-37,bauxite,0,0,0,0,0
10,10,51,1227,17,20,-37,limestone,0,0,0,0,0
10,10,51,1227,17,20,-37,silica_sand,0,0,0,0,0
10,10,51,1227,17,20,-37,phosphate_rock,0,0,0,0,0
10,10,51,1227,17,20,-37,tin_ore,0,0,0,0,0
10,10,51,1227,17,20,-37,lead_ore,0,0,0,0,0
10,10,51,1227,17,20,-37,zinc_ore,0,0,0,0,0
10,10,51,1227,17,20,-37,manganese_ore,0,0,0,0,0
10,10,51,1227,17,20,-37,sulfur,0,0,0,0,0
10,10,51,1227,17,20,-37,flint,57401.664,-0.0012500007,-0.03,-0.03,57401.633
11,11,56,1227,17,20,-37,timber,100415.09,43.241875,-1.695,-1.695,100456.64
11,11,56,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
11,11,56,1227,17,20,-37,fertile_soil,16621.334,3.1328125,0,0,16624.467
11,11,56,1227,17,20,-37,arable_land,0,0,0,0,0
11,11,56,1227,17,20,-37,paddy_land,0,0,0,0,0
11,11,56,1227,17,20,-37,plantation_land,0,0,0,0,0
11,11,56,1227,17,20,-37,pasture,0,0,0,0,0
11,11,56,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
11,11,56,1227,17,20,-37,oil,0,0,0,0,0
11,11,56,1227,17,20,-37,natural_gas,0,0,0,0,0
11,11,56,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
11,11,56,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
11,11,56,1227,17,20,-37,gold_ore,11522.024,0,-0.25,-0.25,11521.774
11,11,56,1227,17,20,-37,silver_ore,6.545484e+06,0,-2.5,-2.5,6.5454815e+06
11,11,56,1227,17,20,-37,salt,0,0,0,0,0
11,11,56,1227,17,20,-37,saltpeter,0,0,0,0,0
11,11,56,1227,17,20,-37,rare_earth,0,0,0,0,0
11,11,56,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
11,11,56,1227,17,20,-37,wild_game,10609.702,23.13382,-19.293,-10.431,10613.543
11,11,56,1227,17,20,-37,marine_fish,0,0,0,0,0
11,11,56,1227,17,20,-37,bauxite,0,0,0,0,0
11,11,56,1227,17,20,-37,limestone,0,0,0,0,0
11,11,56,1227,17,20,-37,silica_sand,0,0,0,0,0
11,11,56,1227,17,20,-37,phosphate_rock,0,0,0,0,0
11,11,56,1227,17,20,-37,tin_ore,0,0,0,0,0
11,11,56,1227,17,20,-37,lead_ore,0,0,0,0,0
11,11,56,1227,17,20,-37,zinc_ore,0,0,0,0,0
11,11,56,1227,17,20,-37,manganese_ore,0,0,0,0,0
11,11,56,1227,17,20,-37,sulfur,0,0,0,0,0
11,11,56,1227,17,20,-37,flint,57401.633,-0.0012500007,-0.03,-0.03,57401.6
12,12,61,1227,17,20,-37,timber,100456.64,42.968437,-1.695,-1.695,100497.914
12,12,61,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
12,12,61,1227,17,20,-37,fertile_soil,16624.467,3.0234375,0,0,16627.49
12,12,61,1227,17,20,-37,arable_land,0,0,0,0,0
12,12,61,1227,17,20,-37,paddy_land,0,0,0,0,0
12,12,61,1227,17,20,-37,plantation_land,0,0,0,0,0
12,12,61,1227,17,20,-37,pasture,0,0,0,0,0
12,12,61,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
12,12,61,1227,17,20,-37,oil,0,0,0,0,0
12,12,61,1227,17,20,-37,natural_gas,0,0,0,0,0
12,12,61,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
12,12,61,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
12,12,61,1227,17,20,-37,gold_ore,11521.774,0,-0.25,-0.25,11521.524
12,12,61,1227,17,20,-37,silver_ore,6.5454815e+06,0,-2.5,-2.5,6.545479e+06
12,12,61,1227,17,20,-37,salt,0,0,0,0,0
12,12,61,1227,17,20,-37,saltpeter,0,0,0,0,0
12,12,61,1227,17,20,-37,rare_earth,0,0,0,0,0
12,12,61,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
12,12,61,1227,17,20,-37,wild_game,10613.543,22.721039,-10.431,-9.482,10625.833
12,12,61,1227,17,20,-37,marine_fish,0,0,0,0,0
12,12,61,1227,17,20,-37,bauxite,0,0,0,0,0
12,12,61,1227,17,20,-37,limestone,0,0,0,0,0
12,12,61,1227,17,20,-37,silica_sand,0,0,0,0,0
12,12,61,1227,17,20,-37,phosphate_rock,0,0,0,0,0
12,12,61,1227,17,20,-37,tin_ore,0,0,0,0,0
12,12,61,1227,17,20,-37,lead_ore,0,0,0,0,0
12,12,61,1227,17,20,-37,zinc_ore,0,0,0,0,0
12,12,61,1227,17,20,-37,manganese_ore,0,0,0,0,0
12,12,61,1227,17,20,-37,sulfur,0,0,0,0,0
12,12,61,1227,17,20,-37,flint,57401.6,0.0026562493,-0.03,-0.03,57401.574
13,13,66,1227,17,20,-37,timber,100497.914,43.124687,-1.695,-1.695,100539.34
13,13,66,1227,17,20,-37,stone,629419.8,0,0,0,629419.8
13,13,66,1227,17,20,-37,fertile_soil,16627.49,3.0019531,0,0,16630.492
13,13,66,1227,17,20,-37,arable_land,0,0,0,0,0
13,13,66,1227,17,20,-37,paddy_land,0,0,0,0,0
13,13,66,1227,17,20,-37,plantation_land,0,0,0,0,0
13,13,66,1227,17,20,-37,pasture,0,0,0,0,0
13,13,66,1227,17,20,-37,coal,1.1166982e+08,0,0,0,1.1166982e+08
13,13,66,1227,17,20,-37,oil,0,0,0,0,0
13,13,66,1227,17,20,-37,natural_gas,0,0,0,0,0
13,13,66,1227,17,20,-37,copper_ore,6.825623e+06,0,0,0,6.825623e+06
13,13,66,1227,17,20,-37,iron_ore,2.7677373e+08,0,0,0,2.7677373e+08
13,13,66,1227,17,20,-37,gold_ore,11521.524,0,-0.25,-0.25,11521.274
13,13,66,1227,17,20,-37,silver_ore,6.545479e+06,0,-2.5,-2.5,6.5454765e+06
13,13,66,1227,17,20,-37,salt,0,0,0,0,0
13,13,66,1227,17,20,-37,saltpeter,0,0,0,0,0
13,13,66,1227,17,20,-37,rare_earth,0,0,0,0,0
13,13,66,1227,17,20,-37,clay,1.6041e+07,0,0,0,1.6041e+07
13,13,66,1227,17,20,-37,wild_game,10625.833,22.51618,-9.482,-9.482,10638.867
13,13,66,1227,17,20,-37,marine_fish,0,0,0,0,0
13,13,66,1227,17,20,-37,bauxite,0,0,0,0,0
13,13,66,1227,17,20,-37,limestone,0,0,0,0,0
13,13,66,1227,17,20,-37,silica_sand,0,0,0,0,0
13,13,66,1227,17,20,-37,phosphate_rock,0,0,0,0,0
13,13,66,1227,17,20,-37,tin_ore,0,0,0,0,0
