epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason
2,4,4,680,15,11,-26,0,1,70,9,24,48,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,11950,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,14103,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,3,91,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,14103,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,4,107,20,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,17886,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,5,204,20,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,17886,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,6,239,12,8,16,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,12827,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,7,243,20,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,17886,0,0,0,0,,0,0,0,0,0
2,4,4,680,15,11,-26,0,8,252,9,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,11950,0,0,0,0,,0,0,0,0,0
3,5,5,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,18049,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9375,65536,0,0,0,0,12316,61580,61580,16960,15708,,65536,0,0,0,0
3,5,5,680,15,11,-26,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,42796,0,0,0,0,840000,629880,0,210120,0,0,3149400,0,0,0,4200000,0,21712,65536,0,0,0,0,12316,2955840,2955840,193560,17500,,65536,0,0,0,0
3,5,5,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54838,65536,0,0,0,0,14528,0,0,0,2040,,0,0,0,0,3
3,5,5,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-699,65536,0,0,0,0,14528,72640,72640,-72640,16100,,0,2000,0,0,0
3,5,5,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18415,92075,92075,-92075,0,,65536,0,0,0,0
3,5,5,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,65536,65536,24216,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13223,65536,200000,200000,42500,42500,18415,92075,292075,107925,40000,,65536,0,0,0,0
3,5,5,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,-7868,0,0,0,0,98700,32180,0,66520,14300,0,338320,0,0,0,2023840,0,43667,65536,0,0,0,0,13226,1058080,1058080,-719760,24923,,32768,30000,0,0,0
3,5,5,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,65536,65536,-9440,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16311,65536,200000,200000,5000,5000,18415,92075,292075,-42075,10000,,65536,0,0,0,0
3,5,5,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542400,0,54371,65536,0,0,0,0,12316,123160,123160,-123160,39240,,0,150000,0,0,0
4,6,6,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,18049,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9375,65536,0,0,0,0,12316,61580,61580,16960,15708,,65536,0,0,0,0
4,6,6,680,15,11,-26,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,42796,0,0,0,0,840000,629880,0,210120,0,0,3149400,0,0,0,4200000,0,21712,65536,0,0,0,0,12316,2955840,2955840,193560,17500,,0,0,0,0,0
4,6,6,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54838,65536,0,0,0,0,14528,0,0,0,2040,,0,2000,0,0,0
4,6,6,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-699,65536,0,0,0,0,14528,72640,72640,-72640,16100,,65536,0,0,0,0
4,6,6,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18415,92075,92075,-92075,0,,65536,0,0,0,0
4,6,6,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,65536,65536,24216,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13223,65536,200000,200000,42500,42500,18415,92075,292075,107925,40000,,32768,30000,0,0,0
4,6,6,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,-7868,0,0,0,0,98700,32180,0,66520,14300,0,338320,0,0,0,2023840,0,43667,65536,0,0,0,0,13226,1058080,1058080,-719760,24923,,65536,0,0,0,0
4,6,6,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,65536,65536,-9440,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16311,65536,200000,200000,5000,5000,18415,92075,292075,-42075,10000,,0,150000,0,0,0
4,6,6,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542400,0,54371,65536,0,0,0,0,12316,123160,123160,-123160,39240,,2048,0,0,0,0
5,7,7,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,18049,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9375,65536,0,0,0,0,12316,61580,61580,16960,15708,,0,0,0,0,0
5,7,7,680,15,11,-26,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,42796,0,0,0,0,840000,629880,0,210120,0,0,3149400,0,0,0,4200000,0,21712,65536,0,0,0,0,12316,2955840,2955840,193560,17500,,0,2000,0,0,0
5,7,7,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54838,65536,0,0,0,0,14528,0,0,0,2040,,65536,0,0,0,0
5,7,7,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-699,65536,0,0,0,0,14528,72640,72640,-72640,16100,,65536,0,0,0,0
5,7,7,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18415,92075,92075,-92075,0,,32768,30000,0,0,0
5,7,7,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,65536,65536,24216,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13223,65536,200000,200000,42500,42500,18415,92075,292075,107925,40000,,65536,0,0,0,0
5,7,7,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,-7868,0,0,0,0,98700,32180,0,66520,14300,0,338320,0,0,0,2023840,0,43667,65536,0,0,0,0,13226,1058080,1058080,-719760,24923,,0,150000,0,0,0
5,7,7,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,65536,65536,-9440,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16311,65536,200000,200000,5000,5000,18415,92075,292075,-42075,10000,,2048,0,0,0,0
5,7,7,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542400,0,54371,65536,0,0,0,0,12316,123160,123160,-123160,39240,,33306,0,0,0,0
6,8,8,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,18049,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9375,65536,0,0,0,0,12316,61580,61580,16960,15708,,0,0,0,0,0
6,8,8,680,15,11,-26,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,42796,0,0,0,0,840000,629880,0,210120,0,0,3149400,0,0,0,4200000,0,21712,65536,0,0,0,0,12316,2955840,2955840,193560,17500,,0,2000,0,0,0
6,8,8,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54838,65536,0,0,0,0,14528,0,0,0,2040,,65536,0,0,0,0
6,8,8,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-699,65536,0,0,0,0,14528,72640,72640,-72640,16100,,65536,0,0,0,0
6,8,8,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18415,92075,92075,-92075,0,,32768,30000,0,0,0
6,8,8,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,65536,65536,24216,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13223,65536,200000,200000,42500,42500,18415,92075,292075,107925,40000,,65536,0,0,0,0
6,8,8,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,-7868,0,0,0,0,98700,32180,0,66520,14300,0,338320,0,0,0,2023840,0,43667,65536,0,0,0,0,13226,1058080,1058080,-719760,24923,,0,150000,0,0,0
6,8,8,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,65536,65536,-9440,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16311,65536,200000,200000,5000,5000,18415,92075,292075,-42075,10000,,2048,0,0,0,0
6,8,8,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542400,0,54371,65536,0,0,0,0,12316,123160,123160,-123160,39240,,33306,0,0,0,0
7,9,9,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,18049,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9375,65536,0,0,0,0,12316,61580,61580,16960,15708,,0,0,0,0,0
7,9,9,680,15,11,-26,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,42796,0,0,0,0,840000,629880,0,210120,0,0,3149400,0,0,0,4200000,0,21712,65536,0,0,0,0,12316,2955840,2955840,193560,17500,,0,2000,0,0,0
7,9,9,680,15,11,-26,0,2,80,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54838,65536,0,0,0,0,14528,0,0,0,2040,,65536,0,0,0,0
7,9,9,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82500,0,-699,65536,0,0,0,0,14528,72640,72640,-72640,16100,,65536,0,0,0,0
7,9,9,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18415,92075,92075,-92075,0,,32768,30000,0,0,0
7,9,9,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,65536,65536,24216,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13223,65536,200000,200000,42500,42500,18415,92075,292075,107925,40000,,65536,0,0,0,0
7,9,9,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,-7868,0,0,0,0,98700,32180,0,66520,14300,0,338320,0,0,0,2023840,0,43667,65536,0,0,0,0,13226,1058080,1058080,-719760,24923,,0,150000,0,0,0
7,9,9,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,65536,65536,-9440,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16311,65536,200000,200000,5000,5000,18415,92075,292075,-42075,10000,,2048,0,0,0,0
7,9,9,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542400,0,54371,65536,0,0,0,0,12316,123160,123160,-123160,39240,,33306,0,0,0,0
8,10,10,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-63226,0,0,0,0,613,613,0,0,30,0,2199,0,0,0,2224,0,351,2048,0,0,0,0,12482,62410,62410,-60211,444,,2048,0,0,0,8
8,10,10,680,15,11,-26,0,1,70,9,24,48,48,24,48,0,0,0,0,33306,33306,-32484,0,0,0,0,426895,216775,0,210120,0,0,1011902,0,0,0,1992749,0,13499,33306,0,0,0,0,12482,2995680,2995680,-1983778,8303,,33306,0,0,0,8
8,10,10,680,15,11,-26,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,-54269,0,0,0,600,550,424,34,92,0,0,12683,2824,0,0,16480,2824,-52524,65536,0,0,0,0,14742,73710,76534,-63851,2732,,65536,2824,0,0,12
8,10,10,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,65536,65536,21368,0,0,0,500,1100,1035,0,65,0,0,92482,1844,0,0,98365,1844,9729,65536,0,0,0,0,14742,73710,75554,16928,19305,,65536,1844,0,0,12
8,10,10,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18680,93400,93400,-93400,0,,65536,0,0,0,0
8,10,10,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,2048,2048,-62855,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12510,2048,200000,200000,0,0,18680,93400,293400,-281400,1250,,2048,0,0,0,8
8,10,10,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,14683,0,0,0,0,98700,32180,0,66520,14300,0,377257,0,0,0,2285200,0,53523,65536,0,0,0,0,13423,1073840,1073840,-696583,28118,,32768,35770,0,0,13
8,10,10,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,2048,2048,-63793,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16756,2048,200000,200000,0,0,18680,93400,293400,-285600,312,,2048,0,0,0,8
8,10,10,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680110,0,65536,65536,0,0,0,0,12482,124820,124820,-124820,50126,,0,178850,0,0,13
9,11,11,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-63226,0,0,0,0,613,613,0,0,30,0,2199,0,0,0,2224,0,351,2048,0,0,0,0,12482,62410,62410,-60211,444,,2048,0,0,0,0
9,11,11,680,15,11,-26,0,1,70,9,24,48,48,24,48,0,0,0,0,33306,33306,-32484,0,0,0,0,426895,216775,0,210120,0,0,1011902,0,0,0,1992749,0,13499,33306,0,0,0,0,12482,2995680,2995680,-1983778,8303,,33306,0,0,0,0
9,11,11,680,15,11,-26,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,-54269,0,0,0,600,550,424,34,92,0,0,12683,2824,0,0,16480,2824,-52524,65536,0,0,0,0,14742,73710,76534,-63851,2732,,65536,2824,0,0,0
9,11,11,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,65536,65536,21368,0,0,0,500,1100,1035,0,65,0,0,92482,1844,0,0,98365,1844,9729,65536,0,0,0,0,14742,73710,75554,16928,19305,,65536,1844,0,0,0
9,11,11,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18680,93400,93400,-93400,0,,65536,0,0,0,0
9,11,11,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,2048,2048,-62855,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12510,2048,200000,200000,0,0,18680,93400,293400,-281400,1250,,2048,0,0,0,0
9,11,11,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,14683,0,0,0,0,98700,32180,0,66520,14300,0,377257,0,0,0,2285200,0,53523,65536,0,0,0,0,13423,1073840,1073840,-696583,28118,,32768,35770,0,0,0
9,11,11,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,2048,2048,-63793,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16756,2048,200000,200000,0,0,18680,93400,293400,-285600,312,,2048,0,0,0,0
9,11,11,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680110,0,65536,65536,0,0,0,0,12482,124820,124820,-124820,50126,,0,178850,0,0,0
10,12,12,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-63226,0,0,0,0,613,613,0,0,30,0,2199,0,0,0,2224,0,351,2048,0,0,0,0,12483,62415,62415,-60216,444,,2048,0,0,0,0
10,12,12,680,15,11,-26,0,1,70,9,24,48,48,24,48,0,0,0,0,33306,33306,-32484,0,0,0,0,426895,216775,0,210120,0,0,1011902,0,0,0,1992749,0,13499,33306,0,0,0,0,12483,2995920,2995920,-1984018,8303,,33306,0,0,0,0
10,12,12,680,15,11,-26,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,-54269,0,0,0,600,550,424,34,92,0,0,12683,2824,0,0,16480,2824,-52524,65536,0,0,0,0,14743,73715,76539,-63856,2732,,65536,2824,0,0,0
10,12,12,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,65536,65536,21368,0,0,0,500,1100,1035,0,65,0,0,92482,1844,0,0,98365,1844,9729,65536,0,0,0,0,14743,73715,75559,16923,19305,,65536,1844,0,0,0
10,12,12,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18681,93405,93405,-93405,0,,65536,0,0,0,0
10,12,12,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,2048,2048,-62855,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12510,2048,200000,200000,0,0,18681,93405,293405,-281405,1250,,2048,0,0,0,0
10,12,12,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,14683,0,0,0,0,98700,32180,0,66520,14300,0,377257,0,0,0,2285200,0,53523,65536,0,0,0,0,13423,1073840,1073840,-696583,28118,,32768,35770,0,0,0
10,12,12,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,2048,2048,-63793,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16756,2048,200000,200000,0,0,18681,93405,293405,-285605,312,,2048,0,0,0,0
10,12,12,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680110,0,65536,65536,0,0,0,0,12483,124830,124830,-124830,50126,,0,178850,0,0,0
11,13,13,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-63226,0,0,0,0,613,613,0,0,30,0,2199,0,0,0,2224,0,351,2048,0,0,0,0,12483,62415,62415,-60216,444,,2048,0,0,0,0
11,13,13,680,15,11,-26,0,1,70,9,24,48,48,24,48,0,0,0,0,33306,33306,-32484,0,0,0,0,426895,216775,0,210120,0,0,1011902,0,0,0,1992749,0,13499,33306,0,0,0,0,12483,2995920,2995920,-1984018,8303,,33306,0,0,0,0
11,13,13,680,15,11,-26,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,-54269,0,0,0,600,550,424,34,92,0,0,12683,2824,0,0,16480,2824,-52524,65536,0,0,0,0,14743,73715,76539,-63856,2732,,65536,2824,0,0,0
11,13,13,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,65536,65536,21368,0,0,0,500,1100,1035,0,65,0,0,92482,1844,0,0,98365,1844,9729,65536,0,0,0,0,14743,73715,75559,16923,19305,,65536,1844,0,0,0
11,13,13,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18681,93405,93405,-93405,0,,65536,0,0,0,0
11,13,13,680,15,11,-26,0,5,204,20,1,1,1,1,1,0,1,0,0,2048,2048,-62855,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12510,2048,200000,200000,0,0,18681,93405,293405,-281405,1250,,2048,0,0,0,0
11,13,13,680,15,11,-26,0,6,239,12,8,16,16,16,16,0,0,0,0,32768,65536,14683,0,0,0,0,98700,32180,0,66520,14300,0,377257,0,0,0,2285200,0,53523,65536,0,0,0,0,13423,1073840,1073840,-696583,28118,,32768,35770,0,0,0
11,13,13,680,15,11,-26,0,7,243,20,1,1,1,1,1,0,1,0,0,2048,2048,-63793,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16756,2048,200000,200000,0,0,18681,93405,293405,-285605,312,,2048,0,0,0,0
11,13,13,680,15,11,-26,0,8,252,9,2,2,2,2,2,0,0,0,0,0,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680110,0,65536,65536,0,0,0,0,12483,124830,124830,-124830,50126,,0,178850,0,0,0
12,14,14,680,15,11,-26,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-63226,0,0,0,0,613,613,0,0,30,0,2199,0,0,0,2224,0,351,2048,0,0,0,0,12483,62415,62415,-60216,444,,2048,0,0,0,0
12,14,14,680,15,11,-26,0,1,70,9,24,48,48,24,48,0,0,0,0,33306,33306,-32484,0,0,0,0,426895,216775,0,210120,0,0,1011902,0,0,0,1992749,0,13499,33306,0,0,0,0,12483,2995920,2995920,-1984018,8303,,33306,0,0,0,0
12,14,14,680,15,11,-26,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,-54269,0,0,0,600,550,424,34,92,0,0,12683,2824,0,0,16480,2824,-52524,65536,0,0,0,0,14743,73715,76539,-63856,2732,,65536,2824,0,0,0
12,14,14,680,15,11,-26,0,3,91,2,1,1,1,1,1,0,0,0,0,65536,65536,21368,0,0,0,500,1100,1035,0,65,0,0,92482,1844,0,0,98365,1844,9729,65536,0,0,0,0,14743,73715,75559,16923,19305,,65536,1844,0,0,0
12,14,14,680,15,11,-26,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18681,93405,93405,-93405,0,,65536,0,0,0,0
