epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason
3,4,4,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54803,65536,0,0,0,0,14673,73365,73365,-73365,,0,3000,0,0,0
3,4,4,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247500,0,-484,65536,0,0,0,0,14673,220095,220095,-220095,,0,6000,0,0,0
3,4,4,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18606,93030,93030,-93030,,65536,0,0,0,0
3,4,4,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,65536,65536,65536,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13288,65536,200000,200000,42500,42500,18606,93030,293030,106970,,65536,0,0,0,0
3,4,4,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,0,50130,21450,0,656400,0,0,0,2334720,0,18754,65536,0,0,0,0,13380,1605600,1605600,-949200,,32768,45000,0,0,0
3,4,4,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,65536,65536,16384,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16270,65536,200000,200000,5000,5000,18606,93030,293030,-43030,,65536,0,0,0,0
3,4,4,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,43690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,-25495,65536,0,0,0,0,12466,186990,186990,-186990,,0,150000,0,0,0
4,5,5,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9676,65536,0,0,0,0,12466,62330,62330,16210,,65536,0,0,0,0
4,5,5,936,29,15,-44,0,1,70,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,713505,0,126495,0,0,3567525,0,0,0,4200000,0,22065,65536,0,0,0,0,12466,2991840,2991840,575685,,65536,0,0,0,0
4,5,5,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-54803,65536,0,0,0,0,14673,73365,73365,-73365,,0,3000,0,0,0
4,5,5,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247500,0,-484,65536,0,0,0,0,14673,220095,220095,-220095,,0,6000,0,0,0
4,5,5,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18606,93030,93030,-93030,,65536,0,0,0,0
4,5,5,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,65536,65536,65536,0,0,0,0,500,500,0,0,250,0,400000,0,242500,242500,400000,242500,13288,65536,200000,200000,42500,42500,18606,93030,293030,106970,,65536,0,0,0,0
4,5,5,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,0,50130,21450,0,656400,0,0,0,2334720,0,18754,65536,0,0,0,0,13380,1605600,1605600,-949200,,32768,45000,0,0,0
4,5,5,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,65536,65536,16384,0,0,0,0,5000,5000,0,0,1000,0,250000,0,205000,205000,250000,205000,-16270,65536,200000,200000,5000,5000,18606,93030,293030,-43030,,65536,0,0,0,0
4,5,5,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,43690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,-25495,65536,0,0,0,0,12466,186990,186990,-186990,,0,150000,0,0,0
5,6,6,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,255,358,0,30,0,891,0,0,0,2186,0,-1554,2048,0,0,0,0,12789,63945,63945,-63054,,2048,0,0,0,0
5,6,6,936,29,15,-44,0,1,70,9,24,48,48,24,48,0,0,0,0,33531,33531,0,0,0,0,0,429779,300345,0,129434,0,0,1490007,0,0,0,2132136,0,17449,33531,0,0,0,0,12789,3069360,3069360,-1579353,,33531,0,0,0,0
5,6,6,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,57252,0,0,0,600,550,394,0,156,0,0,11782,3046,0,0,16480,3046,-52686,65536,0,0,0,0,15050,75250,78296,-66514,,65536,3046,0,0,12
5,6,6,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3175,0,125,0,0,294514,5532,0,0,306180,5532,11802,65536,0,0,0,0,15050,225750,231282,63232,,65536,5532,0,0,4
5,6,6,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19077,95385,95385,-95385,,65536,0,0,0,0
5,6,6,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12256,2048,200000,200000,0,0,19077,95385,295385,-283385,,2048,0,0,0,0
5,6,6,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63060,690,50130,21450,0,728690,0,0,0,2659440,0,25698,65536,0,0,0,0,13757,1650840,1650840,-922150,,32768,55670,0,0,0
5,6,6,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16915,2048,200000,200000,0,0,19077,95385,295385,-287585,,2048,0,0,0,0
5,6,6,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-21997,65536,0,0,0,0,12789,191835,191835,-191835,,0,278352,0,0,0
6,7,7,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,255,358,0,30,0,891,0,0,0,2186,0,-1554,2048,0,0,0,0,12789,63945,63945,-63054,,2048,0,0,0,0
6,7,7,936,29,15,-44,0,1,70,9,24,48,48,24,48,0,0,0,0,33531,33531,0,0,0,0,0,429779,300345,0,129434,0,0,1490007,0,0,0,2132136,0,17449,33531,0,0,0,0,12789,3069360,3069360,-1579353,,33531,0,0,0,0
6,7,7,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,57252,0,0,0,600,550,394,0,156,0,0,11782,3046,0,0,16480,3046,-52686,65536,0,0,0,0,15050,75250,78296,-66514,,65536,3046,0,0,0
6,7,7,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3175,0,125,0,0,294514,5532,0,0,306180,5532,11802,65536,0,0,0,0,15050,225750,231282,63232,,65536,5532,0,0,0
6,7,7,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19077,95385,95385,-95385,,65536,0,0,0,0
6,7,7,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12256,2048,200000,200000,0,0,19077,95385,295385,-283385,,2048,0,0,0,0
6,7,7,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63060,690,50130,21450,0,728690,0,0,0,2659440,0,25698,65536,0,0,0,0,13757,1650840,1650840,-922150,,32768,55670,0,0,0
6,7,7,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16915,2048,200000,200000,0,0,19077,95385,295385,-287585,,2048,0,0,0,0
6,7,7,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-21997,65536,0,0,0,0,12789,191835,191835,-191835,,0,278352,0,0,0
7,8,8,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,255,358,0,30,0,891,0,0,0,2186,0,-1554,2048,0,0,0,0,12789,63945,63945,-63054,,2048,0,0,0,0
7,8,8,936,29,15,-44,0,1,70,9,24,48,48,24,48,0,0,0,0,33531,33531,0,0,0,0,0,429779,300345,0,129434,0,0,1490007,0,0,0,2132136,0,17449,33531,0,0,0,0,12789,3069360,3069360,-1579353,,33531,0,0,0,0
7,8,8,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,57252,0,0,0,600,550,394,0,156,0,0,11782,3046,0,0,16480,3046,-52686,65536,0,0,0,0,15050,75250,78296,-66514,,65536,3046,0,0,0
7,8,8,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3175,0,125,0,0,294514,5532,0,0,306180,5532,11802,65536,0,0,0,0,15050,225750,231282,63232,,65536,5532,0,0,0
7,8,8,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19077,95385,95385,-95385,,65536,0,0,0,0
7,8,8,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12256,2048,200000,200000,0,0,19077,95385,295385,-283385,,2048,0,0,0,0
7,8,8,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63060,690,50130,21450,0,728690,0,0,0,2659440,0,25698,65536,0,0,0,0,13757,1650840,1650840,-922150,,32768,55670,0,0,0
7,8,8,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16915,2048,200000,200000,0,0,19077,95385,295385,-287585,,2048,0,0,0,0
7,8,8,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-21997,65536,0,0,0,0,12789,191835,191835,-191835,,0,278352,0,0,0
8,9,9,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,255,358,0,30,0,891,0,0,0,2186,0,-1554,2048,0,0,0,0,12789,63945,63945,-63054,,2048,0,0,0,0
8,9,9,936,29,15,-44,0,1,70,9,24,48,48,24,48,0,0,0,0,33531,33531,0,0,0,0,0,429779,300345,0,129434,0,0,1490007,0,0,0,2132136,0,17449,33531,0,0,0,0,12789,3069360,3069360,-1579353,,33531,0,0,0,0
8,9,9,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,57252,0,0,0,600,550,394,0,156,0,0,11782,3046,0,0,16480,3046,-52686,65536,0,0,0,0,15050,75250,78296,-66514,,65536,3046,0,0,0
8,9,9,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3175,0,125,0,0,294514,5532,0,0,306180,5532,11802,65536,0,0,0,0,15050,225750,231282,63232,,65536,5532,0,0,0
8,9,9,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19077,95385,95385,-95385,,65536,0,0,0,0
8,9,9,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12256,2048,200000,200000,0,0,19077,95385,295385,-283385,,2048,0,0,0,0
8,9,9,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63060,690,50130,21450,0,728690,0,0,0,2659440,0,25698,65536,0,0,0,0,13757,1650840,1650840,-922150,,32768,55670,0,0,0
8,9,9,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16915,2048,200000,200000,0,0,19077,95385,295385,-287585,,2048,0,0,0,0
8,9,9,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-21997,65536,0,0,0,0,12789,191835,191835,-191835,,0,278352,0,0,0
9,10,10,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,255,358,0,30,0,891,0,0,0,2186,0,-1554,2048,0,0,0,0,12789,63945,63945,-63054,,2048,0,0,0,0
9,10,10,936,29,15,-44,0,1,70,9,24,48,48,24,48,0,0,0,0,33531,33531,0,0,0,0,0,429779,300345,0,129434,0,0,1490007,0,0,0,2132136,0,17449,33531,0,0,0,0,12789,3069360,3069360,-1579353,,33531,0,0,0,0
9,10,10,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,57252,0,0,0,600,550,394,0,156,0,0,11782,3046,0,0,16480,3046,-52686,65536,0,0,0,0,15050,75250,78296,-66514,,65536,3046,0,0,0
9,10,10,936,29,15,-44,0,3,91,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3175,0,125,0,0,294514,5532,0,0,306180,5532,11802,65536,0,0,0,0,15050,225750,231282,63232,,65536,5532,0,0,0
9,10,10,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19077,95385,95385,-95385,,65536,0,0,0,0
9,10,10,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,0,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,12256,2048,200000,200000,0,0,19077,95385,295385,-283385,,2048,0,0,0,0
9,10,10,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63060,690,50130,21450,0,728690,0,0,0,2659440,0,25698,65536,0,0,0,0,13757,1650840,1650840,-922150,,32768,55670,0,0,0
9,10,10,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,0,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-16915,2048,200000,200000,0,0,19077,95385,295385,-287585,,2048,0,0,0,0
9,10,10,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-21997,65536,0,0,0,0,12789,191835,191835,-191835,,0,278352,0,0,0
10,11,11,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1981,0,-9014,2048,0,0,0,0,12960,64800,64800,-64800,,2048,0,0,0,0
10,11,11,936,29,15,-44,0,1,70,9,24,48,48,13,48,0,0,0,0,18181,18181,0,0,0,0,0,233032,100404,0,132628,0,0,464866,0,0,0,1078942,0,9957,18181,0,0,0,0,12960,3110400,3110400,-2645534,,18181,0,0,0,0
10,11,11,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,423,0,127,0,0,15484,2866,0,0,20170,2866,-50152,65536,0,0,0,0,15251,76255,79121,-63637,,65536,2866,0,0,0
10,11,11,936,29,15,-44,0,3,91,2,3,3,3,1,3,0,0,0,0,2048,2048,-1022,0,0,0,47,103,0,0,103,0,0,0,156,0,0,10155,156,14722,2048,0,0,0,0,15251,228765,228921,-228921,,2048,156,0,0,0
10,11,11,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19324,96620,96620,-96620,,65536,0,0,0,0
10,11,11,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,1,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,11635,2048,200000,200000,0,0,19324,96620,296620,-284620,,2048,0,0,0,0
10,11,11,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,177039,660,50061,42900,0,2724396,59497,0,0,3512700,59497,51511,65536,0,0,0,0,13942,1673040,1732537,991859,,65536,59497,0,0,0
10,11,11,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,1,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-17303,2048,200000,200000,0,0,19324,96620,296620,-288820,,2048,0,0,0,0
10,11,11,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,46661,65536,-65536,0,0,0,2136,19309,0,0,19309,1206,0,0,211810,0,0,426405,211810,-13617,65536,0,0,0,0,12960,194400,406210,-406210,,46661,297486,0,0,0
11,12,12,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1981,0,-9014,2048,0,0,0,0,12961,64805,64805,-64805,,2048,0,0,0,0
11,12,12,936,29,15,-44,0,1,70,9,24,48,48,13,48,0,0,0,0,18181,18181,0,0,0,0,0,233032,100404,0,132628,0,0,464866,0,0,0,1078942,0,9957,18181,0,0,0,0,12961,3110640,3110640,-2645774,,18181,0,0,0,0
11,12,12,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,423,0,127,0,0,15484,2866,0,0,20170,2866,-50152,65536,0,0,0,0,15251,76255,79121,-63637,,65536,2866,0,0,0
11,12,12,936,29,15,-44,0,3,91,2,3,3,3,1,3,0,0,0,0,2048,2048,-1022,0,0,0,47,103,0,0,103,0,0,0,156,0,0,10155,156,14722,2048,0,0,0,0,15251,228765,228921,-228921,,2048,156,0,0,0
11,12,12,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19324,96620,96620,-96620,,65536,0,0,0,0
11,12,12,936,29,15,-44,0,5,204,20,1,1,1,1,1,0,1,1,0,2048,2048,-61603,1,0,0,0,15,15,0,0,7,0,12000,0,200000,200000,12500,200000,11635,2048,200000,200000,0,0,19324,96620,296620,-284620,,2048,0,0,0,0
11,12,12,936,29,15,-44,0,6,239,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,177039,660,50061,42900,0,2724396,59497,0,0,3512700,59497,51511,65536,0,0,0,0,13942,1673040,1732537,991859,,65536,59497,0,0,0
11,12,12,936,29,15,-44,0,7,243,20,1,1,1,1,1,0,1,1,0,2048,2048,-62980,1,0,0,0,156,156,0,0,31,0,7800,0,200000,200000,7812,200000,-17303,2048,200000,200000,0,0,19324,96620,296620,-288820,,2048,0,0,0,0
11,12,12,936,29,15,-44,0,8,252,9,3,3,3,3,3,0,0,0,0,46661,65536,-65536,0,0,0,2136,19309,0,0,19309,1206,0,0,211810,0,0,426405,211810,-13617,65536,0,0,0,0,12961,194415,406225,-406225,,46661,297486,0,0,0
12,13,13,936,29,15,-44,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1981,0,-9014,2048,0,0,0,0,12961,64805,64805,-64805,,2048,0,0,0,0
12,13,13,936,29,15,-44,0,1,70,9,24,48,48,13,48,0,0,0,0,18181,18181,0,0,0,0,0,233032,100404,0,132628,0,0,464866,0,0,0,1078942,0,9957,18181,0,0,0,0,12961,3110640,3110640,-2645774,,18181,0,0,0,0
12,13,13,936,29,15,-44,0,2,80,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,423,0,127,0,0,15484,2866,0,0,20170,2866,-50152,65536,0,0,0,0,15251,76255,79121,-63637,,65536,2866,0,0,0
12,13,13,936,29,15,-44,0,3,91,2,3,3,3,1,3,0,0,0,0,2048,2048,-1022,0,0,0,47,103,0,0,103,0,0,0,156,0,0,10155,156,14722,2048,0,0,0,0,15251,228765,228921,-228921,,2048,156,0,0,0
12,13,13,936,29,15,-44,0,4,107,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19324,96620,96620,-96620,,65536,0,0,0,0
