epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,construction_ready_days
2,2,10,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,13383,3203,0,0,13380,3203,-56475,65536,0,0,0,0,17577,87885,91088,-77705,
2,2,10,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,39151,0,0,0,500,700,700,0,0,0,0,7818,1844,0,0,7825,1844,-60387,65536,0,0,0,0,17577,87885,89729,-81911,
2,2,10,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19363,96815,96815,-96815,
2,2,10,1645,12,27,-39,0,6,238,12,24,48,48,48,48,0,0,0,0,32768,65536,0,0,0,0,0,227760,127530,1350,98880,42900,0,1433240,0,0,0,5081880,0,12864,65536,0,0,0,0,15857,3805680,3805680,-2372440,
2,2,10,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6651,65536,400000,400000,41250,41250,19363,96815,496815,128185,
2,2,10,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,25936,65536,0,0,0,0,13019,195285,195285,-195285,
3,3,15,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,1515024,494340,0,0,1515040,494340,65536,65536,0,0,0,0,13224,66120,560460,954564,
3,3,15,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,28154,28154,0,0,0,0,0,8435,0,8435,0,421,0,0,0,0,0,26763,0,-10991,28154,0,0,0,0,13224,66120,66120,-66120,
3,3,15,1645,12,27,-39,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,781700,0,58300,0,0,4106265,0,0,0,4392360,0,18218,65536,0,0,0,0,13224,3173760,3173760,932505,
3,3,15,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,15981,3222,0,0,16010,3222,-55066,65536,0,0,0,0,17835,89175,92397,-76416,
3,3,15,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,49610,0,0,0,500,700,700,0,0,0,0,9234,1664,0,0,9245,1664,-59652,65536,0,0,0,0,17835,89175,90839,-81605,
3,3,15,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19646,98230,98230,-98230,
3,3,15,1645,12,27,-39,0,6,238,12,24,48,48,48,48,0,0,0,0,32768,65536,0,0,0,0,0,227760,126180,2700,98880,42900,0,2237268,0,0,0,8018760,0,54045,65536,0,0,0,0,16061,3854640,3854640,-1617372,
3,3,15,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6156,65536,400000,400000,41250,41250,19646,98230,498230,126770,
3,3,15,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426405,0,42613,65536,0,0,0,0,13224,198360,198360,-198360,
4,4,20,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,1762719,508760,0,0,1762740,508760,65536,65536,0,0,0,0,13310,66550,575310,1187409,
4,4,20,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1768,0,-16747,2048,0,0,0,0,13310,66550,66550,-66550,
4,4,20,1645,12,27,-39,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,781700,0,58300,0,0,3981975,0,0,0,4267200,0,14570,65536,0,0,0,0,13310,3194400,3194400,787575,
4,4,20,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,25969,3160,0,0,26015,3160,-48749,65536,0,0,0,0,17953,89765,92925,-66956,
4,4,20,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,15006,1511,0,0,15020,1511,-56096,65536,0,0,0,0,17953,89765,91276,-76270,
4,4,20,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19771,98855,98855,-98855,
4,4,20,1645,12,27,-39,0,6,238,12,24,48,48,48,48,0,0,0,0,32768,65536,0,0,0,0,0,227760,126180,2700,98880,42900,0,2359868,0,0,0,8436480,0,58376,65536,0,0,0,0,16144,3874560,3874560,-1514692,
4,4,20,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5953,65536,400000,400000,41250,41250,19771,98855,498855,126145,
4,4,20,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534690,0,55712,65536,0,0,0,0,13310,199650,199650,-199650,
5,5,25,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,2035417,516617,0,0,2035440,516617,65536,65536,0,0,0,0,13348,66740,583357,1452060,
5,5,25,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1632,0,-20813,2048,0,0,0,0,13348,66740,66740,-66740,
5,5,25,1645,12,27,-39,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,294754,486946,58300,0,0,1422184,0,0,0,4046280,0,9930,65536,0,0,0,0,13348,3203520,3203520,-1781336,
5,5,25,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,42200,3027,0,0,42275,3027,-38391,65536,0,0,0,0,18006,90030,93057,-50857,
5,5,25,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,24385,1393,0,0,24410,1393,-50275,65536,0,0,0,0,18006,90030,91423,-67038,
5,5,25,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19827,99135,99135,-99135,
5,5,25,1645,12,27,-39,0,6,238,12,24,48,48,46,48,0,0,0,0,32768,64079,0,0,0,0,0,227760,126180,2700,98880,42900,0,2461864,0,0,0,8589886,0,62302,64079,0,0,0,0,16176,3882240,3882240,-1420376,
5,5,25,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5862,65536,400000,400000,41250,41250,19827,99135,499135,125865,
5,5,25,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670485,0,65536,65536,0,0,0,0,13348,200220,200220,-200220,
6,6,30,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,2344105,522392,0,0,2344135,522392,65536,65536,0,0,0,0,13348,66740,589132,1754973,
6,6,30,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1535,0,-23588,2048,0,0,0,0,13348,66740,66740,-66740,
6,6,30,1645,12,27,-39,0,2,69,9,24,48,48,33,48,0,0,0,0,45124,45124,0,0,0,0,0,578371,257158,262913,58300,0,0,1126306,0,0,0,2679017,0,6826,45124,0,0,0,0,13348,3203520,3203520,-2077214,
6,6,30,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,68575,2911,0,0,68695,2911,-21498,65536,0,0,0,0,18008,90040,92951,-24376,
6,6,30,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,37450,1309,0,0,39650,1309,-40795,65536,0,0,0,0,18008,90040,91349,-53899,
6,6,30,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19829,99145,99145,-99145,
6,6,30,1645,12,27,-39,0,6,238,12,24,48,48,45,48,0,0,0,0,39594,62736,65536,0,0,0,250,275204,173902,2422,98880,51836,0,3296229,14168,0,0,8661427,14168,64999,62736,0,0,0,0,16165,3879600,3893768,-597539,
6,6,30,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5822,65536,400000,400000,41250,41250,19829,99145,499145,125855,
6,6,30,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840765,0,65536,65536,0,0,0,0,13348,200220,200220,-200220,
7,7,35,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,2531156,522602,0,0,2696770,522602,65536,65536,0,0,0,0,13361,66805,589407,1941749,
7,7,35,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1430,0,-26440,2048,0,0,0,0,13361,66805,66805,-66805,
7,7,35,1645,12,27,-39,0,2,69,9,24,48,48,24,48,0,0,0,0,33718,33718,0,0,0,0,0,432176,0,373876,58300,0,0,0,0,0,0,1924914,0,4046,33718,0,0,0,0,13361,3206640,3206640,-3206640,
7,7,35,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,81532,2813,0,0,100025,2813,-1353,65536,0,0,0,0,18018,90090,92903,-11371,
7,7,35,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,47304,1219,0,0,62945,1219,-26226,65536,0,0,0,0,18018,90090,91309,-44005,
7,7,35,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19839,99195,99195,-99195,
7,7,35,1645,12,27,-39,0,6,238,12,24,48,48,42,48,0,0,0,0,44782,58117,65536,0,0,0,440,311263,209324,3059,98880,58628,0,3202645,39600,0,0,8072353,39600,64556,58117,0,0,0,0,16165,3879600,3919200,-716555,
7,7,35,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5821,65536,400000,400000,41250,41250,19839,99195,499195,125805,
7,7,35,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054290,0,65536,65536,0,0,0,0,13361,200415,200415,-200415,
8,8,40,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,2750884,515602,0,0,3100425,515602,65536,65536,0,0,0,0,13931,69655,585257,2165627,
8,8,40,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1328,0,-29259,2048,0,0,0,0,13931,69655,69655,-69655,
8,8,40,1645,12,27,-39,0,2,69,9,24,48,48,12,48,0,0,0,0,16859,16859,0,0,0,0,0,216088,0,157788,58300,0,0,0,0,0,0,952517,0,3259,16859,0,0,0,0,13931,3343440,3343440,-3343440,
8,8,40,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,76627,2784,0,0,107610,2784,3499,65536,0,0,0,0,18635,93175,95959,-19332,
8,8,40,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,44928,1131,0,0,62930,1131,-26220,65536,0,0,0,0,18635,93175,94306,-49378,
8,8,40,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,20513,102565,102565,-102565,
8,8,40,1645,12,27,-39,0,6,238,12,24,48,48,39,48,0,0,0,0,47704,54010,65536,0,0,0,547,331574,228839,3855,98880,62454,0,3246435,49230,0,0,7339907,49230,61747,54010,0,0,0,0,16688,4005120,4054350,-807915,
8,8,40,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5814,65536,400000,400000,41250,41250,20513,102565,502565,122435,
8,8,40,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322040,0,65536,65536,0,0,0,0,13931,208965,208965,-208965,
9,9,45,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,3562565,546192,0,0,3562610,546192,65536,65536,0,0,0,0,14609,73045,619237,2943328,
9,9,45,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1233,0,-33246,2048,0,0,0,0,14609,73045,73045,-73045,
9,9,45,1645,12,27,-39,0,2,69,9,24,48,48,7,48,0,0,0,0,10922,10922,0,0,0,0,0,139991,81691,0,58300,0,0,442275,0,0,0,807610,0,20816,10922,0,0,0,0,14609,3506160,3506160,-3063885,
9,9,45,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,100873,3622,0,0,107765,3622,794,65536,0,0,0,0,19323,96615,100237,636,
9,9,45,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,58968,1049,0,0,62930,1049,-27472,65536,0,0,0,0,19323,96615,97664,-38696,
9,9,45,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21267,106335,106335,-106335,
9,9,45,1645,12,27,-39,0,6,238,12,24,48,48,37,48,0,0,0,0,47704,51529,65536,0,0,0,547,331574,107415,125279,98880,62454,0,1873138,49230,0,0,6588817,49230,50568,51529,0,0,0,0,17272,4145280,4194510,-2321372,
9,9,45,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,5335,65536,400000,400000,41250,41250,21267,106335,506335,118665,
9,9,45,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657815,0,65536,65536,0,0,0,0,14609,219135,219135,-219135,
10,10,50,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,4005415,646205,0,0,4091785,646205,65536,65536,0,0,0,0,14576,72880,719085,3286330,
10,10,50,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1143,0,-36984,2048,0,0,0,0,14576,72880,72880,-72880,
10,10,50,1645,12,27,-39,0,2,69,9,24,48,48,27,48,0,0,0,0,38229,38229,0,0,0,0,0,489995,228240,203455,58300,0,0,1631262,0,0,0,4460431,0,64400,38229,0,0,0,0,14576,3498240,3498240,-1866978,
10,10,50,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,84106,5712,0,0,107615,5712,-2876,65536,0,0,0,0,19268,96340,102052,-17946,
10,10,50,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,49248,972,0,0,62925,972,-28788,65536,0,0,0,0,19268,96340,97312,-48064,
10,10,50,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21208,106040,106040,-106040,
10,10,50,1645,12,27,-39,0,6,238,12,24,48,48,17,48,0,0,0,0,23786,23786,0,0,0,0,0,165327,48995,17452,98880,31140,0,677065,0,0,0,2842517,0,39400,23786,0,0,0,0,17224,4133760,4133760,-3456695,
10,10,50,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,4808,65536,400000,400000,41250,41250,21208,106040,506040,118960,
10,10,50,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,11949,65536,65536,0,0,0,547,4944,4944,0,0,309,0,296252,49230,0,0,2078850,49230,65536,65536,0,0,0,0,14576,218640,267870,28382,
11,11,55,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,4697934,630087,0,0,4697990,630087,65536,65536,0,0,0,0,14802,74010,704097,3993837,
11,11,55,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,1060,0,-39008,2048,0,0,0,0,14802,74010,74010,-74010,
11,11,55,1645,12,27,-39,0,2,69,9,24,48,48,21,48,0,0,0,0,29220,29220,0,0,0,0,0,374523,18272,297951,58300,0,0,167418,0,0,0,3429515,0,65464,29220,0,0,0,0,14802,3552480,3552480,-3385062,
11,11,55,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,107317,5783,0,0,107505,5783,-2815,65536,0,0,0,0,19474,97370,103153,4164,
11,11,55,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,63000,900,0,0,62920,900,-28661,65536,0,0,0,0,19474,97370,98270,-35270,
11,11,55,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21433,107165,107165,-107165,
11,11,55,1645,12,27,-39,0,6,238,12,24,48,48,10,48,0,0,0,0,14673,14673,0,0,0,0,0,101986,359,2747,98880,19209,0,19594,0,0,0,1637896,0,32751,14673,0,0,0,0,17399,4175760,4175760,-4156166,
11,11,55,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,4849,65536,400000,400000,41250,41250,21433,107165,507165,117835,
11,11,55,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,11949,65536,65536,0,0,0,547,4944,4944,0,0,309,0,466592,49230,0,0,2559870,49230,65536,65536,0,0,0,0,14802,222030,271260,195332,
12,12,60,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,5392908,736662,0,0,5392975,736662,65536,65536,0,0,0,0,14754,73770,810432,4582476,
12,12,60,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,982,0,-41315,2048,0,0,0,0,14754,73770,73770,-73770,
12,12,60,1645,12,27,-39,0,2,69,9,24,48,48,11,48,0,0,0,0,15454,15454,0,0,0,0,0,198079,139779,0,58300,0,0,1741356,0,0,0,2464113,0,65536,15454,0,0,0,0,14754,3540960,3540960,-1799604,
12,12,60,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,107163,7801,0,0,107350,7801,-4721,65536,0,0,0,0,19409,97045,104846,2317,
12,12,60,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,63000,834,0,0,62915,834,-29023,65536,0,0,0,0,19409,97045,97879,-34879,
12,12,60,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21362,106810,106810,-106810,
12,12,60,1645,12,27,-39,0,6,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,610,1196,98880,18965,0,34027,0,0,0,1556891,0,28167,14486,0,0,0,0,17348,4163520,4163520,-4129493,
12,12,60,1645,12,27,-39,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,4692,65536,400000,400000,41250,41250,21362,106810,506810,118190,
12,12,60,1645,12,27,-39,0,8,251,9,3,3,3,3,3,0,0,0,0,11949,65536,65536,0,0,0,547,4944,4944,0,0,309,0,494400,49230,0,0,2712000,49230,65536,65536,0,0,0,0,14754,221310,270540,223860,
13,13,65,1645,12,27,-39,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,52500,63140,63140,0,0,0,0,6189030,737170,0,0,6189105,737170,65536,65536,0,0,0,0,14788,73940,811110,5377920,
13,13,65,1645,12,27,-39,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,911,0,-43013,2048,0,0,0,0,14788,73940,73940,-73940,
13,13,65,1645,12,27,-39,0,2,69,9,24,48,48,29,48,0,0,0,0,40495,40495,0,0,0,0,0,519039,346454,114285,58300,0,0,4366695,0,0,0,6513431,0,65536,40495,0,0,0,0,14788,3549120,3549120,817575,
13,13,65,1645,12,27,-39,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,450,450,0,0,0,0,106949,7857,0,0,107135,7857,-4688,65536,0,0,0,0,19426,97130,104987,1962,
13,13,65,1645,12,27,-39,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,500,700,700,0,0,0,0,63000,772,0,0,62915,772,-28880,65536,0,0,0,0,19426,97130,97902,-34902,
13,13,65,1645,12,27,-39,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,21380,106900,106900,-106900,
