epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,producer_support_money_issued,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
64,64,320,false,trade_planning,65535,316,320,8306,2400,120,260,13406,0,55050,19632,110304,917183890,1536,53172785,735852436,356791481,1941807113,400000,6261836,38228130,-31966294,865,145351107047,48450369710,1732359472,179742480,15316788,1667474,ACTIVE,true,0,0,0
65,65,325,false,trade_planning,65535,321,325,8305,2400,120,260,13406,0,54193,19632,110936,887597305,1529,50728664,692677334,298484048,1941821033,400000,9351453,33336096,-23984643,838,147289764667,49096588910,1802072603,226493142,13621199,2030985,ACTIVE,true,0,0,0
66,66,330,false,trade_planning,65535,326,330,8305,2400,120,260,13406,0,61142,19632,103899,1007458534,1589,64142262,781836267,384260689,1941828233,400000,11831816,55408901,-43577085,804,149185938900,49728646990,1989538061,289735524,14036182,2320559,ACTIVE,true,0,0,0
67,67,335,false,trade_planning,65535,331,335,8305,2400,120,260,13406,0,62483,19632,102540,950963419,1555,60272063,705563516,330327325,1941831593,400000,46982001,38869697,8112304,511,150986864498,50328955536,2057930857,519299560,21251494,6742984,ACTIVE,true,0,0,0
68,68,340,false,trade_planning,65535,336,340,8305,2400,120,260,13406,0,64975,19631,99942,975949039,1466,66022494,751952478,392846687,1941828953,400000,24034549,47304372,-23269823,505,152905955455,50968652512,2088101155,525901061,21894854,4277112,ACTIVE,true,0,0,0
69,69,345,false,trade_planning,65535,341,345,8305,2400,120,260,13406,0,61646,19630,103175,937866949,1458,59670530,710195137,349929775,1941828473,400000,32185642,38226955,-6041313,531,154729853254,51576618428,2022361047,500100068,22063127,4134552,ACTIVE,true,0,0,0
70,70,350,false,trade_planning,65535,346,350,8304,2400,120,260,13406,0,59245,19630,105412,922913477,1526,56382343,697603639,324506788,1941828473,400000,27637929,35407993,-7770064,568,156636988216,52212330103,1977081209,410185013,20518582,2927784,ACTIVE,true,0,0,0
71,71,355,false,trade_planning,65535,351,355,8304,2400,120,260,13406,0,60934,19630,103632,1008518013,1491,64025603,756265709,411057011,1941828473,400000,8567914,54825542,-46257628,834,158494270057,52831424035,1994931599,247574708,15836116,2173817,ACTIVE,true,0,0,0
72,72,360,false,trade_planning,65535,356,360,8303,2400,120,260,13406,0,55873,19630,108471,893109981,1530,52646046,653851055,288491194,1941892426,400000,13836640,33696365,-19859725,803,160277870690,53425957581,1881226209,283263753,15225482,2934649,ACTIVE,true,0,0,0
73,73,365,false,trade_planning,65535,361,365,8302,2400,120,260,13406,0,55977,19630,108284,888256898,1502,52729716,656570170,277124941,1941899059,400000,10979760,33590814,-22611054,803,162115310596,54038437548,1872579217,280918885,14925504,2688633,ACTIVE,true,0,0,0
74,74,370,false,trade_planning,65535,366,370,8302,2400,120,260,13406,0,66522,19629,97654,1011282397,1498,67521107,740727239,389359312,1941905893,400000,48965173,49529886,-564713,509,163892147506,54630716541,2147470984,542768664,21879061,6813654,ACTIVE,true,0,0,0
75,75,375,false,trade_planning,65535,371,375,8302,2400,120,260,13406,0,63377,19628,100622,930427798,1478,61741643,690132334,323428850,1941916747,400000,24933115,38619581,-13686466,529,165777960396,55259320820,2024800094,494840061,23182211,4682449,ACTIVE,true,0,0,0
76,76,380,false,trade_planning,65535,376,380,8302,2400,120,260,13406,0,66999,19628,96944,1031732207,1450,70231849,766182002,387723003,1941929812,400000,28134519,56026483,-27891964,573,167558250530,55852750878,2156941047,454576727,22446580,4449916,ACTIVE,true,0,0,0
77,77,385,false,trade_planning,65535,381,385,8301,2400,120,260,13406,0,61527,19628,102314,925323786,1427,58531615,703025238,330768616,1941944083,400000,32870466,36025653,-3155187,544,169321069172,56440357067,1954462267,508925773,21595700,3925845,ACTIVE,true,0,0,0
78,78,390,false,trade_planning,65535,386,390,8299,2400,120,260,13406,0,57059,19628,106738,913789819,1498,54456198,693575690,334594165,1941958756,400000,13509186,37011870,-23502684,804,171253627021,57084543059,1821072662,288433883,15777016,2579377,ACTIVE,true,0,0,0
79,79,395,false,trade_planning,65535,391,395,8299,2400,120,260,13406,0,56252,19626,107422,887297530,1512,52677639,667841930,285915290,1941800973,500000,11045918,33593864,-22547946,804,173075913837,57691972015,1837912829,286470624,14723586,2457000,ACTIVE,true,0,0,0
80,80,400,false,trade_planning,65535,396,400,8297,2400,120,260,13406,0,58846,19626,104654,937161949,1508,58059698,717412129,336726125,1941814038,500000,12156583,42837105,-30680522,798,174845219568,58281740551,1909466789,302753838,14516948,2386872,ACTIVE,true,0,0,0
81,81,405,false,trade_planning,65535,401,405,8293,2400,120,260,13406,0,63386,19624,100037,950500786,1489,61183212,720978185,346941379,1941826098,500000,46160956,39788096,6372860,528,176560720335,58853574110,1945430540,522375326,22010444,6429076,ACTIVE,true,0,0,0
82,82,410,false,trade_planning,65535,406,410,8266,2400,120,260,13406,0,67341,19624,96046,1014684124,1490,70475493,799287441,406642562,1941836550,500000,19211264,55349089,-36137825,567,178432481344,59477494471,1985660253,451359548,22452404,4485225,ACTIVE,true,0,0,0
83,83,415,false,trade_planning,65535,411,415,8260,2400,120,260,13406,0,62044,19623,101218,911065750,1512,58664517,719292650,329735337,1941847203,500000,31389201,34491266,-3102065,544,180198484182,60066162086,1866625812,525734743,22040849,4933274,ACTIVE,true,0,0,0
84,84,420,false,trade_planning,65535,416,420,8246,2400,120,260,13406,0,61620,19621,101592,913902928,1506,57863368,729367692,333998219,1941840570,500000,34054706,34188224,-133518,510,182115183244,60705061778,1900461476,561307606,21618733,3940891,ACTIVE,true,0,0,0
85,85,425,false,trade_planning,65535,421,425,8224,2400,120,260,13406,0,56255,19618,106896,881104022,1466,52121818,703171878,330351593,1941840570,500000,9422847,32222565,-22799718,810,184039692342,61346564796,1694544130,285874617,15684857,2265124,ACTIVE,true,0,0,0
86,86,430,false,trade_planning,65535,426,430,8222,2400,120,260,13406,0,59343,19617,103666,938565506,1520,58210767,739981479,345004069,1941840570,500000,11741682,42983924,-31242242,802,185849807182,61949936394,1815468965,305931691,14620619,2340114,ACTIVE,true,0,0,0
87,87,435,false,trade_planning,65535,431,435,8221,2400,120,260,13406,0,56904,19617,105957,897517964,1529,53777213,707911679,300689992,1941840570,500000,9008963,35964093,-26955130,821,187612735048,62537579017,1714838099,271209949,13987611,1973053,ACTIVE,true,0,0,0
88,88,440,false,trade_planning,65535,436,440,8220,2400,120,260,13406,0,59704,19616,103085,909579187,1543,55649100,708595848,303097851,1941840570,500000,31451094,33945911,-2494817,653,189420817152,63140273045,1757227035,386310971,18089069,4720341,ACTIVE,true,0,0,0
89,89,445,false,trade_planning,65535,441,445,8217,2400,120,260,13406,0,68726,19616,93964,1028504993,1589,71707773,822165286,415087619,1941840570,500000,28943939,56754003,-27810064,545,191255175066,63751725733,1948118893,504099277,21877663,5923353,ACTIVE,true,0,0,0
90,90,450,false,trade_planning,65535,446,450,8215,2400,120,260,13406,0,63113,19615,99538,902540134,1654,59217315,710700795,314821576,1941840570,500000,29778488,33667154,-3888666,512,193058880647,64352960883,1873420494,577370564,22643466,5458997,ACTIVE,true,0,0,0
91,91,455,false,trade_planning,65535,451,455,8212,2400,120,260,13406,0,62577,19613,100035,906832945,1691,58570165,724492618,325309501,1941840570,500000,29658271,34235812,-4577541,520,194916843375,64972281817,1830406059,557150705,21829883,4097652,ACTIVE,true,0,0,0
92,92,460,false,trade_planning,65535,456,460,8209,2400,120,260,13406,0,60648,19611,101914,935253546,1738,58687186,744660831,378739197,1941840570,500000,18093473,41364885,-23271412,719,196716321902,65572107982,1770009245,360501355,17564395,2828681,ACTIVE,true,0,0,0
93,93,465,false,trade_planning,65535,461,465,8199,2400,120,260,13406,0,57878,19609,104648,896754231,1796,54443956,705418401,315819392,1941840570,500000,11004438,35716528,-24712090,815,198496588327,66165530141,1657616986,281099342,15856429,2509255,ACTIVE,true,0,0,0
94,94,470,false,trade_planning,65535,466,470,8194,2400,120,260,13406,0,56072,19606,106355,872516843,1857,51480174,680480454,273895408,1941722445,600000,7614932,31706060,-24091128,854,200292950467,66764317518,1599006467,212381087,14596222,2095153,ACTIVE,true,0,0,0
95,95,475,false,trade_planning,65535,471,475,8171,2400,120,260,13406,0,58617,19604,103669,893296524,1918,54324556,699619167,288848515,1941722445,600000,22204676,33475025,-11270349,740,202083141846,67361047980,1631756526,326204951,16366009,3847776,ACTIVE,true,0,0,0
96,96,480,false,trade_planning,65535,476,480,8155,2400,120,260,13406,0,69441,19603,92759,1039549734,1951,71963790,811548686,422270779,1941722445,600000,40912378,57315827,-16403449,510,203871713344,67957238485,1938328423,537113700,21678157,6356869,ACTIVE,true,0,0,0
97,97,485,false,trade_planning,65535,481,485,8151,2400,120,260,13406,0,63328,19601,98755,912454929,2008,60080238,721468956,315433782,1941722445,600000,24592398,36798424,-12206026,520,205682718991,68560907019,1759139036,506120258,21786560,4164444,ACTIVE,true,0,0,0
98,98,490,false,trade_planning,65535,486,490,8151,2400,120,260,13406,0,62496,19596,99542,940125870,1983,60434040,744474976,370176889,1941722445,600000,24780453,41626947,-16846494,607,207446034552,69148678863,1789645150,449558661,19599493,3079114,ACTIVE,true,0,0,0
99,99,495,false,trade_planning,65535,491,495,8151,2400,120,260,13406,0,59499,19593,102496,896873059,2087,55391828,703922967,326196807,1941722445,600000,21040706,34882156,-13841450,625,209232939985,69744314043,1684388426,392425778,18247268,2340908,ACTIVE,true,0,0,0
100,100,500,false,trade_planning,65535,496,500,8149,2400,120,260,13406,0,55566,19592,106369,858144760,2057,50626384,666033603,279644723,1941722445,600000,7052446,31181464,-24129018,855,211060757904,70353586662,1556042867,219523121,14807097,2192439,ACTIVE,true,0,0,0
101,101,505,false,trade_planning,65535,501,505,8146,2400,120,260,13406,0,57630,19591,104258,866618281,2092,52782285,660584554,264309902,1941722445,600000,19934732,32118092,-12183360,745,212834600250,70944867448,1658167344,319408905,16139635,3712419,ACTIVE,true,0,0,0
102,102,510,false,trade_planning,65535,506,510,8145,2400,120,260,13406,0,66875,19588,94943,968945857,1929,66570197,752885902,367066782,1941722445,600000,40319173,48374712,-8055539,512,214593777313,71531259802,1792950772,542565923,22024483,7630634,ACTIVE,true,0,0,0
103,103,515,false,trade_planning,65535,511,515,8120,2400,120,260,13406,0,64100,19585,97683,899247595,1934,61423740,691158777,303090112,1941722445,600000,19156489,38897482,-19740993,518,216430208612,72143403555,1819072050,517899451,22334527,4616843,ACTIVE,true,0,0,0
104,104,520,false,trade_planning,65535,516,520,8121,2400,120,260,13406,0,63863,19581,97757,923572210,1676,61466937,719055118,342125572,1941722445,600000,31551475,41403389,-9851914,513,218104581907,72701527991,1847929902,535972968,21612482,4020338,ACTIVE,true,0,0,0
