epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,resource_id,opening_reserve,natural_net_change,artificial_change_applied,artificial_change_pending,reserve
2,2,10,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
2,2,10,1645,12,27,-39,fertile_soil,349990.22,-4.46875,0,0,349985.75
2,2,10,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
2,2,10,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
2,2,10,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
2,2,10,1645,12,27,-39,copper_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
2,2,10,1645,12,27,-39,gold_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,silver_ore,483943.5,0,-2.5,-2.5,483941
2,2,10,1645,12,27,-39,salt,0,0,0,0,0
2,2,10,1645,12,27,-39,saltpeter,0,0,0,0,0
2,2,10,1645,12,27,-39,rare_earth,0,0,0,0,0
2,2,10,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
2,2,10,1645,12,27,-39,wild_game,26415.424,66.24961,-42.9,-42.9,26438.773
2,2,10,1645,12,27,-39,marine_fish,0,0,0,0,0
2,2,10,1645,12,27,-39,arable_land,125000,0,0,0,125000
2,2,10,1645,12,27,-39,paddy_land,60000,0,0,0,60000
2,2,10,1645,12,27,-39,plantation_land,140000,0,0,0,140000
2,2,10,1645,12,27,-39,pasture,125000,0,0,0,125000
2,2,10,1645,12,27,-39,bauxite,0,0,0,0,0
2,2,10,1645,12,27,-39,limestone,0,0,0,0,0
2,2,10,1645,12,27,-39,silica_sand,0,0,0,0,0
2,2,10,1645,12,27,-39,phosphate_rock,0,0,0,0,0
2,2,10,1645,12,27,-39,tin_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,lead_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,zinc_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,manganese_ore,0,0,0,0,0
2,2,10,1645,12,27,-39,sulfur,0,0,0,0,0
2,2,10,1645,12,27,-39,flint,88739.59,0.003437519,-0.98,-0.917,88738.62
3,3,15,1645,12,27,-39,timber,7.0782365e+06,714,0,0,7.0789505e+06
3,3,15,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
3,3,15,1645,12,27,-39,fertile_soil,349985.75,-3.75,0,0,349982
3,3,15,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
3,3,15,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
3,3,15,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
3,3,15,1645,12,27,-39,copper_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
3,3,15,1645,12,27,-39,gold_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,silver_ore,483941,0,-2.5,-2.5,483938.5
3,3,15,1645,12,27,-39,salt,0,0,0,0,0
3,3,15,1645,12,27,-39,saltpeter,0,0,0,0,0
3,3,15,1645,12,27,-39,rare_earth,0,0,0,0,0
3,3,15,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
3,3,15,1645,12,27,-39,wild_game,26438.773,58.8043,-42.9,-42.9,26454.678
3,3,15,1645,12,27,-39,marine_fish,0,0,0,0,0
3,3,15,1645,12,27,-39,arable_land,125000,0,0,0,125000
3,3,15,1645,12,27,-39,paddy_land,60000,0,0,0,60000
3,3,15,1645,12,27,-39,plantation_land,140000,0,0,0,140000
3,3,15,1645,12,27,-39,pasture,125000,0,0,0,125000
3,3,15,1645,12,27,-39,bauxite,0,0,0,0,0
3,3,15,1645,12,27,-39,limestone,0,0,0,0,0
3,3,15,1645,12,27,-39,silica_sand,0,0,0,0,0
3,3,15,1645,12,27,-39,phosphate_rock,0,0,0,0,0
3,3,15,1645,12,27,-39,tin_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,lead_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,zinc_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,manganese_ore,0,0,0,0,0
3,3,15,1645,12,27,-39,sulfur,0,0,0,0,0
3,3,15,1645,12,27,-39,flint,88738.62,-0.0048750043,-0.917,-0.421,88737.695
4,4,20,1645,12,27,-39,timber,7.0789505e+06,682.5,0,0,7.079633e+06
4,4,20,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
4,4,20,1645,12,27,-39,fertile_soil,349982,-4.0625,0,0,349977.94
4,4,20,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
4,4,20,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
4,4,20,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
4,4,20,1645,12,27,-39,copper_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
4,4,20,1645,12,27,-39,gold_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,silver_ore,483938.5,0,-2.5,-2.5,483936
4,4,20,1645,12,27,-39,salt,0,0,0,0,0
4,4,20,1645,12,27,-39,saltpeter,0,0,0,0,0
4,4,20,1645,12,27,-39,rare_earth,0,0,0,0,0
4,4,20,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
4,4,20,1645,12,27,-39,wild_game,26454.678,57.157814,-42.9,-42.9,26468.936
4,4,20,1645,12,27,-39,marine_fish,0,0,0,0,0
4,4,20,1645,12,27,-39,arable_land,125000,0,0,0,125000
4,4,20,1645,12,27,-39,paddy_land,60000,0,0,0,60000
4,4,20,1645,12,27,-39,plantation_land,140000,0,0,0,140000
4,4,20,1645,12,27,-39,pasture,125000,0,0,0,125000
4,4,20,1645,12,27,-39,bauxite,0,0,0,0,0
4,4,20,1645,12,27,-39,limestone,0,0,0,0,0
4,4,20,1645,12,27,-39,silica_sand,0,0,0,0,0
4,4,20,1645,12,27,-39,phosphate_rock,0,0,0,0,0
4,4,20,1645,12,27,-39,tin_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,lead_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,zinc_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,manganese_ore,0,0,0,0,0
4,4,20,1645,12,27,-39,sulfur,0,0,0,0,0
4,4,20,1645,12,27,-39,flint,88737.695,-0.0008749962,-0.421,-0.03,88737.27
5,5,25,1645,12,27,-39,timber,7.079633e+06,1002.5,0,0,7.0806355e+06
5,5,25,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
5,5,25,1645,12,27,-39,fertile_soil,349977.94,-2.96875,0,0,349974.97
5,5,25,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
5,5,25,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
5,5,25,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
5,5,25,1645,12,27,-39,copper_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
5,5,25,1645,12,27,-39,gold_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,silver_ore,483936,0,-2.5,-2.5,483933.5
5,5,25,1645,12,27,-39,salt,0,0,0,0,0
5,5,25,1645,12,27,-39,saltpeter,0,0,0,0,0
5,5,25,1645,12,27,-39,rare_earth,0,0,0,0,0
5,5,25,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
5,5,25,1645,12,27,-39,wild_game,26468.936,52.364845,-42.9,-42.9,26478.4
5,5,25,1645,12,27,-39,marine_fish,0,0,0,0,0
5,5,25,1645,12,27,-39,arable_land,125000,0,0,0,125000
5,5,25,1645,12,27,-39,paddy_land,60000,0,0,0,60000
5,5,25,1645,12,27,-39,plantation_land,140000,0,0,0,140000
5,5,25,1645,12,27,-39,pasture,125000,0,0,0,125000
5,5,25,1645,12,27,-39,bauxite,0,0,0,0,0
5,5,25,1645,12,27,-39,limestone,0,0,0,0,0
5,5,25,1645,12,27,-39,silica_sand,0,0,0,0,0
5,5,25,1645,12,27,-39,phosphate_rock,0,0,0,0,0
5,5,25,1645,12,27,-39,tin_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,lead_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,zinc_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,manganese_ore,0,0,0,0,0
5,5,25,1645,12,27,-39,sulfur,0,0,0,0,0
5,5,25,1645,12,27,-39,flint,88737.27,-0.0012500007,-0.03,-0.03,88737.24
6,6,30,1645,12,27,-39,timber,7.0806355e+06,722.5,0,0,7.081358e+06
6,6,30,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
6,6,30,1645,12,27,-39,fertile_soil,349974.97,-3.96875,0,0,349971
6,6,30,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
6,6,30,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
6,6,30,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
6,6,30,1645,12,27,-39,copper_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
6,6,30,1645,12,27,-39,gold_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,silver_ore,483933.5,0,-2.5,-2.5,483931
6,6,30,1645,12,27,-39,salt,0,0,0,0,0
6,6,30,1645,12,27,-39,saltpeter,0,0,0,0,0
6,6,30,1645,12,27,-39,rare_earth,0,0,0,0,0
6,6,30,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
6,6,30,1645,12,27,-39,wild_game,26478.4,56.140236,-42.9,-51.836,26491.64
6,6,30,1645,12,27,-39,marine_fish,0,0,0,0,0
6,6,30,1645,12,27,-39,arable_land,125000,0,0,0,125000
6,6,30,1645,12,27,-39,paddy_land,60000,0,0,0,60000
6,6,30,1645,12,27,-39,plantation_land,140000,0,0,0,140000
6,6,30,1645,12,27,-39,pasture,125000,0,0,0,125000
6,6,30,1645,12,27,-39,bauxite,0,0,0,0,0
6,6,30,1645,12,27,-39,limestone,0,0,0,0,0
6,6,30,1645,12,27,-39,silica_sand,0,0,0,0,0
6,6,30,1645,12,27,-39,phosphate_rock,0,0,0,0,0
6,6,30,1645,12,27,-39,tin_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,lead_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,zinc_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,manganese_ore,0,0,0,0,0
6,6,30,1645,12,27,-39,sulfur,0,0,0,0,0
6,6,30,1645,12,27,-39,flint,88737.24,0.0065624993,-0.03,-0.03,88737.22
7,7,35,1645,12,27,-39,timber,7.081358e+06,1049.5,0,0,7.0824075e+06
7,7,35,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
7,7,35,1645,12,27,-39,fertile_soil,349971,-2.8125,0,0,349968.2
7,7,35,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
7,7,35,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
7,7,35,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
7,7,35,1645,12,27,-39,copper_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
7,7,35,1645,12,27,-39,gold_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,silver_ore,483931,0,-2.5,-2.5,483928.5
7,7,35,1645,12,27,-39,salt,0,0,0,0,0
7,7,35,1645,12,27,-39,saltpeter,0,0,0,0,0
7,7,35,1645,12,27,-39,rare_earth,0,0,0,0,0
7,7,35,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
7,7,35,1645,12,27,-39,wild_game,26491.64,51.607483,-51.836,-58.628,26491.412
7,7,35,1645,12,27,-39,marine_fish,0,0,0,0,0
7,7,35,1645,12,27,-39,arable_land,125000,0,0,0,125000
7,7,35,1645,12,27,-39,paddy_land,60000,0,0,0,60000
7,7,35,1645,12,27,-39,plantation_land,140000,0,0,0,140000
7,7,35,1645,12,27,-39,pasture,125000,0,0,0,125000
7,7,35,1645,12,27,-39,bauxite,0,0,0,0,0
7,7,35,1645,12,27,-39,limestone,0,0,0,0,0
7,7,35,1645,12,27,-39,silica_sand,0,0,0,0,0
7,7,35,1645,12,27,-39,phosphate_rock,0,0,0,0,0
7,7,35,1645,12,27,-39,tin_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,lead_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,zinc_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,manganese_ore,0,0,0,0,0
7,7,35,1645,12,27,-39,sulfur,0,0,0,0,0
7,7,35,1645,12,27,-39,flint,88737.22,-0.0012500007,-0.03,-0.03,88737.19
8,8,40,1645,12,27,-39,timber,7.0824075e+06,742.5,0,0,7.08315e+06
8,8,40,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
8,8,40,1645,12,27,-39,fertile_soil,349968.2,-3.90625,0,0,349964.28
8,8,40,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
8,8,40,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
8,8,40,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
8,8,40,1645,12,27,-39,copper_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
8,8,40,1645,12,27,-39,gold_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,silver_ore,483928.5,0,-2.5,-2.5,483926
8,8,40,1645,12,27,-39,salt,0,0,0,0,0
8,8,40,1645,12,27,-39,saltpeter,0,0,0,0,0
8,8,40,1645,12,27,-39,rare_earth,0,0,0,0,0
8,8,40,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
8,8,40,1645,12,27,-39,wild_game,26491.412,55.74714,-58.628,-62.454,26488.531
8,8,40,1645,12,27,-39,marine_fish,0,0,0,0,0
8,8,40,1645,12,27,-39,arable_land,125000,0,0,0,125000
8,8,40,1645,12,27,-39,paddy_land,60000,0,0,0,60000
8,8,40,1645,12,27,-39,plantation_land,140000,0,0,0,140000
8,8,40,1645,12,27,-39,pasture,125000,0,0,0,125000
8,8,40,1645,12,27,-39,bauxite,0,0,0,0,0
8,8,40,1645,12,27,-39,limestone,0,0,0,0,0
8,8,40,1645,12,27,-39,silica_sand,0,0,0,0,0
8,8,40,1645,12,27,-39,phosphate_rock,0,0,0,0,0
8,8,40,1645,12,27,-39,tin_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,lead_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,zinc_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,manganese_ore,0,0,0,0,0
8,8,40,1645,12,27,-39,sulfur,0,0,0,0,0
8,8,40,1645,12,27,-39,flint,88737.19,-0.0012500007,-0.03,-0.03,88737.16
9,9,45,1645,12,27,-39,timber,7.08315e+06,1135,0,0,7.084285e+06
9,9,45,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
9,9,45,1645,12,27,-39,fertile_soil,349964.28,-2.15625,0,0,349962.12
9,9,45,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
9,9,45,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
9,9,45,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
9,9,45,1645,12,27,-39,copper_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
9,9,45,1645,12,27,-39,gold_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,silver_ore,483926,0,-2.5,-2.5,483923.5
9,9,45,1645,12,27,-39,salt,0,0,0,0,0
9,9,45,1645,12,27,-39,saltpeter,0,0,0,0,0
9,9,45,1645,12,27,-39,rare_earth,0,0,0,0,0
9,9,45,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
9,9,45,1645,12,27,-39,wild_game,26488.531,54.209858,-62.454,-62.454,26480.287
9,9,45,1645,12,27,-39,marine_fish,0,0,0,0,0
9,9,45,1645,12,27,-39,arable_land,125000,0,0,0,125000
9,9,45,1645,12,27,-39,paddy_land,60000,0,0,0,60000
9,9,45,1645,12,27,-39,plantation_land,140000,0,0,0,140000
9,9,45,1645,12,27,-39,pasture,125000,0,0,0,125000
9,9,45,1645,12,27,-39,bauxite,0,0,0,0,0
9,9,45,1645,12,27,-39,limestone,0,0,0,0,0
9,9,45,1645,12,27,-39,silica_sand,0,0,0,0,0
9,9,45,1645,12,27,-39,phosphate_rock,0,0,0,0,0
9,9,45,1645,12,27,-39,tin_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,lead_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,zinc_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,manganese_ore,0,0,0,0,0
9,9,45,1645,12,27,-39,sulfur,0,0,0,0,0
9,9,45,1645,12,27,-39,flint,88737.16,-0.0012500007,-0.03,-0.03,88737.125
10,10,50,1645,12,27,-39,timber,7.084285e+06,820,0,-0.309,7.085105e+06
10,10,50,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
10,10,50,1645,12,27,-39,fertile_soil,349962.12,-3.25,0,0,349958.88
10,10,50,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
10,10,50,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
10,10,50,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
10,10,50,1645,12,27,-39,copper_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
10,10,50,1645,12,27,-39,gold_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,silver_ore,483923.5,0,-2.5,-2.5,483921
10,10,50,1645,12,27,-39,salt,0,0,0,0,0
10,10,50,1645,12,27,-39,saltpeter,0,0,0,0,0
10,10,50,1645,12,27,-39,rare_earth,0,0,0,0,0
10,10,50,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
10,10,50,1645,12,27,-39,wild_game,26480.287,58.620014,-62.454,-31.14,26476.453
10,10,50,1645,12,27,-39,marine_fish,0,0,0,0,0
10,10,50,1645,12,27,-39,arable_land,125000,0,0,0,125000
10,10,50,1645,12,27,-39,paddy_land,60000,0,0,0,60000
10,10,50,1645,12,27,-39,plantation_land,140000,0,0,0,140000
10,10,50,1645,12,27,-39,pasture,125000,0,0,0,125000
10,10,50,1645,12,27,-39,bauxite,0,0,0,0,0
10,10,50,1645,12,27,-39,limestone,0,0,0,0,0
10,10,50,1645,12,27,-39,silica_sand,0,0,0,0,0
10,10,50,1645,12,27,-39,phosphate_rock,0,0,0,0,0
10,10,50,1645,12,27,-39,tin_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,lead_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,zinc_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,manganese_ore,0,0,0,0,0
10,10,50,1645,12,27,-39,sulfur,0,0,0,0,0
10,10,50,1645,12,27,-39,flint,88737.125,-0.0012500007,-0.03,-0.03,88737.09
11,11,55,1645,12,27,-39,timber,7.085105e+06,1132.809,-0.309,-0.309,7.0862375e+06
11,11,55,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
11,11,55,1645,12,27,-39,fertile_soil,349958.88,-2.40625,0,0,349956.47
11,11,55,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
11,11,55,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
11,11,55,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
11,11,55,1645,12,27,-39,copper_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
11,11,55,1645,12,27,-39,gold_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,silver_ore,483921,0,-2.5,-2.5,483918.5
11,11,55,1645,12,27,-39,salt,0,0,0,0,0
11,11,55,1645,12,27,-39,saltpeter,0,0,0,0,0
11,11,55,1645,12,27,-39,rare_earth,0,0,0,0,0
11,11,55,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
11,11,55,1645,12,27,-39,wild_game,26476.453,53.098984,-31.14,-19.209,26498.412
11,11,55,1645,12,27,-39,marine_fish,0,0,0,0,0
11,11,55,1645,12,27,-39,arable_land,125000,0,0,0,125000
11,11,55,1645,12,27,-39,paddy_land,60000,0,0,0,60000
11,11,55,1645,12,27,-39,plantation_land,140000,0,0,0,140000
11,11,55,1645,12,27,-39,pasture,125000,0,0,0,125000
11,11,55,1645,12,27,-39,bauxite,0,0,0,0,0
11,11,55,1645,12,27,-39,limestone,0,0,0,0,0
11,11,55,1645,12,27,-39,silica_sand,0,0,0,0,0
11,11,55,1645,12,27,-39,phosphate_rock,0,0,0,0,0
11,11,55,1645,12,27,-39,tin_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,lead_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,zinc_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,manganese_ore,0,0,0,0,0
11,11,55,1645,12,27,-39,sulfur,0,0,0,0,0
11,11,55,1645,12,27,-39,flint,88737.09,-0.0012500007,-0.03,-0.03,88737.06
12,12,60,1645,12,27,-39,timber,7.0862375e+06,817.309,-0.309,-0.309,7.0870545e+06
12,12,60,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
12,12,60,1645,12,27,-39,fertile_soil,349956.47,-3.34375,0,0,349953.12
12,12,60,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
12,12,60,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
12,12,60,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
12,12,60,1645,12,27,-39,copper_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
12,12,60,1645,12,27,-39,gold_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,silver_ore,483918.5,0,-2.5,-2.5,483916
12,12,60,1645,12,27,-39,salt,0,0,0,0,0
12,12,60,1645,12,27,-39,saltpeter,0,0,0,0,0
12,12,60,1645,12,27,-39,rare_earth,0,0,0,0,0
12,12,60,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
12,12,60,1645,12,27,-39,wild_game,26498.412,57.54103,-19.209,-18.965,26536.744
12,12,60,1645,12,27,-39,marine_fish,0,0,0,0,0
12,12,60,1645,12,27,-39,arable_land,125000,0,0,0,125000
12,12,60,1645,12,27,-39,paddy_land,60000,0,0,0,60000
12,12,60,1645,12,27,-39,plantation_land,140000,0,0,0,140000
12,12,60,1645,12,27,-39,pasture,125000,0,0,0,125000
12,12,60,1645,12,27,-39,bauxite,0,0,0,0,0
12,12,60,1645,12,27,-39,limestone,0,0,0,0,0
12,12,60,1645,12,27,-39,silica_sand,0,0,0,0,0
12,12,60,1645,12,27,-39,phosphate_rock,0,0,0,0,0
12,12,60,1645,12,27,-39,tin_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,lead_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,zinc_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,manganese_ore,0,0,0,0,0
12,12,60,1645,12,27,-39,sulfur,0,0,0,0,0
12,12,60,1645,12,27,-39,flint,88737.06,0.0065624993,-0.03,-0.03,88737.04
13,13,65,1645,12,27,-39,timber,7.0870545e+06,1012.309,-0.309,-0.312,7.0880665e+06
13,13,65,1645,12,27,-39,stone,217449.03,0,0,0,217449.03
13,13,65,1645,12,27,-39,fertile_soil,349953.12,-3.84375,0,0,349949.28
13,13,65,1645,12,27,-39,coal,4.3674934e+08,0,0,0,4.3674934e+08
13,13,65,1645,12,27,-39,oil,1.7684328e+07,0,0,0,1.7684328e+07
13,13,65,1645,12,27,-39,natural_gas,1.9022496e+07,0,0,0,1.9022496e+07
13,13,65,1645,12,27,-39,copper_ore,0,0,0,0,0
13,13,65,1645,12,27,-39,iron_ore,5.0677228e+07,0,0,0,5.0677228e+07
13,13,65,1645,12,27,-39,gold_ore,0,0,0,0,0
13,13,65,1645,12,27,-39,silver_ore,483916,0,-2.5,-2.5,483913.5
13,13,65,1645,12,27,-39,salt,0,0,0,0,0
13,13,65,1645,12,27,-39,saltpeter,0,0,0,0,0
13,13,65,1645,12,27,-39,rare_earth,0,0,0,0,0
13,13,65,1645,12,27,-39,clay,2.9669998e+07,0,0,0,2.9669998e+07
13,13,65,1645,12,27,-39,wild_game,26536.744,46.738438,-18.965,-18.965,26564.518
13,13,65,1645,12,27,-39,marine_fish,0,0,0,0,0
13,13,65,1645,12,27,-39,arable_land,125000,0,0,0,125000
13,13,65,1645,12,27,-39,paddy_land,60000,0,0,0,60000
13,13,65,1645,12,27,-39,plantation_land,140000,0,0,0,140000
13,13,65,1645,12,27,-39,pasture,125000,0,0,0,125000
13,13,65,1645,12,27,-39,bauxite,0,0,0,0,0
13,13,65,1645,12,27,-39,limestone,0,0,0,0,0
