epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
11,12,60,false,trade_planning,65535,56,60,2036,1120,120,259,3968,0,27438,0,404,13814819,277996276,44005000,0,0,0,28750526,-28750526,271,1492883348,497628030,150672526,ACTIVE,true,0,0,0
12,13,65,false,trade_planning,65535,61,65,2036,1120,120,259,3968,0,27439,0,403,13666796,278959731,43174215,0,0,0,28756182,-28756182,270,1544590730,514863830,155943245,ACTIVE,true,0,0,0
13,14,70,false,trade_planning,65535,66,70,2036,1120,120,259,3968,0,27439,0,403,14025673,279286641,42366112,0,0,0,28716789,-28716789,270,1595133246,531711342,159762639,ACTIVE,true,0,0,0
14,15,75,false,trade_planning,65535,71,75,2036,1120,120,259,3968,0,27435,0,407,14123808,279494842,41583778,0,0,0,28440603,-28440603,274,1645397340,548466039,153839007,ACTIVE,true,0,0,0
15,16,80,false,trade_planning,65535,76,80,2036,1120,120,259,3968,0,27435,0,407,14230910,279958767,40824870,0,0,0,27444802,-27444802,274,1700754794,566918518,151170033,ACTIVE,true,0,0,0
16,17,85,false,trade_planning,65535,81,85,2036,1120,120,259,3968,0,27439,0,403,14155250,280968219,40089294,0,0,0,27564438,-27564438,270,1754138312,584713015,160023123,ACTIVE,true,0,0,0
17,18,90,false,trade_planning,65535,86,90,2036,1120,120,259,3968,0,27433,0,409,13864295,282048597,39375431,0,0,525,27964779,-27964254,271,1804774323,601591696,169753508,ACTIVE,true,0,0,0
18,19,95,false,trade_planning,65535,91,95,2036,1120,120,259,3968,0,27433,0,409,13616197,282916377,38682800,0,0,525,27925990,-27925465,271,1854637952,618212909,172351399,ACTIVE,true,0,0,0
19,20,100,false,trade_planning,65535,96,100,2036,1120,120,259,3968,0,27343,0,499,13453949,283705204,38012425,0,0,7875,27700591,-27692716,286,1905226668,635075809,175336629,ACTIVE,true,0,0,0
20,21,105,false,trade_planning,65535,101,105,2036,1120,120,259,3968,0,27349,0,493,13236943,284601802,37364648,0,0,7350,27731516,-27724166,285,1954544228,651515006,179404998,ACTIVE,true,0,0,0
21,22,110,false,trade_planning,65535,106,110,2036,1120,120,259,3968,0,27151,0,691,12641607,285786113,36786785,0,0,20457,27586834,-27566377,318,2002088891,667363219,176356437,ACTIVE,true,0,0,0
22,23,115,false,trade_planning,65535,111,115,2036,1120,120,259,3968,0,27148,0,691,10912239,287683650,36590077,0,0,22050,26660553,-26638503,319,2042310135,680770308,148233590,ACTIVE,true,0,0,0
23,24,120,false,trade_planning,65535,116,120,2036,1120,120,259,3968,0,26964,0,865,8419576,290168647,36542408,0,0,22050,26185910,-26163860,348,2089787421,696596059,111604456,ACTIVE,true,0,0,0
24,25,125,false,trade_planning,65535,121,125,2036,1120,120,259,3968,0,26953,0,873,8406122,290369580,36254053,0,0,22575,25955352,-25932777,364,2151154600,717051802,108840333,ACTIVE,true,0,0,0
25,26,130,false,trade_planning,65535,126,130,2036,1120,120,259,3968,0,26919,0,897,8287155,290772789,35974033,0,0,25725,25823414,-25797689,407,2202747969,734249570,107003070,ACTIVE,true,0,0,0
26,27,135,false,trade_planning,65535,131,135,2036,1120,120,259,3968,0,26915,0,898,8077326,291515249,35706325,0,0,25725,25702050,-25676325,455,2247874223,749291655,101022268,ACTIVE,true,0,0,0
27,28,140,false,trade_planning,65535,136,140,2036,1120,120,259,3968,0,26902,0,886,7755227,292382116,35477384,0,0,25725,25502880,-25477155,492,2291603411,763868065,91040421,ACTIVE,true,0,0,0
28,29,145,false,trade_planning,65535,141,145,2036,1120,120,259,3968,0,26843,0,849,7496859,292989734,35284238,0,0,25725,25487009,-25461284,512,2334854164,778284978,84987057,ACTIVE,true,0,0,0
29,30,150,false,trade_planning,65535,146,150,2036,1120,120,259,3968,0,26619,0,822,7504673,293457075,35061426,0,0,25725,25477117,-25451392,548,2379987808,793329500,87903465,ACTIVE,true,0,0,0
30,31,155,false,trade_planning,65535,151,155,2036,1120,120,259,3968,0,26548,0,821,7468715,294002446,34874543,0,0,25725,25500240,-25474515,573,2420949353,806983376,86101686,ACTIVE,true,0,0,0
31,32,160,false,trade_planning,65535,156,160,2036,1120,120,259,3968,0,26505,0,821,7342792,294284938,34713220,0,0,25725,25500242,-25474517,573,2462462221,820820998,84770573,ACTIVE,true,0,0,0
32,33,165,false,trade_planning,65535,161,165,2036,1120,120,259,3968,0,26446,0,821,7314171,294367946,34643246,0,0,25725,25498367,-25472642,573,2506465205,835488663,86343763,ACTIVE,true,0,0,0
33,34,170,false,trade_planning,65535,166,170,2036,1120,120,259,3968,0,26440,0,821,7258721,294413415,34632732,0,0,25725,25497734,-25472009,573,2550403382,850134707,88107079,ACTIVE,true,0,0,0
34,35,175,false,trade_planning,65535,171,175,2036,1120,120,259,3968,0,26432,0,821,7371986,294271600,34640781,0,0,25725,25497750,-25472025,573,2593874860,864625207,89369984,ACTIVE,true,0,0,0
35,36,180,false,trade_planning,65535,176,180,2036,1120,120,259,3968,0,26421,0,799,7349546,294254274,34654658,0,0,25725,25496498,-25470773,573,2637136173,879045657,90648204,ACTIVE,true,0,0,0
36,37,185,false,trade_planning,65535,181,185,2036,1120,120,259,3968,0,26302,0,770,7522888,294019607,34682956,0,0,25725,25495247,-25469522,573,2679873495,893291432,91470826,ACTIVE,true,0,0,0
37,38,190,false,trade_planning,65535,186,190,2036,1120,120,259,3968,0,26129,0,744,7135834,294356198,34709341,0,0,25725,25495243,-25469518,573,2722612442,907537732,93052255,ACTIVE,true,0,0,0
38,39,195,false,trade_planning,65535,191,195,2036,1120,120,259,3968,0,26070,0,744,7487046,293941655,34752958,0,0,25725,25495235,-25469510,573,2764502728,921501164,93636774,ACTIVE,true,0,0,0
39,40,200,false,trade_planning,65535,196,200,2036,1120,120,259,3968,0,26026,0,744,7220574,294104026,34804240,0,0,25725,25492735,-25467010,573,2806342045,935447593,94229597,ACTIVE,true,0,0,0
40,41,205,false,trade_planning,65535,201,205,2036,1120,120,259,3968,0,25971,0,744,7333800,293902150,34864745,0,0,25725,25492746,-25467021,573,2847771683,949257494,93509857,ACTIVE,true,0,0,0
41,42,210,false,trade_planning,65535,206,210,2036,1120,120,259,3968,0,25968,0,744,7436096,293718671,34930320,0,0,25725,25492741,-25467016,573,2889514770,963171844,93372965,ACTIVE,true,0,0,0
42,43,215,false,trade_planning,65535,211,215,2036,1120,120,259,3968,0,25955,0,744,6980047,294028184,35009701,0,0,25725,25490236,-25464511,573,2930731678,976910816,91577897,ACTIVE,true,0,0,0
43,44,220,false,trade_planning,65535,216,220,2036,1120,120,259,3968,0,25952,0,744,7283803,293609594,35103814,0,0,25725,25490229,-25464504,573,2972691142,990897296,91298070,ACTIVE,true,0,0,0
44,45,225,false,trade_planning,65535,221,225,2036,1120,120,259,3968,0,25951,0,744,6925610,293874471,35191172,0,0,25725,25490233,-25464508,573,3014669471,1004890088,90625270,ACTIVE,true,0,0,0
45,46,230,false,trade_planning,65535,226,230,2036,1120,120,259,3968,0,25935,0,720,6857343,293813647,35293580,0,0,25725,25488976,-25463251,573,3056857081,1018952611,89986767,ACTIVE,true,0,0,0
46,47,235,false,trade_planning,65535,231,235,2036,1120,120,259,3968,0,25788,0,682,6735168,293820634,35389857,0,0,25725,25487715,-25461990,573,3099466283,1033155677,90003640,ACTIVE,true,0,0,0
47,48,240,false,trade_planning,65535,236,240,2036,1120,120,259,3968,0,25635,0,667,6478242,293962840,35490325,0,0,25725,25487720,-25461995,573,3142012696,1047337824,89897855,ACTIVE,true,0,0,0
48,49,245,false,trade_planning,65535,241,245,2036,1120,120,259,3968,0,25578,0,666,6518425,293812159,35586345,0,0,25725,25487727,-25462002,573,3184403708,1061468156,89186813,ACTIVE,true,0,0,0
49,50,250,false,trade_planning,65535,246,250,2036,1120,120,259,3968,0,25534,0,665,6397736,293787698,35693515,0,0,25725,25485220,-25459495,573,3227053451,1075684727,88776828,ACTIVE,true,0,0,0
50,51,255,false,trade_planning,65535,251,255,2036,1120,120,259,3968,0,25476,0,665,6660417,293400248,35792878,0,0,25725,25485228,-25459503,573,3269818209,1089939662,88418036,ACTIVE,true,0,0,0
51,52,260,false,trade_planning,65535,256,260,2036,1120,120,259,3968,0,25463,0,661,6643861,293261227,35894564,0,0,25725,25482720,-25456995,573,3312398392,1104133068,87682786,ACTIVE,true,0,0,0
52,53,265,false,trade_planning,65535,261,265,2036,1120,120,259,3968,0,25442,0,661,6423766,293278957,35970090,0,0,25725,25475219,-25449494,573,3355525965,1118508904,87656851,ACTIVE,true,0,0,0
53,54,270,false,trade_planning,65535,266,270,2036,1120,120,259,3968,0,25420,0,659,6196288,293201216,36060708,0,0,25725,25462716,-25436991,573,3398324404,1132775058,86758384,ACTIVE,true,0,0,0
54,55,275,false,trade_planning,65535,271,275,2036,1120,120,259,3968,0,25399,0,656,6366740,292763778,36109678,0,0,25725,25440215,-25414490,573,3441819405,1147273406,86952949,ACTIVE,true,0,0,0
55,56,280,false,trade_planning,65535,276,280,2036,1120,120,259,3968,0,25367,0,656,6162513,292594245,36170450,0,0,25725,25427711,-25401986,573,3484887013,1161629255,86384487,ACTIVE,true,0,0,0
56,57,285,false,trade_planning,65535,281,285,2036,1120,120,259,3968,0,25342,0,655,6165923,292261270,36206472,0,0,25725,25397708,-25371983,573,3528516721,1176172511,86047846,ACTIVE,true,0,0,0
57,58,290,false,trade_planning,65535,286,290,2036,1120,120,259,3968,0,25317,0,655,6045830,292034933,36251332,0,0,25725,25382073,-25356348,573,3572294912,1190765230,85832060,ACTIVE,true,0,0,0
58,59,295,false,trade_planning,65535,291,295,2036,1120,120,259,3968,0,25285,0,649,6270408,291419307,36272369,0,0,25725,25355211,-25329486,573,3615932975,1205311240,83119840,ACTIVE,true,0,0,0
59,60,300,false,trade_planning,65535,296,300,2036,1120,120,259,3968,0,25227,0,611,5946953,291339847,36287183,0,0,25725,25330198,-25304473,573,3661110861,1220370553,81779470,ACTIVE,true,0,0,0
60,61,305,false,trade_planning,65535,301,305,2036,1120,120,259,3968,0,24965,0,577,5855943,291006919,36298752,0,0,25725,25307703,-25281978,573,3705750554,1235250451,77548791,ACTIVE,true,0,0,0
61,62,310,false,trade_planning,65535,306,310,2036,1120,120,259,3968,0,24855,0,575,5885708,290583564,36302012,0,0,25725,25270210,-25244485,573,3752415958,1250805584,77466727,ACTIVE,true,0,0,0
62,63,315,false,trade_planning,65535,311,315,2036,1120,120,259,3968,0,24783,0,573,5655771,290340295,36297735,0,0,25725,25242702,-25216977,573,3797768906,1265923220,73592720,ACTIVE,true,0,0,0
63,64,320,false,trade_planning,65535,316,320,2036,1120,120,259,3968,0,24678,0,571,5987718,289592287,36262108,0,0,25725,25207697,-25181972,573,3845294512,1281765094,74305175,ACTIVE,true,0,0,0
64,65,325,false,trade_planning,65535,321,325,2036,1120,120,259,3968,0,24620,0,569,5671851,289372235,36251000,0,0,25725,25172704,-25146979,573,3890595619,1296865458,69903414,ACTIVE,true,0,0,0
65,66,330,false,trade_planning,65535,326,330,2036,1120,120,259,3968,0,24573,0,563,5854912,288752350,36187626,0,0,25725,25145207,-25119482,573,3938360409,1312787062,70807920,ACTIVE,true,0,0,0
66,67,335,false,trade_planning,65535,331,335,2036,1120,120,259,3968,0,24506,0,559,5721864,288177940,36118017,0,0,25725,25095199,-25069474,573,3984032061,1328010944,67665170,ACTIVE,true,0,0,0
67,68,340,false,trade_planning,65535,336,340,2036,1120,120,259,3968,0,24422,0,558,5702296,287310856,35999796,0,0,25725,25013681,-24987956,573,4031745473,1343915405,67993962,ACTIVE,true,0,0,0
68,69,345,false,trade_planning,65535,341,345,2036,1120,120,259,3968,0,24344,0,556,5430532,286722274,35886314,0,0,25725,24954670,-24928945,573,4078216276,1359405682,66548794,ACTIVE,true,0,0,0
69,70,350,false,trade_planning,65535,346,350,2036,1120,120,259,3968,0,24267,0,553,5599448,285707519,35719931,0,0,25725,24857162,-24831437,573,4125296128,1375098960,66422430,ACTIVE,true,0,0,0
70,71,355,false,trade_planning,65535,351,355,2036,1120,120,259,3968,0,24170,0,551,5399626,284858661,35545093,0,0,25725,24776659,-24750934,573,4171931467,1390644083,65244320,ACTIVE,true,0,0,0
71,72,360,false,trade_planning,65535,356,360,2036,1120,120,259,3968,0,24084,0,550,5564976,283686193,35352310,0,0,25725,24683904,-24658179,573,4218690136,1406230293,65036999,ACTIVE,true,0,0,0
72,73,365,false,trade_planning,65535,361,365,2036,1120,120,259,3968,0,23962,0,550,5477605,282275860,35129612,0,0,25725,24586137,-24560412,573,4264929678,1421643488,64346422,ACTIVE,true,0,0,0
73,74,370,false,trade_planning,65535,366,370,2036,1120,120,259,3968,0,23858,0,550,5437189,281106172,34911429,0,0,25725,24475886,-24450161,573,4311230169,1437076981,64040679,ACTIVE,true,0,0,0
74,75,375,false,trade_planning,65535,371,375,2035,1120,120,259,3968,0,23746,0,550,5334946,279819820,34688690,0,0,25725,24345877,-24320152,573,4357029610,1452343459,63085419,ACTIVE,true,0,0,0
75,76,380,false,trade_planning,65535,376,380,2035,1120,120,259,3968,0,23612,0,549,5327779,278211925,34440815,0,0,25725,24195844,-24170119,573,4403251077,1467750612,62889558,ACTIVE,true,0,0,0
76,77,385,false,trade_planning,65535,381,385,2035,1120,120,259,3968,0,23500,0,549,5388573,276838810,34220741,0,0,25725,24060840,-24035115,573,4449144625,1483048463,62290837,ACTIVE,true,0,0,0
77,78,390,false,trade_planning,65535,386,390,2035,1120,120,259,3968,0,23378,0,546,5359911,275337185,33982608,0,0,25725,23958337,-23932612,573,4495095532,1498365431,61852055,ACTIVE,true,0,0,0
78,79,395,false,trade_planning,65535,391,395,2035,1120,120,259,3968,0,23244,0,514,5284346,273881608,33744653,0,0,25725,23788075,-23762350,573,4540973952,1513658237,61150009,ACTIVE,true,0,0,0
79,80,400,false,trade_planning,65535,396,400,2035,1120,120,259,3968,0,22922,0,480,5249483,272138696,33488837,0,0,25725,23619323,-23593598,573,4586734650,1528911789,60785747,ACTIVE,true,0,0,0
80,81,405,false,trade_planning,65535,401,405,2035,1120,120,259,3968,0,22667,0,468,5221693,270572450,33238918,0,0,25725,23467812,-23442087,573,4632437809,1544146201,60491130,ACTIVE,true,0,0,0
81,82,410,false,trade_planning,65535,406,410,2035,1120,120,259,3968,0,22487,0,468,5367197,268775225,32986705,0,0,25725,23344805,-23319080,573,4677600588,1559200447,59895648,ACTIVE,true,0,0,0
82,83,415,false,trade_planning,65535,411,415,2035,1120,120,259,3968,0,22312,0,467,5299224,267052994,32710454,0,0,25725,23152285,-23126560,573,4722301827,1574100863,59448839,ACTIVE,true,0,0,0
83,84,420,false,trade_planning,65535,416,420,2035,1120,120,259,3968,0,22128,0,467,5154097,265576863,32463071,0,0,25725,22994534,-22968809,573,4766954291,1588985008,59000677,ACTIVE,true,0,0,0
84,85,425,false,trade_planning,65535,421,425,2035,1120,120,259,3968,0,21987,0,467,5151498,263838288,32214611,0,0,25725,22878775,-22853050,573,4811442202,1603814328,58735079,ACTIVE,true,0,0,0
85,86,430,false,trade_planning,65535,426,430,2035,1120,120,259,3968,0,21833,0,465,5093440,261988103,31967980,0,0,25725,22710763,-22685038,573,4854718537,1618239769,57621109,ACTIVE,true,0,0,0
86,87,435,false,trade_planning,65535,431,435,2035,1120,120,259,3968,0,21699,0,464,5056485,260369953,31741580,0,0,25725,22533009,-22507284,573,4898080322,1632693684,57942591,ACTIVE,true,0,0,0
87,88,440,false,trade_planning,65535,436,440,2035,1120,120,259,3968,0,21547,0,462,5041262,258511929,31496715,0,0,25725,22392751,-22367026,573,4940680849,1646893888,57136087,ACTIVE,true,0,0,0
88,89,445,false,trade_planning,65535,441,445,2035,1120,120,259,3968,0,21405,0,462,4999793,256774370,31253804,0,0,25725,22237749,-22212024,573,4983687324,1661229370,57448660,ACTIVE,true,0,0,0
89,90,450,false,trade_planning,65535,446,450,2035,1120,120,259,3968,0,21250,0,459,4951352,254888768,30986074,0,0,25725,22030246,-22004521,573,5028071449,1676024075,56245443,ACTIVE,true,0,0,0
90,91,455,false,trade_planning,65535,451,455,2035,1120,120,259,3968,0,21101,0,457,4858083,253158881,30715272,0,0,25725,21877744,-21852019,573,5022282701,1674094470,57497591,ACTIVE,true,0,0,0
91,92,460,false,trade_planning,65535,456,460,2035,1120,120,259,3968,0,20926,0,457,4867955,251057788,30399367,0,0,25725,21720249,-21694524,573,5066695119,1688898622,56171709,ACTIVE,true,0,0,0
92,93,465,false,trade_planning,65535,461,465,2034,1120,120,259,3968,0,20783,0,456,4777932,249290321,30105640,0,0,25725,21547734,-21522009,573,5111302897,1703767892,57227523,ACTIVE,true,0,0,0
93,94,470,false,trade_planning,65535,466,470,2034,1120,120,259,3968,0,20618,0,453,4755085,247304761,29746510,0,0,25725,21352744,-21327019,573,5100675877,1700225554,56516858,ACTIVE,true,0,0,0
94,95,475,false,trade_planning,65535,471,475,2034,1120,120,259,3968,0,20470,0,453,4690913,245605190,29423983,0,0,25725,21214992,-21189267,573,5143549160,1714516644,56844364,ACTIVE,true,0,0,0
95,96,480,false,trade_planning,65535,476,480,2034,1120,120,259,3968,0,20309,0,452,4873276,243468078,29066514,0,0,25725,21012480,-20986755,573,5159294510,1719765080,55734200,ACTIVE,true,0,0,0
96,97,485,false,trade_planning,65535,481,485,2034,1120,120,259,3968,0,20143,0,451,4694966,241866222,28705351,0,0,25725,20824220,-20798495,573,5203011155,1734337298,56251044,ACTIVE,true,0,0,0
97,98,490,false,trade_planning,65535,486,490,2034,1120,120,259,3968,0,19973,0,451,4651312,239936590,28341419,0,0,25725,20671733,-20646008,573,5240089214,1746696668,55468245,ACTIVE,true,0,0,0
98,99,495,false,trade_planning,65535,491,495,2030,1120,120,259,3968,0,19798,0,448,4548557,237996206,27969232,0,0,25725,20491481,-20465756,573,5282535594,1760845453,55311703,ACTIVE,true,0,0,0
99,100,500,false,trade_planning,65535,496,500,2029,1120,120,259,3968,0,19621,0,448,4630389,235876514,27612202,0,0,25725,20286469,-20260744,573,5324526892,1774842554,54117448,ACTIVE,true,0,0,0
100,101,505,false,trade_planning,65535,501,505,2027,1120,120,259,3968,0,19443,0,447,4483694,233968035,27271016,0,0,25725,20143948,-20118223,573,5367447955,1789149577,54432735,ACTIVE,true,0,0,0
101,102,510,false,trade_planning,65535,506,510,2024,1120,120,259,3968,0,19249,0,447,4563618,231704473,26961605,0,0,25725,19938689,-19912964,573,5408751403,1802917404,53473474,ACTIVE,true,0,0,0
102,103,515,false,trade_planning,65535,511,515,2016,1120,120,259,3968,0,19038,0,446,4400180,229472564,26639881,0,0,25725,19706178,-19680453,573,5437839001,1812613268,53232301,ACTIVE,true,0,0,0
103,104,520,false,trade_planning,65535,516,520,2007,1120,120,259,3968,0,18835,0,445,4486243,227142152,26354236,0,0,25725,19508682,-19482957,573,5423123157,1807707968,53132513,ACTIVE,true,0,0,0
104,105,525,false,trade_planning,65535,521,525,2004,1120,120,259,3968,0,18623,0,445,4577304,224480927,26049057,0,0,25725,19319671,-19293946,573,5434579853,1811526866,54323737,ACTIVE,true,0,0,0
105,106,530,false,trade_planning,65535,526,530,1998,1120,120,259,3968,0,18440,0,445,4521368,222155009,25781403,0,0,25725,19080660,-19054935,573,5466924179,1822308310,55227905,ACTIVE,true,0,0,0
106,107,535,false,trade_planning,65535,531,535,1994,1120,120,259,3968,0,18253,0,445,4577741,219675514,25510184,0,0,25725,18905663,-18879938,573,5486619814,1828873523,55200318,ACTIVE,true,0,0,0
107,108,540,false,trade_planning,65535,536,540,1986,1120,120,259,3968,0,18059,0,445,4404038,217337917,25246259,0,0,25725,18728177,-18702452,573,5497682998,1832561262,52211754,ACTIVE,true,0,0,0
108,109,545,false,trade_planning,65535,541,545,1982,1120,120,259,3968,0,17884,0,445,4360260,215223680,25016123,0,0,25725,18524922,-18499197,573,5519273909,1839758212,52434138,ACTIVE,true,0,0,0
109,110,550,false,trade_planning,65535,546,550,1978,1120,120,259,3968,0,17648,0,443,4690729,211761370,24703189,0,0,25725,18272420,-18246695,573,5482313528,1827438091,57609035,ACTIVE,true,0,0,0
110,111,555,false,trade_planning,65535,551,555,1976,1120,120,259,3968,0,17435,0,443,4864942,208870570,24410255,0,0,25725,18084919,-18059194,573,5537452904,1845817894,62602941,ACTIVE,true,0,0,0
111,112,560,false,trade_planning,65535,556,560,1971,1120,120,259,3968,0,17258,0,443,4678224,206791877,24191999,0,0,25725,17852419,-17826694,573,5527089428,1842363392,58376897,ACTIVE,true,0,0,0
112,113,565,false,trade_planning,65535,561,565,1970,1120,120,259,3968,0,17069,0,443,4650429,204390077,23969505,0,0,25725,17649416,-17623691,573,5573320153,1857773643,58738362,ACTIVE,true,0,0,0
113,114,570,false,trade_planning,65535,566,570,1964,1120,120,259,3968,0,16885,0,442,4585340,201993427,23762251,0,0,25725,17486923,-17461198,573,5585107305,1861702693,58298731,ACTIVE,true,0,0,0
114,115,575,false,trade_planning,65535,571,575,1961,1120,120,259,3968,0,16716,0,441,4595561,199790947,23596122,0,0,25725,17270660,-17244935,573,5622003362,1874001381,58934158,ACTIVE,true,0,0,0
115,116,580,false,trade_planning,65535,576,580,1958,1120,120,259,3968,0,16549,0,440,4658969,197518204,23398178,0,0,25725,17047921,-17022196,573,5658542712,1886181169,58662265,ACTIVE,true,0,0,0
116,117,585,false,trade_planning,65535,581,585,1954,1120,120,259,3968,0,16369,0,438,4684056,195214492,23179512,0,0,25725,16849168,-16823443,573,5695887685,1898629475,58008376,ACTIVE,true,0,0,0
117,118,590,false,trade_planning,65535,586,590,1909,1120,120,259,3968,0,16202,0,436,4574688,193165489,22978413,0,0,25725,16688666,-16662941,573,5733271325,1911090699,57856120,ACTIVE,true,0,0,0
118,119,595,false,trade_planning,65535,591,595,1649,1120,120,259,3968,0,16048,0,404,4607516,191252973,22787990,0,0,25725,16511164,-16485439,573,5742140357,1914047049,57046050,ACTIVE,true,0,0,0
119,120,600,false,trade_planning,65535,596,600,1548,1120,120,259,3968,0,15650,0,366,4645562,188851062,22539858,0,0,25725,16316168,-16290443,573,5749969737,1916656833,57398665,ACTIVE,true,0,0,0
120,121,605,false,trade_planning,65535,601,605,1510,1120,120,259,3968,0,15409,0,361,4600821,186943228,22330295,0,0,25725,16143665,-16117940,573,5786658842,1928886526,57155424,ACTIVE,true,0,0,0
121,122,610,false,trade_planning,65535,606,610,1468,1120,120,259,3968,0,15222,0,361,4526274,184998181,22112070,0,0,25725,15941164,-15915439,573,5767697372,1922566050,57208841,ACTIVE,true,0,0,0
122,123,615,false,trade_planning,65535,611,615,1434,1120,120,259,3968,0,15028,0,361,4555398,182955615,21899673,0,0,25725,15795911,-15770186,573,5778072372,1926024387,56790495,ACTIVE,true,0,0,0
123,124,620,false,trade_planning,65535,616,620,1428,1120,120,259,3968,0,14848,0,361,4535244,181072959,21703379,0,0,25725,15612154,-15586429,573,5815963592,1938654778,56637728,ACTIVE,true,0,0,0
124,125,625,false,trade_planning,65535,621,625,1424,1120,120,259,3968,0,14688,0,359,4690898,178892774,21497424,0,0,25725,15434661,-15408936,573,5760424059,1920141619,57341472,ACTIVE,true,0,0,0
125,126,630,false,trade_planning,65535,626,630,1420,1120,120,259,3968,0,14536,0,359,4466972,177160118,21316572,0,0,25725,15269651,-15243926,573,5737084909,1912361890,55095736,ACTIVE,true,0,0,0
126,127,635,false,trade_planning,65535,631,635,1416,1120,120,259,3968,0,14394,0,358,4428524,175297185,21145461,0,0,25725,15089653,-15063928,573,5737676468,1912559066,53758491,ACTIVE,true,0,0,0
127,128,640,false,trade_planning,65535,636,640,1413,1120,120,259,3968,0,14272,0,357,4609016,173538003,20998111,0,0,25725,14959643,-14933918,573,5737345439,1912448732,54213780,ACTIVE,true,0,0,0
128,129,645,false,trade_planning,65535,641,645,1412,1120,120,259,3968,0,14119,0,357,4341153,171753826,20821622,0,0,25725,14776660,-14750935,573,5772406065,1924135608,51730902,ACTIVE,true,0,0,0
129,130,650,false,trade_planning,65535,646,650,1409,1120,120,259,3968,0,13986,0,357,4417038,169929786,20648879,0,0,25725,14614140,-14588415,573,5802286307,1934095686,52176624,ACTIVE,true,0,0,0
130,131,655,false,trade_planning,65535,651,655,1405,1120,120,259,3968,0,13842,0,357,4522677,168091456,20494665,0,0,25725,14484147,-14458422,573,5834243699,1944748142,51992181,ACTIVE,true,0,0,0
131,132,660,false,trade_planning,65535,656,660,1403,1120,120,259,3968,0,13695,0,357,4665186,166106352,20324107,0,0,25725,14340389,-14314664,573,5822390330,1940797030,53596936,ACTIVE,true,0,0,0
132,133,665,false,trade_planning,65535,661,665,1402,1120,120,259,3968,0,13553,0,357,4308452,164630058,20173857,0,0,25725,14197287,-14171562,573,5862839699,1954280147,49449937,ACTIVE,true,0,0,0
