epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason
2,3,3,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-56157,65536,0,0,0,0,16932,84660,84660,-84660,,0,3000,0,0,0
2,3,3,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247500,0,-8793,65536,0,0,0,0,16932,253980,253980,-253980,,0,6000,0,0,0
2,3,3,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18641,93205,93205,-93205,,65536,0,0,0,0
2,3,3,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,64440,0,49440,21450,0,672960,0,0,0,2334720,0,18911,65536,0,0,0,0,13402,1608240,1608240,-935280,,32768,45000,0,0,0
2,3,3,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,7291,65536,400000,400000,41250,41250,18641,93205,493205,131795,,65536,0,0,0,0
2,3,3,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,43690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,-25495,65536,0,0,0,0,12513,187695,187695,-187695,,0,150000,0,0,0
3,4,4,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020480,0,65536,65536,0,0,0,0,12513,125130,125130,-125130,,0,700000,0,0,0
3,4,4,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9676,65536,0,0,0,0,12513,62565,62565,15975,,65536,0,0,0,0
3,4,4,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,781700,0,58300,0,0,3908500,0,0,0,4200000,0,22065,65536,0,0,0,0,12513,3003120,3003120,905380,,65536,0,0,0,0
3,4,4,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-56157,65536,0,0,0,0,16958,84790,84790,-84790,,0,3000,0,0,0
3,4,4,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247500,0,-8793,65536,0,0,0,0,16958,254370,254370,-254370,,0,6000,0,0,0
3,4,4,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18667,93335,93335,-93335,,65536,0,0,0,0
3,4,4,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,64440,0,49440,21450,0,672960,0,0,0,2334720,0,18911,65536,0,0,0,0,13428,1611360,1611360,-938400,,32768,45000,0,0,0
3,4,4,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,7291,65536,400000,400000,41250,41250,18667,93335,493335,131665,,65536,0,0,0,0
3,4,4,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,43690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,-25495,65536,0,0,0,0,12513,187695,187695,-187695,,0,150000,0,0,0
4,5,5,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020480,0,65536,65536,0,0,0,0,12513,125130,125130,-125130,,0,700000,0,0,0
4,5,5,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,78540,0,0,0,78540,0,9676,65536,0,0,0,0,12513,62565,62565,15975,,65536,0,0,0,0
4,5,5,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,781700,0,58300,0,0,3908500,0,0,0,4200000,0,22065,65536,0,0,0,0,12513,3003120,3003120,905380,,65536,0,0,0,0
4,5,5,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,-56157,65536,0,0,0,0,16958,84790,84790,-84790,,0,3000,0,0,0
4,5,5,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247500,0,-8793,65536,0,0,0,0,16958,254370,254370,-254370,,0,6000,0,0,0
4,5,5,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18667,93335,93335,-93335,,65536,0,0,0,0
4,5,5,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,64440,0,49440,21450,0,672960,0,0,0,2334720,0,18911,65536,0,0,0,0,13428,1611360,1611360,-938400,,32768,45000,0,0,0
4,5,5,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,7291,65536,400000,400000,41250,41250,18667,93335,493335,131665,,65536,0,0,0,0
4,5,5,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,43690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271200,0,-25495,65536,0,0,0,0,12513,187695,187695,-187695,,0,150000,0,0,0
5,6,6,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,32768,65536,65536,0,0,0,35000,63140,63140,0,0,0,0,1266698,183785,0,0,2533420,183785,65536,65536,0,0,0,0,12884,128840,312625,954073,,32768,768600,0,0,0
5,6,6,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,61380,61380,0,0,0,0,0,18389,9435,8954,0,917,0,33642,0,0,0,65537,0,-1794,61380,0,0,0,0,12884,64420,64420,-30778,,61380,0,0,0,0
5,6,6,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,4048187,0,0,0,4318440,0,20138,65536,0,0,0,0,12884,3092160,3092160,956027,,65536,0,0,0,0
5,6,6,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,16313,3150,0,0,16335,3150,-54468,65536,0,0,0,0,17431,87155,90305,-73992,,65536,3150,0,0,12
5,6,6,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,306112,5532,0,0,306180,5532,1605,65536,0,0,0,0,17431,261465,266997,39115,,65536,5532,0,0,4
5,6,6,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19187,95935,95935,-95935,,65536,0,0,0,0
5,6,6,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,748363,0,0,0,2658240,0,25340,65536,0,0,0,0,13848,1661760,1661760,-913397,,32768,55670,0,0,0
5,6,6,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6661,65536,400000,400000,41250,41250,19187,95935,495935,129065,,65536,0,0,0,0
5,6,6,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-22063,65536,0,0,0,0,12884,193260,193260,-193260,,0,278352,0,0,0
6,7,7,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,32768,65536,65536,0,0,0,35000,63140,63140,0,0,0,0,1266698,183785,0,0,2533420,183785,65536,65536,0,0,0,0,12884,128840,312625,954073,,32768,768600,0,0,0
6,7,7,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,61380,61380,0,0,0,0,0,18389,9435,8954,0,917,0,33642,0,0,0,65537,0,-1794,61380,0,0,0,0,12884,64420,64420,-30778,,61380,0,0,0,0
6,7,7,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,4048187,0,0,0,4318440,0,20138,65536,0,0,0,0,12884,3092160,3092160,956027,,65536,0,0,0,0
6,7,7,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,16313,3150,0,0,16335,3150,-54468,65536,0,0,0,0,17431,87155,90305,-73992,,65536,3150,0,0,0
6,7,7,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,306112,5532,0,0,306180,5532,1605,65536,0,0,0,0,17431,261465,266997,39115,,65536,5532,0,0,0
6,7,7,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19187,95935,95935,-95935,,65536,0,0,0,0
6,7,7,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,748363,0,0,0,2658240,0,25340,65536,0,0,0,0,13848,1661760,1661760,-913397,,32768,55670,0,0,0
6,7,7,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6661,65536,400000,400000,41250,41250,19187,95935,495935,129065,,65536,0,0,0,0
6,7,7,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-22063,65536,0,0,0,0,12884,193260,193260,-193260,,0,278352,0,0,0
7,8,8,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,32768,65536,65536,0,0,0,35000,63140,63140,0,0,0,0,1266698,183785,0,0,2533420,183785,65536,65536,0,0,0,0,12884,128840,312625,954073,,32768,768600,0,0,0
7,8,8,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,61380,61380,0,0,0,0,0,18389,9435,8954,0,917,0,33642,0,0,0,65537,0,-1794,61380,0,0,0,0,12884,64420,64420,-30778,,61380,0,0,0,0
7,8,8,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,4048187,0,0,0,4318440,0,20138,65536,0,0,0,0,12884,3092160,3092160,956027,,65536,0,0,0,0
7,8,8,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,16313,3150,0,0,16335,3150,-54468,65536,0,0,0,0,17431,87155,90305,-73992,,65536,3150,0,0,0
7,8,8,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,306112,5532,0,0,306180,5532,1605,65536,0,0,0,0,17431,261465,266997,39115,,65536,5532,0,0,0
7,8,8,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19187,95935,95935,-95935,,65536,0,0,0,0
7,8,8,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,748363,0,0,0,2658240,0,25340,65536,0,0,0,0,13848,1661760,1661760,-913397,,32768,55670,0,0,0
7,8,8,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6661,65536,400000,400000,41250,41250,19187,95935,495935,129065,,65536,0,0,0,0
7,8,8,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-22063,65536,0,0,0,0,12884,193260,193260,-193260,,0,278352,0,0,0
8,9,9,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,32768,65536,65536,0,0,0,35000,63140,63140,0,0,0,0,1266698,183785,0,0,2533420,183785,65536,65536,0,0,0,0,12884,128840,312625,954073,,32768,768600,0,0,0
8,9,9,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,61380,61380,0,0,0,0,0,18389,9435,8954,0,917,0,33642,0,0,0,65537,0,-1794,61380,0,0,0,0,12884,64420,64420,-30778,,61380,0,0,0,0
8,9,9,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,4048187,0,0,0,4318440,0,20138,65536,0,0,0,0,12884,3092160,3092160,956027,,65536,0,0,0,0
8,9,9,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,16313,3150,0,0,16335,3150,-54468,65536,0,0,0,0,17431,87155,90305,-73992,,65536,3150,0,0,0
8,9,9,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,306112,5532,0,0,306180,5532,1605,65536,0,0,0,0,17431,261465,266997,39115,,65536,5532,0,0,0
8,9,9,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19187,95935,95935,-95935,,65536,0,0,0,0
8,9,9,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,748363,0,0,0,2658240,0,25340,65536,0,0,0,0,13848,1661760,1661760,-913397,,32768,55670,0,0,0
8,9,9,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6661,65536,400000,400000,41250,41250,19187,95935,495935,129065,,65536,0,0,0,0
8,9,9,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-22063,65536,0,0,0,0,12884,193260,193260,-193260,,0,278352,0,0,0
9,10,10,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,32768,65536,65536,0,0,0,35000,63140,63140,0,0,0,0,1266698,183785,0,0,2533420,183785,65536,65536,0,0,0,0,12884,128840,312625,954073,,32768,768600,0,0,0
9,10,10,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,61380,61380,0,0,0,0,0,18389,9435,8954,0,917,0,33642,0,0,0,65537,0,-1794,61380,0,0,0,0,12884,64420,64420,-30778,,61380,0,0,0,0
9,10,10,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,4048187,0,0,0,4318440,0,20138,65536,0,0,0,0,12884,3092160,3092160,956027,,65536,0,0,0,0
9,10,10,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,16313,3150,0,0,16335,3150,-54468,65536,0,0,0,0,17431,87155,90305,-73992,,65536,3150,0,0,0
9,10,10,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,306112,5532,0,0,306180,5532,1605,65536,0,0,0,0,17431,261465,266997,39115,,65536,5532,0,0,0
9,10,10,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19187,95935,95935,-95935,,65536,0,0,0,0
9,10,10,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,32768,65536,0,0,0,0,0,113880,63750,690,49440,21450,0,748363,0,0,0,2658240,0,25340,65536,0,0,0,0,13848,1661760,1661760,-913397,,32768,55670,0,0,0
9,10,10,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6661,65536,400000,400000,41250,41250,19187,95935,495935,129065,,65536,0,0,0,0
9,10,10,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050,0,-22063,65536,0,0,0,0,12884,193260,193260,-193260,,0,278352,0,0,0
10,11,11,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,33048,65536,65536,0,0,0,35600,63679,63679,0,0,0,0,1506816,187073,0,0,2988160,187073,65536,65536,0,0,0,0,13002,130020,317093,1189723,,33048,891310,0,0,0
10,11,11,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,31492,31492,0,0,0,0,0,9435,0,9435,0,470,0,0,0,0,0,29985,0,-10332,31492,0,0,0,0,13002,65010,65010,-65010,,31492,0,0,0,0
10,11,11,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,3936561,0,0,0,4214280,0,15664,65536,0,0,0,0,13002,3120480,3120480,816081,,65536,0,0,0,0
10,11,11,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,18928,3102,0,0,18955,3102,-53023,65536,0,0,0,0,17594,87970,91072,-72144,,65536,3102,0,0,0
10,11,11,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,327619,5002,0,0,325500,5002,4080,65536,0,0,0,0,17594,263910,268912,58707,,65536,5002,0,0,0
10,11,11,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19365,96825,96825,-96825,,65536,0,0,0,0
10,11,11,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,177660,660,49440,42900,0,2726917,59581,0,0,3486120,59581,49879,65536,0,0,0,0,13982,1677840,1737421,989496,,65536,59581,0,0,0
10,11,11,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6283,65536,400000,400000,41250,41250,19365,96825,496825,128175,,65536,0,0,0,0
10,11,11,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,46661,65536,28261,0,0,0,2136,19309,19309,0,0,1206,0,303582,212111,0,0,426405,212111,-13812,65536,0,0,0,0,13002,195030,407141,-103559,,46661,297909,0,0,0
11,12,12,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,33048,65536,65536,0,0,0,35600,63679,63679,0,0,0,0,1506816,187073,0,0,2988160,187073,65536,65536,0,0,0,0,13002,130020,317093,1189723,,33048,891310,0,0,0
11,12,12,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,31492,31492,0,0,0,0,0,9435,0,9435,0,470,0,0,0,0,0,29985,0,-10332,31492,0,0,0,0,13002,65010,65010,-65010,,31492,0,0,0,0
11,12,12,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,3936561,0,0,0,4214280,0,15664,65536,0,0,0,0,13002,3120480,3120480,816081,,65536,0,0,0,0
11,12,12,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,18928,3102,0,0,18955,3102,-53023,65536,0,0,0,0,17594,87970,91072,-72144,,65536,3102,0,0,0
11,12,12,1196,47,19,-66,0,4,90,2,3,3,3,3,3,0,0,0,0,65536,65536,65536,0,0,0,1500,3300,3300,0,0,0,0,327619,5002,0,0,325500,5002,4080,65536,0,0,0,0,17594,263910,268912,58707,,65536,5002,0,0,0
11,12,12,1196,47,19,-66,0,5,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,19365,96825,96825,-96825,,65536,0,0,0,0
11,12,12,1196,47,19,-66,0,6,238,12,12,24,24,24,24,0,0,0,0,65536,65536,65536,0,0,0,600,227760,177660,660,49440,42900,0,2726917,59581,0,0,3486120,59581,49879,65536,0,0,0,0,13983,1677960,1737541,989376,,65536,59581,0,0,0
11,12,12,1196,47,19,-66,0,7,242,20,1,1,1,1,1,0,2,2,0,65536,65536,36864,0,0,0,0,12500,12500,0,0,2500,0,625000,0,441250,441250,625000,441250,6283,65536,400000,400000,41250,41250,19365,96825,496825,128175,,65536,0,0,0,0
11,12,12,1196,47,19,-66,0,8,251,9,3,3,3,3,3,0,0,0,0,46661,65536,28261,0,0,0,2136,19309,19309,0,0,1206,0,303582,212111,0,0,426405,212111,-13812,65536,0,0,0,0,13002,195030,407141,-103559,,46661,297909,0,0,0
12,13,13,1196,47,19,-66,0,0,30,9,2,2,2,2,2,0,0,0,0,33048,65536,65536,0,0,0,35600,63679,63679,0,0,0,0,1506816,187073,0,0,2988160,187073,65536,65536,0,0,0,0,13002,130020,317093,1189723,,33048,891310,0,0,0
12,13,13,1196,47,19,-66,0,1,65,9,1,1,1,1,1,0,0,0,0,31492,31492,0,0,0,0,0,9435,0,9435,0,470,0,0,0,0,0,29985,0,-10332,31492,0,0,0,0,13002,65010,65010,-65010,,31492,0,0,0,0
12,13,13,1196,47,19,-66,0,2,69,9,24,48,48,48,48,0,0,0,0,65536,65536,0,0,0,0,0,840000,780600,0,59400,0,0,3936561,0,0,0,4214280,0,15664,65536,0,0,0,0,13002,3120480,3120480,816081,,65536,0,0,0,0
12,13,13,1196,47,19,-66,0,3,79,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,600,550,550,0,0,0,0,18928,3102,0,0,18955,3102,-53023,65536,0,0,0,0,17594,87970,91072,-72144,,65536,3102,0,0,0
